X0,X1,X2,X3,X4
1.014771,-0.148680,-0.269717,-1.860782,3.436956
0.177361,-0.341319,0.043537,-0.876824,2.073629
-0.351873,0.331143,0.253184,0.859171,-2.169026
0.141145,0.030371,-0.359113,-1.344107,2.361180
-0.335364,-0.200229,0.493451,1.453491,-2.524777
0.017758,0.356339,-0.126031,0.378186,-1.704650
0.166126,0.176660,0.648124,1.274899,-3.272265
-0.105315,0.276230,-0.101646,0.521773,-0.709548
0.368524,0.323827,-0.293132,-0.373561,0.417554
-0.229465,0.137222,-0.210767,0.784907,-1.806815
-0.407640,0.349938,-0.215116,-0.282915,0.632904
-0.962380,-0.180136,-0.144945,2.498779,-4.155568
-0.252220,0.543465,-1.760439,-1.664233,4.208650
0.100734,0.135113,0.055672,-0.602845,0.660816
-0.967068,0.569616,-0.128882,1.587861,-3.918411
0.213436,0.130500,-0.428480,-0.928173,1.312789
0.617032,-0.067625,0.488788,-0.617799,0.913591
0.553934,0.815860,-0.411955,-2.294910,4.086991
-0.265559,0.136167,0.361657,1.539362,-3.637854
0.090938,-0.541541,0.385431,0.196614,1.271287
0.018856,-0.135095,-0.168432,0.203188,0.400997
-0.134886,-0.173589,-0.109272,-0.583525,2.339182
0.089706,-0.201252,0.361597,0.009520,0.168066
0.666348,-0.400077,0.105819,-0.965503,2.630672
0.079363,-0.392643,0.505590,0.557257,-1.145311
0.256376,0.335827,0.746037,1.193613,-3.893872
0.178774,-0.049379,-0.685838,-1.910759,4.408149
0.707295,-0.570302,0.580472,-0.570434,1.093025
0.135621,-0.443726,0.385360,-0.141293,1.718621
-0.056321,0.594869,0.448766,0.993966,-3.679952
-0.667286,0.400209,0.354288,2.557352,-5.605890
0.243690,0.298471,-0.500793,-0.608922,0.920197
0.442332,-0.057874,0.042267,-1.141420,1.796604
0.420930,-0.376459,-0.009182,-0.448542,2.096784
-0.305984,-0.683565,-0.687237,-1.133997,4.604013
-1.455234,0.283598,-0.402744,2.355564,-4.916139
0.113176,0.275750,-0.515656,-1.500807,3.351386
0.099622,0.210038,0.112854,-0.362654,0.345755
0.209324,0.336484,0.138320,0.624671,-2.721424
-0.454449,-0.335921,-0.017204,0.550113,-0.837755
0.872676,0.282724,-0.012779,-1.489550,1.971319
0.066098,-0.575208,0.603530,0.781314,-1.421426
1.063285,-0.182867,0.416819,-1.719616,3.921814
-0.520308,0.934880,-0.736076,-1.130758,1.269339
-0.702138,0.689032,-0.320036,0.369398,-2.602459
-0.200030,-0.102571,-0.661772,-0.464103,1.641563
0.711152,-0.193550,0.790612,-0.265971,0.434752
-0.551751,0.540872,-0.024993,0.985534,-2.891373
-0.182851,-0.447905,-0.011778,-0.263098,1.201707
-0.264032,0.319777,-0.883397,-0.371713,0.806760
0.851797,-0.314293,-0.433481,-1.615642,4.502871
-0.944494,0.021475,-0.010953,1.833421,-3.578055
-0.759665,-0.038815,-0.807072,0.364956,0.630113
0.045085,-0.305691,0.884172,1.457032,-2.465303
-0.038171,-0.142101,-0.816764,-1.292606,4.050502
-0.663027,-0.167770,-0.098678,0.224197,-0.624017
0.268509,0.161414,0.325786,1.041816,-2.806955
0.359354,-0.685899,0.610326,1.224453,-2.263870
0.584632,0.310438,-0.015210,-0.967114,1.742898
-0.868813,0.455807,-0.114005,0.960339,-3.367303
0.020536,-0.436943,0.531219,0.700930,-0.391668
-0.139333,-0.448082,1.188128,2.115938,-4.815075
-0.612602,-0.581259,0.163490,1.047498,-1.312480
0.368609,0.275943,-0.686109,-1.583407,3.041977
0.037599,-0.344106,-0.051684,-0.450131,1.885204
0.324933,-0.047043,0.201683,0.053323,0.105561
0.536393,0.112651,-0.604615,-1.248608,1.970137
-0.022465,0.526416,0.483625,1.507041,-4.396490
-0.079196,-0.701162,0.768051,1.494135,-1.703613
0.535071,0.574962,-0.365083,-0.990595,1.026320
0.453058,-0.287633,0.033906,-0.991765,2.992478
-0.329927,-0.549317,-0.187298,0.411357,-0.080968
0.139623,1.097451,-0.961948,-1.445056,1.206146
0.260055,0.259140,-0.830583,-1.283023,2.598414
-0.098170,0.236137,-0.830144,-1.577455,2.755284
0.124341,0.207549,-0.051071,-0.773571,1.219310
0.087272,0.597014,-0.862451,-1.026502,2.018314
0.435767,0.648869,-0.947833,-1.142317,1.881937
-0.290990,-0.005569,-0.182331,0.853032,-1.869463
-0.432856,0.146196,-0.373847,-0.167095,-0.202233
0.498138,1.214995,-1.116579,-1.721176,1.172746
-0.235269,0.509869,-0.126286,0.822307,-2.336129
0.719294,-0.091415,-0.690525,-2.278700,4.235317
0.608138,0.019635,-0.096824,-1.073462,1.253830
-0.527124,-0.330613,1.562621,2.977598,-6.795454
-0.163006,-0.402294,-0.143963,0.432045,0.338762
0.503752,-0.539371,0.643358,0.492749,0.629862
-0.855866,0.165371,-0.822505,-0.267859,0.101900
-0.444006,0.379072,-0.220857,0.340469,-1.288554
-0.340490,0.645026,0.045667,0.919427,-3.201267
-0.177738,-0.552848,-0.638665,-1.729586,4.826328
-0.223014,0.257291,-1.212991,-0.607334,1.903510
-0.399973,0.579987,-0.181911,0.105960,-1.584305
-0.158964,-0.307771,-0.294651,-0.096168,-0.424493
0.207714,0.399060,-0.862282,-2.197736,4.519489
-0.721944,-0.409831,0.666221,1.744005,-2.325982
-0.663569,-0.590622,-0.081883,0.977241,-1.348025
0.444715,-0.055463,0.020044,-1.286315,2.945462
-0.546184,1.238072,-0.959111,-1.186912,-0.031031
0.403396,0.047542,-0.495983,-0.568724,1.299153
0.508367,-0.364184,0.332339,-0.263029,0.822252
-0.786875,0.222941,-0.605550,-0.112403,0.438321
-0.658244,-0.142331,-0.127470,1.176376,-1.733107
-0.348045,0.588363,-0.051690,0.737974,-2.099921
0.556762,0.528649,-0.252463,-0.753428,1.080023
-0.248901,-0.208922,0.179437,0.457775,-0.740707
0.356512,-0.020681,-0.113408,-0.492570,0.818062
1.016446,0.348765,0.265141,0.211372,-1.919006
0.239854,0.866430,-0.208930,-0.675576,-0.519908
0.284806,0.623067,-0.501622,-0.620012,-0.027105
-0.060560,-0.418261,1.066183,2.283000,-3.630788
-0.131458,0.133511,0.071875,1.158043,-2.347089
-0.126571,-0.080453,-0.420632,-1.023519,1.942245
0.001351,-0.328800,0.693858,0.519131,-0.335963
-0.011385,0.102761,0.831937,1.472760,-3.671355
0.468905,0.158796,-0.082971,-0.387305,0.773431
-0.895997,-0.147035,0.571392,2.715854,-5.457110
-0.417767,-0.045474,-0.497172,0.360557,-0.069940
-0.235271,-0.038106,-0.543926,0.075968,0.650218
0.514218,0.594372,-1.515430,-3.030113,5.520077
-0.353608,0.102530,-0.380562,-0.876050,1.374047
-0.867806,-0.413026,-0.211921,1.690008,-2.127846
-0.212562,0.052570,0.470852,1.090191,-2.622553
-0.316318,0.799224,-0.922581,-0.348627,-0.190804
-0.303382,0.237966,-0.052974,1.116359,-2.436941
0.315220,0.529955,-0.721159,-1.657243,3.254300
-0.134676,-1.236447,0.436233,-0.403548,3.040014
-0.357987,0.191912,-0.467482,-1.002844,1.250399
-0.133009,-0.250189,0.443560,-0.276055,1.314671
-0.243518,-0.263162,-0.180903,-0.246392,0.801064
-0.188341,0.531542,-1.079382,-0.428294,1.141853
0.055507,-0.406041,0.633897,1.580143,-3.227648
-0.307214,-0.085480,-0.163560,1.126225,-1.499104
0.432224,0.393869,-0.634609,-1.387537,2.303339
