X0,X1,X2,X3,X4
-0.659017,0.266270,0.144971,0.458416,-0.404570
0.518156,0.232268,0.288529,-0.838962,-1.338198
-0.349051,0.041696,0.364930,-0.387685,-0.482736
-1.596551,-0.051221,-0.113107,0.081722,-2.418487
0.857305,-0.161327,-0.384741,-0.118483,2.421442
0.543013,-0.168635,-1.205104,-0.147622,0.917026
0.440068,0.167418,-0.090356,-0.928419,-0.284352
0.401119,-0.588036,0.020752,-0.057914,0.687989
0.534810,-0.402074,-0.267594,-0.034576,1.248189
-0.101323,-0.429343,0.539814,0.324531,0.929219
0.147405,-0.594108,-0.405687,-0.284813,-0.054015
-0.200993,-0.591106,0.158484,1.220347,0.201122
-0.127659,0.948795,0.173534,-0.468805,-1.398625
0.268941,-0.498327,-0.522888,-0.429784,0.465509
-0.851540,-0.025268,0.163702,-0.855665,-2.406941
-0.066657,0.770155,-0.153538,0.297507,0.445393
0.120605,0.184535,-0.114571,0.492983,1.103193
0.839056,-0.567267,0.335914,-0.787871,0.400249
0.583469,0.281620,-0.412005,0.131718,1.301524
-0.276779,0.493604,-0.794957,-0.655636,-1.380102
0.448517,-0.081756,-0.260521,-1.304240,-1.242078
-0.742294,0.272103,0.472957,-0.372633,-2.782351
0.031993,-1.199210,0.943371,0.514789,-0.333823
0.121846,0.151900,-0.599651,-0.080226,0.621679
-0.280570,0.002442,0.247803,0.160175,0.496042
0.128415,0.169125,0.113049,0.045231,0.219614
0.968122,1.150882,-0.583151,0.413804,1.908453
0.547765,0.809589,0.587488,-0.617634,0.051862
-0.286819,-0.004827,0.522348,0.234676,0.123414
-0.135755,-0.240280,0.378570,-0.462620,-0.837755
-0.459015,-0.258765,-0.335403,0.222770,-0.565399
-0.153646,-0.518156,0.095714,0.891325,1.343750
-0.547481,-0.077624,0.347201,-0.390688,-2.562471
0.094037,0.991147,0.255211,-0.016910,0.199119
0.515858,0.647065,0.129890,0.128114,1.884987
-0.430566,-0.493117,-0.547058,-0.037745,-1.041570
-0.610989,-0.398918,-1.271350,0.002617,-1.275234
-0.029131,-0.736634,-0.089367,-0.045024,-0.651697
1.058183,-0.109339,-0.000195,-0.011671,2.355301
-0.310253,0.567682,0.000481,0.487178,-0.144637
-0.629947,0.200423,0.175754,0.324640,-0.870723
