X0,X1,X2
-0.469553,0.309316,0.259954
-0.402326,0.138846,-0.055964
0.676482,-0.287703,0.736067
-0.228169,0.166774,0.683168
0.620370,0.555435,-0.087266
0.332802,0.101380,-1.228525
0.384114,0.549784,-0.732338
0.196088,0.835098,0.145987
-0.083650,-0.050654,0.292028
0.557907,0.657807,-0.952656
0.223488,0.779231,-0.213572
-0.728216,0.056255,0.402087
-0.501176,0.093487,-0.442972
0.187895,-0.208653,-0.109338
0.588650,0.190653,-0.240756
0.405161,1.308916,-0.695447
-0.615551,-0.150502,0.631385
-0.580541,-1.609451,-0.926710
-0.907518,-0.337304,0.103949
-0.274616,-0.336834,0.483928
-0.513524,-0.160187,-0.464256
-0.199751,0.053442,0.653712
0.211185,0.309921,-0.056994
-1.183320,-0.942537,0.110747
-0.141862,0.402694,-0.204355
-0.398131,-0.165767,-0.458152
-0.586124,-0.669367,-0.051429
-0.027535,0.201051,0.014575
0.850883,-0.115802,-0.965680
-0.231603,-0.800359,0.226874
0.570163,-0.808463,-0.145259
-0.271714,-0.367032,0.266078
-0.899503,-0.314170,0.784133
-0.002521,0.518096,0.510917
-0.494948,-0.325818,-0.242409
-0.100817,-0.709245,0.140192
-0.342065,-0.126547,0.561532
-0.483369,0.295630,-0.303543
0.385403,0.572649,0.201625
0.472279,0.510564,-0.109629
0.128977,-0.932841,0.259661
0.246994,0.211826,0.801865
0.399252,-0.079767,0.021464
-0.412762,-0.655920,0.215700
0.072112,0.127174,0.248672
1.133603,0.814598,-0.142012
1.225734,1.118912,0.581087
0.222312,0.757120,0.259538
0.399822,0.086626,-0.420242
-0.221277,0.094659,-0.342975
-0.319052,-0.650088,0.479003
-0.049164,-0.317407,0.483354
0.289895,0.490108,0.059749
-0.191380,-0.020011,0.594943
-0.336386,-0.171526,-0.521207
-0.199224,0.770013,0.034973
-0.132166,-0.921290,-0.058816
-0.571481,0.328323,0.208548
0.865088,0.642234,0.196369
1.281727,2.103936,-0.522601
0.302614,0.752736,0.190856
0.611822,-0.185999,0.858561
0.255165,0.809514,-0.195852
-0.197649,0.202587,-0.546934
-0.848431,0.225068,-1.037250
-0.172114,0.436996,0.350428
-0.221888,0.075924,0.392616
0.747551,0.347753,-0.398296
0.329313,-0.247406,-0.096509
0.840926,1.410506,-0.629306
1.107636,0.595928,0.346191
-0.317546,-0.121903,-0.065263
-0.016784,-0.630076,0.608461
-0.482237,0.239444,0.091832
-0.447387,-0.388563,-0.343220
0.634940,0.975582,-0.046304
-0.177654,-0.123348,0.026013
-0.235566,-0.439767,0.137769
-0.116154,0.606321,-0.637741
0.401331,0.610636,-0.144256
-0.169299,0.395393,0.566101
0.494090,0.593394,0.543189
-0.122531,-0.179618,0.630374
0.048279,-0.455843,-0.091179
-0.263125,-0.868376,0.141050
-0.213448,-0.453110,-0.056655
0.109223,0.051725,0.528306
-0.733154,0.055095,-0.524643
-0.097027,-0.095299,-0.266204
-0.344266,-0.039284,0.371806
0.397426,0.480803,0.753799
-0.855082,-0.931056,-0.146668
-0.381538,0.106594,0.474154
-0.400930,-1.152743,0.286462
-0.326998,-0.214057,0.135188
-0.373772,-0.707367,-0.006270
-0.498706,0.982959,0.163059
-0.479118,-0.017926,-0.330720
0.099339,0.450412,0.680355
0.179690,0.723435,0.622990
-1.065364,-0.858396,-0.470273
0.189681,0.663825,0.147690
0.613021,0.974445,-0.147507
-0.127955,0.513538,0.009412
0.339457,0.066649,0.553368
-0.336688,0.111508,0.008416
-0.271220,0.020546,-0.160228
0.008091,-0.436610,0.893787
0.207637,0.134468,-0.178028
0.016460,0.095714,0.499885
-1.034613,0.011539,1.350926
0.353010,0.949871,0.057857
0.367135,0.268706,0.026205
-0.660152,-0.160030,0.156452
0.000944,-0.193804,-0.515872
0.204889,0.201728,-0.257589
0.060442,0.016373,1.157299
-0.300548,-0.121282,0.147432
0.266778,0.732309,0.157165
-0.495043,-0.724950,-1.184410
0.118007,0.737718,1.132864
0.679442,0.573921,-0.336525
0.304736,0.211142,-0.190176
-0.308208,-0.259821,-0.446435
0.684427,-0.242416,-0.060306
0.603260,-0.144186,-0.487492
0.054534,-0.703463,-0.395078
0.495326,0.631123,0.747045
0.139179,0.308569,0.112522
0.171873,0.342176,1.186429
-0.130800,0.004958,0.592350
0.259966,0.590263,-0.675695
0.164937,-0.011392,0.417963
0.117955,0.590445,0.573240
-0.205246,-0.278293,-0.771253
0.390877,0.418779,0.025221
0.525393,-1.219492,-1.138580
0.572277,0.662516,-0.119524
-0.315422,-0.519058,0.481215
0.846270,0.602405,0.423970
-0.274208,0.149008,-0.285667
-0.291151,0.663425,0.807214
-0.388777,-1.504613,0.425865
-0.585869,0.236978,0.836468
0.838716,1.081717,0.728632
-0.617555,-0.599081,0.053528
-1.093674,-0.822106,0.146028
-0.203724,-0.298203,0.259656
0.014539,0.123975,0.125026
-0.003411,-0.155412,-0.222159
0.178745,-0.030591,-0.157168
-0.968127,-0.956411,0.011876
0.539703,0.907374,-0.303945
-0.911038,0.166712,0.151830
-0.021269,-0.096169,-0.979769
1.112226,0.123394,-0.051392
0.275603,-0.336872,0.183379
-0.215201,-0.085028,-0.042334
0.119261,0.634659,-0.334865
-0.036295,-0.708050,-0.251451
-0.319723,-0.719211,-0.406925
0.465577,0.740108,0.064809
-1.160262,-1.297039,-0.262653
-0.008824,0.121571,-0.700798
0.125221,0.918942,0.309686
0.312621,0.498538,0.559123
0.754591,0.271764,0.475680
-0.176368,-0.283584,-0.020092
-0.443307,0.511787,0.087625
0.219152,-0.827806,-0.039677
0.039322,-1.080332,-0.325167
0.047097,0.435870,-0.086559
0.901773,0.843697,-0.029890
0.436741,0.705899,-0.690987
-0.044930,0.653371,0.129929
0.445160,-0.521497,-1.056078
-0.505198,0.794512,-0.011510
0.278819,0.965999,-0.804251
-0.833061,-0.490482,0.145448
-0.131758,0.552447,-1.343559
-0.540661,-0.000946,0.463469
-0.738686,-0.831552,-1.059389
-0.110686,0.139409,0.005801
-0.015235,-0.770281,-0.729854
-0.022946,0.160285,-0.304176
-0.827700,-0.529961,0.319758
0.128647,0.426955,0.497916
0.056752,0.139141,0.354678
-0.140195,0.157791,0.052609
0.363129,-0.105171,-0.010920
-0.205511,-0.294800,-0.899743
-0.675500,0.466188,0.860190
-0.292557,-0.356680,-0.296717
0.817772,1.079633,-0.522284
0.021867,-0.518489,0.528327
-0.272525,-0.088878,-0.065018
0.315718,0.513468,0.643745
-0.036263,-0.768868,0.219022
0.637708,0.982990,0.493406
-0.032023,0.101544,0.018495
-0.105922,0.422709,0.022209
-0.002716,-0.035499,-0.095761
0.081234,0.689782,-0.229813
-0.292766,-0.742765,0.040383
0.689138,0.347709,-0.645602
-0.394986,0.170112,0.673671
0.167509,0.456899,-0.042604
-0.052160,1.231238,-0.007882
0.924758,0.522067,-0.716056
-0.639416,0.560719,0.472109
0.649167,0.564962,-0.175000
0.152822,0.056526,0.738674
0.044352,0.158150,-1.337228
-0.239921,-0.504891,-0.974787
-0.441523,-0.040419,-0.135410
-0.471342,-0.122284,0.639253
-1.356656,-0.436464,-0.387170
0.200294,0.099662,0.165045
-0.418646,0.174513,-0.152539
0.296003,-0.815021,0.570640
0.363391,1.011506,0.746965
-0.133016,-0.490053,0.878276
0.381470,0.321091,1.170245
0.631822,0.401822,0.011290
-0.033196,0.211321,0.656648
0.459283,0.553371,-0.272096
-0.241700,-0.916358,-0.100191
0.266768,-0.020392,-0.217968
0.066617,0.474033,0.400165
0.779093,0.446306,-0.580301
0.156584,0.678207,-0.395572
0.378804,0.151227,-0.469729
-0.276803,-0.106531,-0.635938
-0.235470,-0.334418,0.146409
0.597076,0.054932,-0.660125
-0.606264,0.636461,-0.231667
0.160209,0.445084,0.355424
-0.441802,-0.242613,0.958132
-0.189420,1.244844,-0.090008
-0.380607,0.336162,-0.138368
0.565122,1.297721,-0.496541
0.031475,-0.029623,-0.456432
0.393443,-0.988008,0.513182
0.064043,0.004860,0.092120
-0.994865,-1.075371,0.735741
-0.376696,-0.306408,0.430286
-0.184317,-0.231340,0.218978
0.528734,0.102534,-0.399321
0.170498,0.706752,-0.313865
0.605149,0.200549,-0.813859
-0.271113,0.019244,0.883243
-1.094790,-1.785186,-0.002457
0.405153,0.180336,-0.705348
-1.239822,-0.453479,-0.051519
-0.446907,0.235132,0.538845
0.054303,0.334449,0.135593
0.517443,0.638753,0.903724
0.286248,0.439522,-0.696423
-0.092149,-0.274523,-0.765378
-0.086219,0.504751,0.204558
-0.429289,-0.444893,-0.451345
-0.529636,-0.739728,-0.026966
-0.294890,-0.806657,0.040468
-0.696753,-0.302280,-1.354006
-0.091334,-0.999729,0.116478
-0.585372,-0.674201,-0.305138
0.565262,0.075557,0.395286
-0.210142,-0.484906,0.025394
0.257930,-0.211424,-0.926677
0.049153,-0.021356,0.297122
-0.261673,0.433890,0.210054
-0.235496,-1.084427,-0.651602
0.335295,0.058468,0.277408
-0.436770,-0.565863,-0.202370
0.117696,0.217184,0.795083
0.664631,1.645308,0.402822
-0.164768,-0.182940,-0.287486
-0.124003,-0.725106,0.268783
-0.467225,0.060225,-0.146596
-0.677445,-0.867579,0.074297
0.703429,0.359443,-0.289129
-0.303220,0.163940,-0.129030
0.100249,-0.011028,-0.924777
0.798083,0.896213,-0.576637
-0.056754,-0.360756,0.280224
-0.306881,-0.660508,0.785232
0.373623,-0.397243,-0.388671
-0.821233,-0.989037,0.015930
0.508762,-0.643489,0.704874
-0.689874,-0.874256,0.629751
-0.712386,-0.220017,0.046160
-0.185189,-0.341967,-0.657741
0.947732,1.513227,-0.419348
-0.074209,0.569355,0.045587
-0.257580,-0.362623,-0.429359
0.424123,-0.811306,0.413546
-0.095970,1.051143,-0.477393
-0.725845,-1.560707,0.211987
-0.578512,-0.790247,-0.537125
-0.170313,-0.182493,-1.011381
0.633804,0.221536,0.593537
0.091745,0.079083,0.411112
-0.092312,-0.256386,-0.202394
-0.440012,0.540993,-0.608340
-0.496506,0.279162,0.109942
0.670030,1.088486,0.761062
0.345161,-0.148539,-0.116552
-0.484973,0.053098,-0.599087
-0.770606,-0.313075,0.168361
-0.358263,0.307802,0.247110
0.575740,-0.368517,-0.326540
0.367022,0.578519,0.474842
1.282865,0.623175,0.490400
-0.370632,-1.136961,-0.331535
0.323184,0.348534,0.272264
0.011725,0.002336,0.271690
-0.149310,-0.494649,-0.093439
0.406214,-0.078884,-0.246413
0.450342,0.443185,0.106722
0.077216,0.337540,-0.355591
-0.268315,-0.547717,-0.175632
-0.495845,-0.839535,-0.734873
0.229460,-0.549646,-0.341539
0.314250,-0.345149,-0.174896
-0.369800,0.358781,0.381760
-1.027698,-1.001173,0.220737
0.043119,-0.114303,-0.217568
0.722043,-0.229020,-0.059982
0.893112,0.101318,-0.112983
0.046054,0.006467,-0.402502
0.363001,0.370665,-0.265326
-0.218189,-0.556317,-0.131910
-0.078476,-0.358866,0.063657
0.651633,0.110729,0.395165
