X0,X1,X2,X3
-0.509487,-0.527897,0.654275,0.662970
-0.520865,-0.125903,0.352937,0.784661
0.024514,0.057550,0.106267,0.791066
0.415846,0.004369,-0.118857,0.029166
-0.076899,0.414626,-0.908304,-0.204482
-0.377928,1.692049,-0.208539,-0.438855
-0.139995,0.365852,-0.046165,0.322282
0.146429,0.259647,0.873445,0.690067
0.431981,0.142889,-0.212394,-0.631346
-0.188985,0.431292,0.172191,0.500290
0.679000,0.437827,-0.086473,-0.045538
-0.238237,0.046683,0.493631,0.813104
0.054082,0.014343,-1.208725,-1.015597
-1.086637,0.047200,0.187353,0.207634
-0.111607,0.577057,-0.108929,0.361884
-0.209898,-0.341659,-1.034777,-1.333981
-0.130669,-0.209825,-0.691512,-0.075327
-0.251729,-1.350982,0.040516,0.114300
0.104533,1.212765,1.024519,0.924529
-0.728844,0.084275,-0.342126,-0.177617
-0.225202,0.686797,-0.119677,-0.935338
-0.681611,-0.624377,-0.194375,0.358055
0.143515,0.191244,0.532299,0.487478
-0.118644,0.455066,-0.654510,-0.856696
-0.289531,-0.482352,-0.374898,0.414424
-0.382337,-0.257753,0.181218,0.805023
-0.077077,0.567779,0.234638,0.384786
-0.076086,0.193525,-0.324842,-0.296316
0.983065,-0.357656,0.325789,-0.542956
0.178741,0.346563,0.819468,1.193423
0.428093,0.093782,-0.006934,0.022473
0.793648,0.402158,0.530900,-0.211713
-0.462084,0.324653,0.098296,0.175638
-0.079850,0.077494,0.571496,1.224297
0.423527,0.037090,0.284042,-0.444032
-0.070963,0.383942,0.070930,-0.828554
0.316817,-0.056677,0.097149,0.117806
-0.639990,0.301552,-0.471338,-0.615271
0.788189,-0.122633,-0.044348,-0.522093
0.114642,-0.820671,-0.048934,-0.703115
-0.566692,-0.099693,-0.573475,-0.588353
0.374447,0.503945,-0.597541,-0.983950
1.000501,0.203716,-0.019198,-1.213961
-0.493356,0.289167,1.122848,1.063690
0.384309,0.334018,0.382110,-0.170961
-0.874956,-0.092905,0.342909,1.024442
-0.973512,-0.444591,-0.149679,0.682736
-0.188585,0.198893,0.072228,0.684225
-0.472683,-0.555872,-0.241055,0.772372
0.740544,-1.067428,0.132324,0.514969
1.388399,0.299934,-0.216388,-1.410004
-0.055083,-0.920884,0.053099,0.156560
-0.187178,-0.085864,-0.187351,0.304824
0.515572,-0.529176,0.106907,-0.039456
0.065477,0.376032,-0.378217,0.325768
-0.145718,-0.052128,-0.772737,-0.152271
-0.293450,0.633763,-0.788691,-0.704322
0.105174,0.162034,-0.692422,-0.375327
0.003302,0.693351,0.353722,0.517679
0.838349,0.687903,-0.142431,-0.682333
-0.095648,-0.370590,0.264545,-0.243243
-0.189367,-0.363279,-0.225507,0.288827
1.138512,0.331749,-0.391920,-0.667735
0.062104,-0.253600,-0.060869,-0.207739
-0.275637,0.232121,-0.163745,-0.798512
-0.977842,0.249728,0.285230,0.809748
-0.334374,0.236049,-0.020670,0.091068
0.492412,0.247650,0.189082,-0.376351
0.255095,-0.519068,-0.614144,-1.351294
-0.288846,0.134130,-0.347212,-0.106443
-0.852132,0.067476,0.971886,1.565886
-0.162928,-0.105806,-0.009029,0.065175
0.319864,-0.220136,0.266592,-0.038564
0.033405,0.894507,1.323418,1.922879
0.347127,-0.291597,-0.132941,0.219603
-0.134420,-0.032293,0.250083,0.775765
-0.232513,-0.056806,-0.205035,0.807590
0.347705,0.575794,0.359231,-0.454443
-0.370953,0.037126,0.556238,1.177115
0.311401,0.453847,0.436105,0.751396
-0.395728,0.573430,0.177350,-0.285282
-0.140789,-0.370883,-0.478563,0.084400
0.912304,-0.047635,0.074913,-0.620551
0.678364,0.128749,-0.550883,-1.514318
0.873862,0.272552,0.126621,0.077468
-0.154659,-0.245465,-0.665128,-0.450772
0.319103,-0.070760,-0.210475,-0.411264
0.391316,-1.414958,-1.560282,-1.149770
0.112838,-0.256951,-0.693161,-1.085390
-0.510001,0.093863,-0.176873,0.351120
-0.500021,0.813594,0.274498,1.069444
-0.718822,-0.515296,-0.063922,0.170104
-1.011302,1.008445,0.611648,1.573129
0.300031,-0.148526,0.604717,-0.221706
-0.209297,-0.074325,0.114981,-0.125075
-0.018408,-0.132288,-0.934302,0.067695
0.149810,0.648527,-0.005082,0.571697
-0.556124,-0.457216,0.262598,0.750353
0.389796,0.305735,0.248898,0.528735
0.246598,-0.904542,1.295741,0.787495
0.035752,0.391143,0.080700,0.205738
-0.766149,-0.653947,0.783685,1.966839
0.597718,-0.044631,0.083660,-1.229198
1.141516,-0.076297,0.095390,-0.875325
-0.403686,-0.132873,-0.471922,-0.127571
0.556400,0.136872,0.678552,1.034899
0.081741,0.325139,-0.509273,-0.231767
0.348434,0.112826,0.191263,0.240084
0.407767,0.303268,-0.334449,-0.568610
-0.043516,0.005615,-0.464761,1.184333
0.228809,-0.881361,0.020267,-0.335746
-1.535350,0.023157,-0.308762,1.056247
-0.078464,-0.560159,-0.841590,-1.621262
0.785306,-0.644257,-0.895991,-0.568575
0.024170,0.087871,1.096128,-0.039863
1.022319,0.850877,-0.116773,-1.183117
-0.544205,0.353309,0.547938,0.647823
-0.540543,-0.840685,-0.173423,0.417313
0.486095,-0.531966,0.214861,0.335940
-0.139672,-0.686251,-0.823152,-0.856254
-0.109268,0.549953,-0.081048,-0.001174
0.385386,-0.202065,-0.398810,-0.186277
-0.723224,-0.620493,-0.617958,0.320866
0.094756,0.053672,0.649488,0.667204
-0.368380,0.170955,0.617345,0.496218
-0.616468,0.043813,-0.130529,0.706514
0.503966,-0.393749,-0.307515,-0.998773
0.374887,0.083705,0.160248,-0.035635
0.831126,-0.480292,-0.308165,-0.633235
0.061550,0.672660,-0.288202,-0.791580
0.656397,0.351567,0.820679,-0.116120
0.914041,0.780051,0.238899,-0.621804
0.299738,-0.331570,0.474179,-0.185833
-0.035289,0.656873,-0.298298,0.513532
0.635670,0.219156,-0.070091,0.064959
0.248122,0.142644,0.156973,0.650154
0.614043,0.500329,0.542168,-0.239114
0.374147,1.027372,-0.589647,-1.333607
0.340835,0.123003,-0.605036,-0.773345
-0.272222,-0.070091,-0.063801,0.401919
-0.259757,-0.405647,-0.581992,-0.194539
-0.266535,0.378135,0.530464,1.280631
-0.717490,0.957811,0.143105,0.066671
-0.318696,0.513965,0.276895,1.041475
-0.521604,-0.467698,-0.621195,-0.243032
0.246284,-0.150630,-0.761145,-0.644632
-0.646863,0.138572,-0.175910,0.109507
0.340246,-0.089751,0.034747,-0.064775
0.191537,-0.330017,0.302112,0.453597
-0.096343,0.116488,0.455103,0.812631
-0.530344,0.013124,-0.507099,0.151018
-1.638503,-0.137724,0.500509,1.020287
-0.503023,0.038146,-0.373971,-0.536334
0.264069,0.089096,0.254003,0.185746
0.065043,0.799659,0.878709,-0.089473
0.507761,0.526546,0.494597,0.117622
-0.072526,-0.125879,-1.146816,-1.133394
-0.825456,-0.081688,0.256568,0.169442
0.140653,1.064885,1.106132,0.510752
-0.772427,-0.564317,-1.044607,-0.343722
-0.163551,-0.597557,0.370646,2.092835
0.236883,-0.644168,0.385580,0.731599
-0.358781,-0.563914,-0.542716,0.477141
0.606948,0.013031,-0.081652,0.317604
0.338852,0.455652,0.524480,-0.403543
-0.579412,0.104711,-1.216851,-0.189507
-0.199877,-1.345882,-0.383237,-1.194440
0.295438,0.274528,0.730837,0.371201
-1.007697,-1.203652,0.046560,0.513710
-0.030817,-0.833895,-0.366261,-0.978283
-0.974138,-0.041751,-0.237702,0.778735
