X0,X1,X2,X3,X4,X5
-0.471885,-0.247048,0.256187,-0.149294,1.136976,2.000573
-0.114791,-0.092885,0.912375,1.766980,0.188567,-0.404714
0.489536,1.230622,0.418649,-0.967491,0.269955,0.178857
-0.480882,-0.831926,0.152420,0.661026,-0.338716,-0.594290
-0.914071,-1.135652,-1.113299,-0.712130,0.950422,2.035156
-0.648286,-1.835381,-0.395100,0.186980,-0.152943,-0.222344
0.380516,1.368436,-0.207906,-0.609521,0.878333,1.853410
-0.056318,-0.571786,0.627799,-0.883032,0.438897,0.083926
0.195081,0.015136,-0.921859,0.379009,-0.186474,0.339835
0.009727,0.724833,0.247974,-1.135236,0.210076,0.645638
0.235796,0.723850,1.219634,-0.020065,-0.823904,-1.924045
0.287486,0.452011,-0.826865,-0.326747,-0.250225,-1.114118
-0.370499,-0.864786,0.967168,-0.132784,-0.379900,-0.909939
-1.018214,-2.859393,0.225019,-0.113090,-0.939323,-2.070161
0.036840,0.788412,-0.085179,0.064592,0.076219,0.463193
0.359152,0.861442,-0.191768,-0.161815,-0.482861,-1.417946
-0.380962,-0.891344,-0.317397,0.055792,0.157357,-0.391959
-0.594478,-0.748888,0.043594,0.641049,-0.241332,0.163437
0.148120,0.159610,-0.594081,0.308529,0.149976,0.472850
-0.542073,-0.082937,0.458236,0.057996,-0.250055,-0.311057
0.353102,0.648549,0.330091,0.723991,-0.231578,-0.388275
0.150396,0.891890,0.793434,0.623058,0.306879,1.342213
-0.565079,-2.024479,-0.724529,0.591397,0.501450,0.604255
0.329382,0.657207,-0.020291,-0.697236,0.038872,-0.324072
0.534287,0.150345,-0.362237,0.880521,0.567017,0.803058
-0.417587,-1.037289,0.080907,-0.107543,0.487289,1.173184
1.088518,1.882146,0.120541,0.371908,-0.282710,-0.369201
-0.152891,-1.015330,0.140282,-0.221805,-0.790363,-1.631473
0.231249,0.830968,0.413431,-0.218161,-0.847567,-1.941654
0.059061,-0.108485,-0.043250,0.090834,0.103007,-0.605992
