X0,X1,X2,X3,X4,X5
0.163034,-0.254784,-0.791818,-0.040743,-1.040469,1.151612
-1.014587,-0.320061,-0.599034,0.111956,0.373288,-1.235213
0.009939,0.379756,-0.184747,-0.146071,0.926405,-0.151344
0.800640,-0.036117,-0.205980,-1.033264,0.546758,2.355063
-0.246241,-0.306143,-1.019756,0.238171,0.578802,0.801489
0.286897,0.351948,0.243285,0.791570,-1.428534,0.490510
-0.141704,-0.829318,-1.177110,-1.562704,2.956696,0.677652
-0.060709,-0.033216,-0.889976,-0.583619,1.208274,-0.372766
-0.734884,0.168290,-0.638154,0.641369,-0.215605,-1.636798
0.165858,-0.217377,-0.392477,-0.677101,0.532878,-0.366831
0.542598,0.208525,1.063118,0.038153,-1.210605,0.645354
1.277623,0.156910,0.779683,0.382098,-2.433663,1.804554
-0.519073,0.467393,1.123866,1.838675,-3.076647,-0.162378
-1.222405,0.369501,0.359422,0.964549,-1.103843,-2.816866
-0.259749,0.667395,1.073361,0.815110,-0.639358,-0.722623
0.447321,0.202965,-0.151431,0.533148,-1.682181,0.401915
-0.510410,-0.090043,-1.030725,-0.393921,1.269687,-1.919213
0.368028,0.961478,1.263587,1.986606,-3.285592,-0.316244
0.484948,-0.216207,-1.057309,-0.494199,-0.568571,0.483066
-0.265419,-0.262487,-0.681184,-0.844040,2.278036,-0.050953
-0.480516,0.205635,0.866483,0.155904,0.272975,-1.083339
-0.560063,-0.643206,-1.085252,-1.294271,3.769421,-1.629845
0.185561,0.403270,0.931716,0.744683,-1.892576,-0.065730
-0.340534,-0.632675,-0.232580,-0.599255,1.213893,-0.120837
-0.126325,-0.326353,0.108110,-0.644988,1.685901,-0.255996
0.185552,0.436498,0.868100,1.237333,-2.279041,0.263558
-0.998225,-0.325836,-0.408930,-0.064910,0.402252,-2.188089
-0.634709,-0.967266,-1.440581,-2.025249,4.122958,-0.993631
-0.876410,0.274749,-0.120897,1.008352,-1.655395,-2.147866
0.001412,-0.075579,-0.398726,0.439238,-0.389178,0.313409
0.345346,-0.097984,0.259108,-0.198641,0.737759,0.645852
-0.259456,0.273485,0.804287,0.109286,-0.188235,0.130666
-0.279875,-0.346010,0.054011,-0.610585,1.581413,-0.544288
-0.651483,-0.340268,-0.226707,-0.711904,1.209584,-0.602347
0.036545,0.003429,0.081974,0.099512,-0.371217,0.635374
0.122991,-0.522953,-0.252911,-0.647040,1.337997,0.262157
-0.333869,0.280600,-0.123536,0.596195,-0.635723,-1.259902
0.210149,-0.553071,-1.191784,-0.546135,0.912409,0.299920
-0.068146,-0.703097,-0.690794,-0.211211,-0.227197,0.371099
0.596579,0.256700,0.819506,-0.522033,0.307778,0.877828
-0.416124,-0.057130,-0.095590,0.662369,-0.907559,-0.908297
0.118896,0.549583,-0.120941,1.362912,-2.462109,0.268991
0.270090,0.156765,-0.040663,0.042518,0.226508,0.392731
-0.477914,1.007526,0.869807,1.283000,-2.273330,-1.374475
0.659289,0.802516,1.347082,1.912082,-3.528071,0.470612
-0.213085,-0.303651,-0.482539,-0.419915,0.833743,-0.168643
-0.344308,0.933969,2.144700,1.454656,-1.844755,-0.446940
-0.092317,-0.008640,0.160105,-0.466519,1.387028,0.149341
0.133467,0.249493,0.497426,0.656799,-2.004972,0.330128
0.484889,0.289393,1.459682,0.408758,-1.096666,1.171618
-0.876800,-0.273573,-0.516733,0.099469,0.301516,-0.796242
0.512589,0.789420,1.582668,0.373994,-1.150959,1.575246
-0.383587,-0.470987,-0.945016,-1.323236,4.064565,-0.561668
0.073021,-0.780538,-1.318729,-1.746549,3.810547,0.839341
0.427028,-0.267403,-0.341084,-0.693673,0.531317,0.897516
-0.338430,-0.528951,-1.405338,-0.481062,1.327314,-1.104630
-0.387583,0.008740,0.086897,0.284665,0.405954,-0.906363
0.310785,-0.026007,-0.742429,0.025887,-0.417166,1.329786
-0.420818,-0.295349,-0.144254,-0.800161,1.930403,-0.821916
0.035148,0.343561,0.469232,0.382524,-0.586330,-0.372002
0.271814,-0.398431,0.248103,-0.359808,0.624930,0.864268
0.259328,0.336028,0.366351,0.819333,-1.158753,0.032962
-0.190542,-0.279322,-0.903191,-0.842725,3.002185,-0.176946
-0.860741,0.333711,1.060846,0.783324,-0.752249,-1.942160
-0.613888,-0.078165,-0.300357,-0.341511,1.371521,0.134444
-0.213550,0.431786,0.384084,1.480172,-3.304421,-0.011275
0.262071,0.864154,2.240132,0.667505,-1.330282,0.193549
-0.106874,-0.776841,-0.235482,-0.130150,-0.551410,-0.398650
-0.719658,0.430546,1.164066,1.399427,-1.747911,-1.515179
-0.064352,0.299460,0.712664,1.442083,-2.198578,-0.275943
-0.700073,0.355069,0.149486,0.316012,-0.125829,-2.933573
-0.017564,0.184349,0.531462,0.559465,-1.270569,-1.274546
-0.124288,-0.154524,-0.227953,-0.459678,-0.079471,-1.070268
-0.239935,0.593445,0.843726,0.657413,-1.185091,-1.142265
0.346093,-0.281461,0.114273,-1.453975,2.128314,0.236498
0.476332,-0.053487,-0.086534,0.125956,-0.675991,1.456388
-0.536916,1.438771,1.446749,2.076969,-3.050059,-1.885207
0.317025,0.392873,0.841980,0.792857,-2.172949,-0.574749
0.131800,-0.772606,-0.901222,-1.377107,2.453642,0.289793
0.175892,-0.689485,-1.062247,-1.051108,1.055778,0.950582
-0.468451,0.236469,0.750887,-0.471140,1.848679,-1.581494
0.078978,0.448163,1.370922,0.099625,-0.034177,-0.391694
0.374353,-0.262360,0.105006,-1.619342,2.686993,0.070309
-0.083019,-0.419240,-1.192550,-1.391657,2.827592,-0.140081
0.917268,-0.632769,-0.907463,-2.417325,2.984310,1.104472
-0.156307,-0.214685,-0.467753,0.161127,-0.305818,-0.330380
-0.261176,-1.091098,-1.810746,-1.148998,1.186785,-0.116360
-0.304243,-0.311067,-0.181783,-0.331518,0.764514,-0.579521
0.142597,0.075274,0.853560,0.257289,-0.637190,0.699859
-0.154408,1.649009,2.546303,2.843385,-4.712485,0.178410
0.249279,-0.634522,-0.248542,-1.126051,1.548865,0.076181
-0.371080,-0.906237,-1.460528,-2.454826,4.418542,-0.888794
0.652272,-0.087584,-0.164374,0.479901,-1.855032,0.556845
0.015259,0.591693,0.520660,1.607369,-2.594010,0.539587
-0.533649,-0.208160,-0.351866,-0.289066,0.802461,-1.267940
-0.047042,0.958592,1.036963,1.499275,-2.277132,-0.306627
-0.043358,0.424999,0.380884,0.723671,-1.144103,-0.448317
-0.542055,1.024360,1.407779,1.527022,-2.327716,-1.567711
0.264065,-0.475648,-1.157533,-0.771219,1.048140,0.966629
-0.421437,0.201341,-0.038687,0.242812,0.668356,0.375958
-0.395752,0.556156,-0.195902,0.874059,-1.720420,-1.446493
-0.102779,0.139647,-0.010328,0.452219,-0.854548,-0.406517
-0.307951,0.559494,0.152701,0.518652,-0.601394,-1.085575
0.482055,-0.443026,-1.806776,0.381078,-0.752026,1.010525
0.232044,-0.182436,0.418825,-0.844110,0.920974,0.730873
-0.481377,-0.707770,-1.543525,-1.408400,3.198115,0.024290
0.145813,0.852283,0.968485,0.388693,-1.018186,0.942108
0.100010,-0.383246,-1.358412,0.147302,-0.295680,0.672222
0.695748,0.385547,0.489831,0.588370,-2.659604,0.840151
-0.929649,0.095683,1.184163,-0.644108,2.018625,-1.224580
-0.874515,0.477425,0.401995,-0.233297,1.027512,-1.048351
-0.177044,-0.501816,0.117498,-1.826617,3.363941,-0.607444
0.607978,0.040562,0.371416,0.123044,-0.623497,0.900076
0.600725,0.498414,1.660424,0.518480,-1.963184,1.094460
0.459084,0.253243,0.323607,0.813124,-2.092846,1.527472
-0.015383,0.516495,-0.193709,0.234563,-0.379633,-0.628068
1.037317,-0.001292,0.725095,0.325309,-1.304592,1.763790
-1.088354,0.121274,0.302165,-0.022288,0.767731,-2.192037
0.246886,0.415192,0.531923,-0.253349,0.174616,1.259064
0.237197,-0.046707,-0.685372,-0.238819,-0.774696,0.064213
0.156264,-0.292506,-0.397159,-1.242281,2.729991,0.288686
0.265328,0.134146,-0.561069,-0.011661,-0.425326,0.116513
0.714162,-1.345064,-1.687745,-2.167470,3.134916,0.365913
0.048398,-0.750866,-1.045760,-1.564166,2.642080,0.234238
0.646076,0.280175,0.698798,0.083789,-0.772810,1.557240
-0.034302,0.425456,-0.140511,0.707397,-1.540611,0.006119
-0.023813,-1.217140,-1.702795,-2.109669,3.845503,-0.290707
-0.596997,0.525414,-0.545662,0.206060,-0.824566,-0.016697
