X0,X1,X2
-0.672319,-0.942125,0.226841
-0.633211,-0.593929,0.120002
0.135783,-0.087455,-0.498347
-0.269874,-0.619975,0.111760
-0.555562,-1.220849,0.092082
-0.261836,-0.225017,-1.364849
0.225595,-0.087313,0.428786
-0.039132,-0.271200,-0.751829
-0.241194,0.104016,0.064122
-0.178442,-0.419922,0.758880
-0.080965,-0.130753,-0.121910
0.111314,0.941064,-0.523056
0.140642,0.323494,0.279575
-0.824198,-1.041527,0.700948
0.083349,-0.470542,-0.554303
-0.181027,-0.235797,-1.179808
-0.506898,-0.080721,0.591336
-0.186356,-0.469526,0.427092
0.578068,0.519556,0.192444
0.404312,0.070741,-0.899910
0.048604,-0.158363,0.298838
-0.448549,-1.058637,0.516777
-0.679814,-0.531274,1.078198
-0.470908,-0.399039,-0.140725
0.006105,0.712734,0.079525
0.016642,0.037251,-1.076334
-0.325680,-0.693932,0.484177
0.438900,1.104343,0.472102
0.192245,0.329401,0.201924
-1.325639,-1.179365,0.593813
0.054586,0.011055,-0.390888
0.377738,0.396167,-0.109069
0.101217,-0.371147,-0.089541
0.290754,0.195723,0.549605
-0.131737,-0.268609,0.560826
-0.032627,0.112187,0.158852
-0.022175,0.501870,0.132651
0.092040,0.533576,0.275463
-0.289553,-0.051081,-0.168250
0.546242,-0.385942,0.680848
0.711391,0.413013,-0.225967
-0.265510,-1.195194,0.214775
-0.584352,-0.041616,-0.298138
-0.672626,-0.725546,0.473415
0.202483,0.080399,-0.049799
0.293918,-0.103242,1.033282
0.204585,0.788003,-0.063228
0.247579,0.247089,0.468684
-0.284187,-0.358766,-0.315247
-0.995075,-0.904504,-0.153619
-0.248644,-0.167287,-0.021024
0.826932,0.671357,0.175690
0.132399,0.719763,-0.373252
0.212269,0.789404,-0.285399
0.452371,0.435003,0.044640
-0.420043,-0.817588,0.199349
0.111739,0.232637,-0.018151
0.256102,-0.093274,-0.089710
-0.466259,0.241563,-0.663687
0.181930,0.920341,0.250196
0.647683,0.931307,0.421432
-0.200351,-0.803073,0.480597
-0.861182,-1.074386,0.075067
0.086297,-0.054497,-0.301667
-0.328274,-0.762682,-0.160894
0.090543,-0.101649,0.077146
-0.421075,-0.312773,-0.009380
0.030486,0.257331,-0.422589
0.613613,1.183663,-0.841173
-0.013900,-0.058484,-0.277804
-0.824576,-0.956629,-0.138448
0.187864,-0.502688,0.154576
0.009953,0.148518,-0.204842
0.106613,-0.160945,-0.125750
0.486598,0.317047,0.055808
-0.262534,-0.562817,0.783332
-0.144021,-0.437707,-0.083184
-0.514712,-0.156970,-0.774338
0.096680,0.028182,-0.342260
0.083569,0.825408,0.903996
-0.129863,-0.714408,0.717063
0.373542,0.941185,0.469801
-0.518347,-0.765595,0.350762
0.063475,-0.001927,0.356481
0.300556,0.494901,-0.119484
-0.271028,0.225838,0.433648
-0.686767,-0.143690,0.453106
-0.847680,-0.304047,0.422233
0.077657,-0.064856,-0.299315
0.847013,1.665881,-0.162356
-0.304860,-0.011397,-0.320881
0.225661,-1.293484,0.498469
-1.212666,-1.139112,0.151566
0.186637,-0.036061,0.196070
-0.544202,-0.686319,0.287781
-0.196661,0.114020,-0.706013
0.039434,0.170304,0.440930
-0.830392,-1.135617,-0.270438
1.572821,2.204052,-0.224981
-0.302657,-0.945910,-0.417860
0.303503,-0.412169,0.040003
0.746334,0.135714,-0.033412
0.146597,0.339395,-0.695530
-0.613860,-0.411025,-0.894554
0.051352,-0.378092,-0.101254
-0.918821,-1.177830,0.406981
-0.165494,-0.176988,0.358732
0.838447,0.230740,0.500315
-0.705600,-0.281288,-0.098883
-0.412086,0.377327,-0.176844
0.926803,0.758953,-0.055528
-0.087118,0.071811,0.402241
-0.446851,-0.384056,0.806299
0.194603,0.846007,-0.230180
-0.234399,0.731084,-0.132904
-1.357986,-1.470111,0.015454
-0.680229,-0.640577,-0.132628
1.028496,1.372149,-0.290346
0.164074,0.306230,-0.062828
0.731844,0.209460,-0.395334
-0.514598,-1.406159,0.362785
-0.027518,-0.344225,0.736925
-0.084448,0.065057,-0.141975
-0.273646,-0.473040,0.831535
0.105117,-0.448764,-0.053967
-0.557383,-0.831785,-0.348712
0.604742,1.461781,0.343170
0.233628,-0.365324,-0.462101
-0.087052,-0.258666,0.311973
0.066639,-0.215454,0.126961
-0.151177,0.816787,-0.201837
-0.861767,-1.562828,-0.254699
-0.495338,-0.876151,-0.436387
-0.090036,-0.071661,0.515797
-0.176403,-0.100338,-0.111364
0.323792,0.844798,0.155609
0.280182,0.752317,-0.005502
-0.279922,-0.633181,-0.106054
-0.478493,-0.310345,0.163195
0.377413,0.247713,0.256000
0.094646,-0.159328,0.069256
-0.310796,0.198032,-0.094447
-0.570985,-0.426430,-0.543329
-0.337917,0.461838,-0.301760
0.195976,0.402434,-0.153043
0.843403,1.234211,0.008025
-0.105955,-1.475300,-0.869547
-0.416497,-0.363702,0.309732
1.078603,1.207809,0.160544
-0.185946,0.070055,-0.290973
-0.397055,0.383576,-0.458140
-0.203654,0.101319,-0.343319
-0.228557,-0.837134,-0.661842
0.635276,0.847439,-0.169664
-0.836866,-0.381378,-0.089747
0.297256,-0.043028,0.459232
-0.005479,-0.227091,0.237148
-0.278347,0.117066,0.623561
-0.167959,-0.171055,0.056109
-0.125340,0.414715,-0.455557
0.044040,0.119534,0.870348
-0.225663,-1.316726,-0.159275
-0.032754,-0.015468,-0.772806
-0.388672,-0.576405,0.110143
1.090962,1.315979,-0.794927
0.504634,0.670945,-0.042316
0.244281,-0.255567,-0.237649
-0.221909,-0.121511,0.261845
0.410732,0.639670,0.476768
0.149643,0.349301,-0.162384
0.059526,0.531457,-0.198071
-0.266511,-0.773476,0.379074
0.137290,0.037724,-0.383384
0.841780,-0.338623,0.032234
0.040337,0.615030,0.270746
-0.131841,-0.075140,-0.395299
0.049617,-0.009438,-0.150322
0.021894,-0.043530,0.050452
-0.273565,-0.016000,0.665364
-0.370605,0.173362,-0.604737
