X0,X1,X2,X3,X4
-0.242921,-0.294546,0.717380,-0.825171,0.961077
-0.006947,-0.234171,0.514250,-1.147439,1.187974
0.096473,-0.462300,-0.081487,0.010804,1.194621
0.445577,-0.614811,-0.172204,0.220129,0.246652
-0.131319,-0.030624,0.278980,-0.284424,0.788928
-0.108909,-0.094931,0.161310,-0.135561,-0.034513
0.306574,-0.990044,-0.050130,1.397017,1.625394
-1.043004,1.023422,-0.628396,1.183270,-1.132636
-0.731901,1.520801,-0.491190,0.703299,-3.247890
-0.249468,0.193871,-0.254825,0.576957,0.494780
0.077729,-0.101650,0.858678,-0.948850,0.780170
-0.262397,0.240765,0.465155,-1.091671,-0.950573
0.196276,-0.059239,-0.453232,0.161506,0.388985
-0.445755,1.348627,-0.664095,1.305200,-2.877725
0.116653,0.089996,0.095370,-0.456329,-0.284813
0.146404,-0.654442,-0.149578,0.812558,1.943433
0.577640,-1.355748,0.414968,-0.834380,2.201116
0.371863,-0.471338,-0.020214,0.771052,0.429412
-0.328074,1.237410,-0.934308,1.568819,-2.313699
0.254579,-0.269910,0.501850,-0.278736,-0.617162
0.019597,-1.032532,0.771352,-1.380267,0.842432
0.616825,-1.542044,0.983847,-1.337382,3.058521
0.432201,-0.265723,-0.567896,1.176436,0.785830
0.192192,-0.205346,0.641650,-0.951870,0.233694
-0.177619,0.835250,-0.499086,1.520169,-1.465451
-0.048564,-0.391473,0.424037,-1.398428,0.083261
0.831473,-1.746053,-0.032815,-0.164900,2.740620
-0.051092,0.013059,0.691654,-1.547976,-0.422364
0.365100,-0.417973,0.061741,-0.038723,1.541862
0.392509,-0.454729,-0.707049,2.142710,1.166829
-0.089589,0.162086,-0.014816,0.574870,0.487922
-0.469705,1.198684,-0.939191,1.767166,-1.930181
0.045732,0.313470,0.246642,-0.868001,-0.017925
-1.180387,1.985277,-0.860215,0.908039,-3.965427
-0.123129,-0.438622,0.569152,-1.090577,0.993254
0.045262,0.371827,-0.681618,0.986376,-1.164137
-0.688051,1.669649,-1.429464,2.646460,-2.337042
-0.084794,0.055324,-0.546762,1.079312,-0.311392
0.326097,-0.955781,0.595522,-1.234195,2.388533
0.240952,-0.022672,-0.909138,2.225463,-0.472111
0.700197,-2.174914,1.069772,-0.727776,3.588518
-1.136310,1.648555,-0.806959,0.700720,-2.928542
0.718785,-1.431697,0.619449,-1.492749,2.874186
