X0,X1,X2
-0.465919,-1.120343,0.701467
0.028408,0.703744,1.070014
-0.466049,-1.030002,1.309807
-0.227230,0.079680,-0.348673
-0.405179,-0.561902,-0.057861
-0.591759,-0.228444,0.906512
-0.165813,0.425698,-0.055759
0.169979,0.353148,-1.329460
-0.437695,-0.230464,-0.123120
0.072773,-0.258635,0.359888
-0.251103,0.907484,0.826397
0.129275,0.658392,-0.395681
-0.503768,0.053555,0.487739
0.409667,0.134570,-0.533928
-0.654305,0.307111,0.694025
-0.069098,-0.169549,-0.520314
0.608875,-0.359831,-1.335996
0.711890,0.645251,-0.447373
-0.374488,0.573341,-0.365729
0.770503,-0.166991,-0.792110
-0.453962,-0.217727,-0.041403
0.621398,0.031157,-0.762214
-0.391396,0.229536,0.328578
0.031539,-0.851640,0.272018
-0.029383,-0.238281,-0.179572
0.923933,0.215578,-1.791247
-0.160858,-0.444421,0.979204
-0.143093,-0.192727,-0.075017
0.527996,0.687306,-0.512014
-0.377453,0.218118,0.221248
-0.080822,0.559875,0.572806
0.113627,0.046263,0.432631
-0.011127,-0.612700,0.313048
-0.565972,0.163637,0.301705
-0.053991,-0.399634,-0.974542
0.263904,0.327883,-0.830241
-0.393986,0.236177,1.501796
0.796939,0.005260,-0.944213
0.472607,0.821093,-0.845557
0.276658,-0.506021,-0.005092
0.516272,0.396206,-0.322524
-0.016107,0.163068,-0.607064
0.090431,-0.330044,-0.245435
-0.227419,0.328859,0.665273
0.284458,0.088060,-0.222675
-0.226701,0.062538,0.744393
-0.366541,0.041885,0.836610
0.647434,0.456046,-0.169977
-0.557906,-0.318350,0.512171
-0.296571,-0.384511,0.089258
-0.439209,0.727170,0.497288
-0.655674,0.360329,0.574124
0.589001,0.560122,-0.128800
-0.630022,-0.715438,1.145375
0.244086,1.004012,-0.918237
0.960656,0.629466,-1.297464
0.028692,0.452034,0.156485
-0.497687,-0.019375,0.371233
-0.386591,0.347534,-0.415620
0.381612,-0.312316,-0.102671
0.272548,-0.716587,0.415456
0.590986,0.079944,-0.862545
-1.405600,0.226112,2.451269
-0.447980,-0.433735,-0.120092
-0.504374,-0.136084,0.200331
-0.579093,0.510570,0.635490
0.482385,-0.869778,-0.253149
0.226661,0.000162,0.552547
-1.264077,-0.168859,1.861725
-0.400675,-0.515264,0.855926
0.015925,-0.399800,-0.453995
-0.001665,-0.300868,0.030173
0.705457,0.223410,-1.021590
-1.239953,0.180542,0.945361
-0.393809,-0.042957,1.209305
0.005204,0.408427,-0.606492
-0.627183,-0.411280,0.830359
-0.154402,-0.454659,1.057914
-0.994672,0.839232,1.704899
0.425463,-0.132564,-0.052216
-0.191477,0.175200,1.293043
-0.450827,-0.898654,0.143156
1.021199,0.372526,-1.341106
0.123100,-0.258924,-0.864505
-0.132360,0.818903,-0.134385
0.361487,0.578444,-1.004493
-0.423642,0.006403,-0.435431
-0.446544,-0.013748,0.682679
0.113733,0.315019,-0.097873
-0.383940,-0.467291,0.207198
0.798544,0.235306,-1.395666
0.270251,-0.095632,0.112862
0.330012,-0.365996,-0.004836
0.691536,0.025240,-0.758747
0.167403,0.152937,-0.236753
-0.204893,-0.216347,0.239373
-0.038975,-0.179327,0.133881
-0.137762,0.020772,0.159482
-0.199220,-0.071702,-0.230074
0.547468,0.411676,-0.246434
0.354515,0.463476,-1.513005
0.056604,0.217841,-0.428832
0.757120,-0.564489,-0.456613
-0.393437,-0.198580,0.263152
0.246483,0.564147,-1.379208
-0.335935,-0.367566,-0.005407
0.076533,0.003718,-0.693926
-0.042987,-0.649642,0.145023
-0.007710,0.312420,0.387725
0.162388,0.425998,-0.172931
0.278146,-0.404966,0.208066
-0.026266,0.485234,0.354169
-0.559389,1.263298,1.942854
-0.463552,-0.588499,0.052926
0.678791,-0.911523,0.112574
-0.312878,0.273846,1.021481
-0.622487,0.159183,0.092247
-0.224909,0.609824,0.311776
-1.239971,-0.172462,1.227642
0.310859,0.616503,-0.589234
0.072369,0.394202,0.303674
-0.167967,-0.738523,-0.069533
0.082848,-0.144252,0.361179
0.303499,0.412490,-0.341395
0.632644,-0.379598,-0.520347
-1.033106,0.313269,0.879976
1.135695,1.014241,-1.015376
0.071968,-0.101781,-0.757096
0.404937,0.683618,-0.288168
