X0,X1,X2,X3
0.286854,-0.590404,1.507310,0.086822
-0.068698,0.785195,0.305203,0.079764
-0.193649,0.083487,0.273223,-0.677145
0.193293,0.605768,-1.485501,-0.686797
0.343934,0.376064,-0.366226,-0.615657
0.434466,-0.339572,0.241382,-0.078199
-0.834717,-0.140954,0.687033,-0.100858
0.054991,-0.540060,0.663276,-0.242586
0.018637,0.522285,-1.066543,0.117128
0.170393,-0.276770,1.170197,-0.599688
-0.242729,0.343316,-1.074490,0.095278
0.265108,-0.823930,0.925848,-0.427862
0.413693,-0.431278,0.303661,-0.166109
0.801670,-0.811286,1.396091,-0.300518
-0.512577,-0.119883,0.496333,0.134217
0.563101,0.304065,-0.125033,-0.519576
0.606726,-0.181271,0.310857,-1.042125
0.733383,0.123268,0.125674,-0.997400
0.783615,-0.613560,0.762828,-0.133722
-0.595249,-0.259732,0.349865,1.253373
-0.032008,-0.191385,0.975707,-0.973483
0.399686,0.260895,-0.620464,-0.742920
0.141783,-0.434833,0.395097,-0.004678
0.820302,-0.155784,0.502094,-0.802386
-0.145700,-0.196466,0.050615,0.076011
0.350745,-0.051928,-0.082655,-0.569902
0.330150,0.796454,-1.284262,-0.063901
0.206859,-0.564067,0.760268,-0.436644
-1.074881,-0.100841,0.618066,0.772316
-0.108380,0.320358,0.756594,-0.116295
-1.257879,0.750199,-0.577704,-0.114376
0.381541,0.262083,-0.053221,0.547077
0.367965,-0.452675,0.667339,-0.466623
0.185122,-0.203595,-0.527879,-0.778930
0.612034,0.282925,-1.629669,-1.082880
0.192890,-0.625002,0.821017,0.486244
-0.481192,0.774096,-1.648486,0.487048
-0.068903,0.059137,0.392242,-0.246004
0.473024,0.968684,-1.032378,-0.527253
0.615032,0.259929,-0.693330,-0.451873
0.682529,0.731301,-1.213085,-1.349340
0.579222,0.387534,-0.251139,-0.983220
0.314675,-0.451960,0.752446,-0.959091
0.402772,-0.683073,1.381252,0.087704
-0.654838,-0.306175,0.481931,0.816266
-0.254238,0.035478,-1.005815,-0.076167
0.217033,-0.038133,0.024848,-0.215639
0.144659,0.786056,-1.553580,-0.088047
0.735035,-0.076292,0.275900,-1.514993
0.216758,-0.037602,0.398342,-0.162123
-0.974580,0.245449,-0.447754,0.483886
-0.423290,-0.490064,0.596845,-0.430020
-0.722149,-0.353021,0.289927,0.964609
-0.091949,-0.498031,0.486053,0.358083
0.140682,-0.447914,0.009790,-0.294601
-0.493964,-0.539293,1.838823,0.395019
0.313836,-0.777759,1.489812,-0.365067
-0.118711,-0.255367,0.097987,0.444504
-0.717032,0.691993,-1.443250,1.376450
0.390863,-0.065230,0.379532,-0.597796
-0.343623,-0.244655,0.026872,0.166559
-0.406451,0.222146,-0.085282,0.314878
-0.116367,0.177356,-0.552147,0.928279
-0.365189,-0.520423,0.720031,0.081751
-0.630614,0.389011,-0.610743,0.211388
0.748834,-0.191332,1.150928,-0.261555
-0.051925,0.360866,-0.338066,-0.734162
-0.284451,0.562876,-0.277655,0.713411
-0.245215,0.858256,-2.171632,-0.288463
0.347601,-0.012556,-0.118239,-0.789414
-0.779660,-0.326041,0.627857,0.559689
-0.695691,1.058553,-1.209471,0.597471
-0.073758,0.405344,-0.542217,0.358775
-0.793998,-0.247048,0.023420,-0.162738
-0.168727,0.166272,-0.349189,0.269590
-0.096208,0.297039,-0.499273,-0.257231
-0.062557,-0.020352,0.077222,-0.341684
0.555881,-0.575740,0.890763,-0.231292
-1.222375,0.748126,-1.357238,1.315412
0.180894,0.915089,-1.526636,0.317013
0.106104,-0.059821,0.535299,0.008912
-0.194741,-0.739066,0.873456,-0.216500
0.474513,-0.846656,0.663275,-0.682346
0.166934,-0.235780,0.582694,-0.137239
0.502385,0.101875,0.119707,-0.082404
0.878319,0.146440,-0.267701,-0.633754
-0.397819,-0.165348,0.448319,-0.475300
-0.526303,1.476047,-1.871310,0.143460
0.134562,0.781321,-0.665103,-0.518200
0.133099,-0.185320,-0.173425,0.282736
-0.596727,0.598714,-0.837868,0.895710
0.519564,0.767700,0.286376,-0.117458
-0.025268,-0.501792,0.424338,-0.865447
-0.165912,-0.101068,0.784774,0.321775
0.248113,0.548674,-0.857054,-0.293865
-0.095568,0.028338,0.201283,0.681239
0.194210,0.469259,-0.800785,0.452185
0.073665,-0.589910,1.030012,0.165306
0.227742,-0.231143,-0.212907,-0.075380
0.452198,-0.170013,0.453142,-0.264903
-0.729430,0.217866,0.596637,0.584269
0.145666,-0.915827,1.233942,0.021159
0.651286,1.365236,-1.869835,-0.021856
0.704892,0.116461,0.043648,-0.133288
1.114253,0.167532,-0.176380,-1.321422
-0.926248,-0.438081,0.408693,0.346234
0.896363,-0.147982,0.119388,-0.044741
-0.005291,-0.480534,0.197616,-0.276349
0.414552,-0.192877,1.360753,-0.781206
-0.080479,0.551901,-0.761048,0.116621
0.363454,-0.385581,1.407895,0.197477
-0.418729,-0.323909,0.712505,0.342683
-0.668237,-0.101414,0.200765,1.108702
0.173556,-0.396435,0.343597,-0.199670
0.345958,0.403610,-0.357029,0.110620
0.335645,0.575313,-0.926757,-0.214419
0.021641,-0.095401,-0.402566,-0.339442
-0.211814,-0.653916,1.490276,-0.124319
0.282135,-0.250652,0.052498,0.055478
-0.343866,-0.090109,-1.114007,0.577525
-0.416133,0.145508,-0.295272,0.832621
-0.872290,0.456341,-1.307637,0.586635
-0.179491,-0.199964,0.201591,0.329007
0.272348,0.016020,-0.524882,-0.359482
-0.332887,0.735476,-0.461579,0.591307
-0.399993,0.201797,0.053428,0.851233
-1.061785,-0.050471,-0.342380,0.430669
-0.364934,-0.338912,0.124477,-0.034227
-0.246236,-0.682897,1.286303,-0.179953
0.644279,-0.158987,0.709145,-0.125320
-0.419242,0.168904,0.876996,0.400112
0.087792,0.006967,1.133132,1.419169
-0.585502,0.535597,-0.421936,0.015981
-0.345439,0.402663,-1.057958,0.267589
-0.000028,0.740805,-0.738388,-0.502333
-0.579019,-0.709289,0.523844,1.203950
-0.138456,-0.306734,0.848575,0.217586
-0.085456,-0.156254,-0.380229,-0.077892
0.495850,-1.318989,2.097891,-0.756749
0.390120,0.423008,-0.284957,-0.137854
0.936783,-0.070832,-0.075367,-0.803106
0.226356,0.417083,0.104176,-0.299524
0.177143,0.359466,-0.923456,0.419486
0.346511,0.309061,-0.299706,-0.338806
0.169005,-0.804057,1.166352,-0.133174
-0.787441,0.280468,-1.223544,0.845745
-0.485310,-0.111047,0.674617,0.762747
-0.460650,-0.125103,0.535225,1.689558
0.505476,0.211889,0.184587,-0.445103
-0.529703,-0.560281,1.716140,0.768379
-0.600510,-0.191933,0.375890,1.045971
0.451267,0.603083,-0.967019,-0.425068
0.161379,0.421875,-0.355876,0.284517
0.425872,1.180308,-2.403227,-0.473749
-1.066056,0.779811,-0.469020,0.752472
0.031123,-0.615004,0.643070,-0.500944
0.407475,-0.320331,0.365088,-0.846429
0.087711,-0.105518,0.085258,0.046317
-0.927959,-0.629439,0.640923,0.932552
0.027883,-0.156381,-0.065095,-1.007064
-0.441900,0.753593,-0.588139,0.364240
0.173434,-0.545351,1.418411,-0.440269
0.614732,0.139228,-0.368644,-1.087380
0.328838,1.265978,-1.414239,-0.462780
-0.712817,0.394741,-0.695466,-0.057732
-0.417041,-0.240834,0.365651,-0.506536
-0.761784,-0.736450,0.709762,0.129232
-0.247292,0.128454,-0.435440,0.837881
-0.483186,-0.377386,0.580054,0.158131
-0.367747,-0.494201,-0.467857,1.616249
0.445093,0.606628,-0.072481,-0.597895
-0.823615,-0.755084,0.447165,0.288352
0.226046,0.508429,-0.803067,0.091013
-0.030226,-0.131381,0.440703,-1.141000
-0.256816,-1.541643,1.361966,0.596492
0.182633,0.070271,-0.143526,-0.097472
-0.295556,-0.415788,0.300913,0.880411
0.073936,0.722122,-0.823641,-0.109395
-0.698417,-0.159492,1.152232,1.367743
-0.050746,-0.195267,-0.406330,0.275772
-0.923273,-0.231873,0.328870,0.388344
0.133335,-0.333083,1.023232,0.163895
-0.611449,-0.061873,0.314834,-0.251727
0.523655,0.476714,-0.395753,0.566283
-0.183392,0.030363,-0.431643,0.071911
0.140362,-0.355269,1.347428,-0.212668
0.951825,0.094356,0.302105,-1.449414
0.006931,-0.026455,0.388754,-0.877350
0.224258,-0.241665,0.844588,0.354351
0.427132,-0.408031,1.014129,-1.210987
0.286760,0.047062,-0.154935,0.280580
0.700945,0.346709,-1.141523,-0.397692
0.509857,0.881321,-1.462353,-1.428154
0.142705,0.908079,-1.893110,-0.884727
1.235062,0.552919,-0.436348,-0.105110
0.329585,-0.480275,0.250888,-0.282475
0.431440,-0.032269,0.170612,-1.001468
0.171506,0.340019,0.010046,0.672063
0.496582,-0.234994,0.790164,-1.763850
0.035718,0.051609,0.811452,-0.815334
-0.668989,-0.138460,-0.504692,0.827870
0.624765,1.052056,-1.462992,-0.708122
-1.225656,-0.384268,0.232812,1.217056
-0.279199,0.180736,-0.113212,0.410519
0.063297,0.834716,-0.387470,-1.113167
-0.184847,-0.186500,0.359409,0.134187
0.347704,0.213927,-0.387322,-0.933293
-0.450806,0.898148,-1.301743,0.029725
0.866098,0.525940,-0.058769,-0.934429
0.484625,0.050744,0.048352,0.763600
0.551339,0.243264,-0.977574,-0.391213
0.207350,0.348730,-0.647908,-0.096408
-0.380993,-0.012440,0.429281,0.812383
0.261585,0.311545,0.314531,-0.763418
0.119375,-0.440955,-0.191093,-0.609431
-0.034370,-0.027234,0.140482,-1.275701
-1.389986,-0.083767,0.111905,1.746952
-0.331139,-0.962632,1.591613,0.130943
0.275899,-1.837544,1.846648,-0.152985
0.092830,0.723342,-0.250627,-0.319400
0.191784,-0.077386,0.058187,0.084504
-0.034167,0.334024,0.004327,-0.436343
1.158148,1.096996,-2.125866,-1.104505
0.589353,0.092049,-0.244244,0.323322
0.000251,-0.110449,0.437023,-0.005393
0.435010,0.334741,0.323508,0.017034
-0.811365,0.186055,-0.899396,1.547897
0.412898,-0.028065,0.787695,-0.024492
-0.091683,-0.123907,0.186124,0.242066
-0.118153,-0.217752,-0.787867,-0.283805
-0.660077,-0.714970,1.141779,0.945349
-0.022581,0.443398,-0.494410,-0.452238
0.076551,-0.035006,0.049187,0.304056
-0.543752,-0.576943,0.803449,0.377861
-0.802203,-0.333264,-0.191990,1.053406
0.100977,0.044697,0.593496,0.522206
0.048484,-0.884356,0.842504,-0.684024
0.085570,1.014718,-1.847261,0.470925
0.275332,-0.359034,0.141376,-0.285809
-0.628164,0.161920,-0.048367,0.497311
0.472202,0.391545,-0.371403,0.167751
-0.081744,0.111180,0.001560,0.107283
-0.061370,0.397629,-0.911034,-0.287037
0.067881,-0.212254,0.349038,-0.472244
-0.969365,-0.653157,0.955349,0.123669
-0.690217,-0.476702,1.004589,-0.629925
-0.027068,0.474950,-0.551524,0.318079
-0.618589,0.168059,-0.300293,0.950255
-0.118936,-0.128873,-0.399918,-0.357033
-0.532440,0.338511,-1.000152,0.573554
0.718093,-0.314279,0.058323,-0.244210
0.201069,0.443804,-1.976961,-0.170320
0.028839,-0.718339,-0.101188,-0.163190
0.248014,-0.523434,1.218727,-0.231619
-0.870033,-0.053533,0.229276,0.863407
-0.165037,-0.311500,0.169919,0.452256
-0.452984,0.620036,-1.118138,1.010006
-0.188702,0.150264,-0.585437,-0.532879
-0.340075,1.013371,-1.381927,0.764993
0.765357,-0.109351,-0.411818,-1.054503
-0.320089,0.031844,-0.670822,-0.955292
0.373011,0.394067,-0.946911,-0.911444
0.136522,0.582002,-0.476470,-0.594598
0.414281,0.112577,-0.546917,-0.216895
-0.544570,0.199876,-0.412015,-0.143548
-0.410570,-0.092181,0.171789,0.445921
-0.323782,-0.250922,0.938378,0.157324
-0.100660,0.452122,-0.483469,0.153427
-0.670246,-0.473472,1.359090,0.484221
-0.131890,0.388161,-0.183986,1.110472
-0.143833,0.171906,-0.147735,0.307984
-0.488506,-0.548115,0.806418,1.043427
0.011544,-0.934844,1.217627,-0.800751
0.708573,0.237308,-1.041808,-0.925644
-0.899311,0.663457,-1.121853,1.592253
0.866484,-0.852583,1.396499,-1.491507
0.432342,0.047176,-0.148036,-1.538624
-0.652254,-0.095215,-0.919362,0.310342
0.101803,-0.383692,1.630107,-0.732976
-0.560827,-0.233717,0.573620,1.410074
-0.673424,0.686615,-0.802993,0.484796
-0.271400,0.588758,-0.156434,0.768946
-0.344101,-0.271148,0.176063,0.544415
-0.910697,-0.392838,-0.379090,1.420217
0.809676,0.965218,-0.988851,-0.525667
-0.890665,0.444713,-0.651856,0.827138
-0.187605,-0.442172,-0.051066,0.102279
-0.486500,0.014348,1.087042,0.316547
-0.072962,0.323830,-0.318613,0.025627
-0.241515,-0.338256,0.777757,0.090145
-0.051601,0.056614,-0.404022,0.273584
-0.344083,-0.766676,0.758178,0.513816
-0.236866,0.276092,-0.380693,-0.129248
-1.159233,0.377773,-0.121605,0.973234
-0.557695,-0.247567,0.926652,0.582217
-0.170534,-0.389917,0.596545,0.616815
0.087557,-0.511364,1.028863,0.096471
-0.066977,-0.108447,-0.163812,-0.273726
0.241419,-0.217655,-0.164405,-0.246871
-0.189001,0.566866,-1.245423,0.035375
1.037116,-0.142952,0.044495,-1.977675
-0.370727,0.831828,-0.543411,-0.657770
-0.936249,0.266297,-0.641841,1.125107
-0.346943,0.549573,-0.872956,0.033265
0.022526,0.083058,-0.213679,0.669248
1.153503,-0.265991,0.683120,-1.010631
0.588713,-0.928884,1.676024,-0.802567
0.795440,0.300580,-0.464947,-0.741910
-0.537503,0.398106,-1.497373,0.450494
0.355433,0.210880,0.456372,-0.580143
0.774143,-0.541868,1.232915,-0.690112
-0.883254,0.978109,-2.326542,1.622781
-0.071961,0.968073,-1.741603,0.691257
0.419278,-0.459764,-0.011589,-0.285163
0.585059,-0.447926,0.098832,-1.091540
0.067296,-0.127021,0.252376,-0.100372
-0.395412,0.600151,-0.758208,0.889130
0.369054,0.376776,-0.591667,0.234622
0.733854,0.631279,-0.669043,0.564765
0.679259,0.166918,-0.575918,-0.669878
-0.026799,-0.566295,0.163989,-0.031085
0.613377,0.095191,-0.583159,-1.209094
-0.196776,-0.363883,0.296273,-0.015173
-0.421575,-0.328316,0.400798,-0.409482
0.051421,0.539813,-0.738823,-0.958694
0.014018,-0.126260,0.325826,0.580103
0.664584,0.775827,-0.627668,-0.715885
-0.522100,-0.124868,0.014863,0.839983
-0.354913,0.566296,-0.739257,0.252768
-0.362244,-0.663577,1.052437,0.371432
-0.570579,0.404989,0.112531,0.165761
0.019560,-0.361400,1.042474,-0.680771
0.869099,0.215014,-0.762434,-0.586297
-0.010351,0.468416,-0.788196,0.341944
-1.038506,0.280600,0.064272,-0.071091
-0.952655,0.539796,-0.475663,0.660028
-0.080673,0.250407,-0.500130,-0.545327
-0.135803,0.300249,-0.515505,0.368681
-0.101525,-0.525518,0.504883,-0.177005
0.000604,0.124069,0.264998,-0.260170
0.284067,-0.358840,0.216419,-0.254616
-0.255114,-0.194509,1.646435,0.127353
-0.051871,0.535194,-0.987241,-0.450853
0.167642,-0.980367,1.491450,-0.058860
-0.517412,0.682809,-1.198419,1.109772
0.159144,-0.334144,-0.603314,-0.133377
0.753384,0.538275,-0.832508,-0.944138
0.256487,0.226168,-0.461089,-0.185654
0.771250,0.537835,-0.882618,-0.132108
0.486217,-0.154251,-0.730981,-0.463556
0.242133,0.379268,-0.208395,-0.707753
-0.349924,0.785186,-0.996051,-0.519783
-0.826039,-0.446775,-0.135078,0.811305
-0.311365,0.950533,-1.590837,-0.321191
-0.225978,-0.414094,0.357230,-0.092490
-0.357725,-0.211516,-0.544934,0.181122
0.758435,-0.443205,0.558640,-0.858622
0.547626,-0.077831,0.255263,-0.307496
-0.219363,0.016250,-0.499916,-0.356167
0.712378,0.455075,0.190406,-0.134087
-0.643788,-0.325710,0.893682,0.359595
-0.314829,-0.457048,0.194100,-0.189921
0.098978,1.079349,-1.437829,-0.521923
-0.174250,-0.052578,-1.245416,-0.468071
0.024892,-0.320998,-0.196189,0.818421
-0.085186,0.101502,-0.961326,-0.206903
0.410640,0.135029,-0.175212,-0.672225
-0.571289,0.141655,-0.396964,0.910499
-0.379332,-0.156259,0.694158,-0.270581
-0.576565,0.383159,-0.237872,0.564675
0.159238,-0.676685,0.649276,0.124137
0.325391,-0.368045,0.543510,-0.006222
-0.211318,-0.066324,-0.031352,0.403713
-0.457594,-0.596051,1.501299,0.791622
-0.385895,1.004237,-1.653379,0.133428
0.100841,-0.681896,1.356770,-0.555315
-0.258850,-0.095392,0.399457,0.300439
-0.572578,-0.352634,0.934661,-0.110699
-0.041721,-0.072578,0.952511,-0.172671
0.135288,0.333606,-0.185163,-0.990993
0.140559,0.348799,-0.871045,0.128772
0.259858,-0.169727,0.090721,-0.640777
-0.432077,0.530242,-0.052464,0.163688
-0.086580,0.207730,-0.756043,0.999831
0.352020,0.482384,-0.702864,0.355152
0.480044,-0.058784,0.904213,-0.623103
0.483184,0.073355,-0.219739,-0.933162
0.620261,-0.082311,-0.149017,-1.030313
-0.180051,0.464180,-0.397791,0.609079
-0.783637,-0.672699,0.315350,0.185678
-0.169460,0.091371,-0.330870,0.200998
0.278460,-0.845496,0.966912,-0.380014
0.005254,0.438808,-0.553826,0.561127
0.275152,-0.338102,0.441078,0.220349
0.891248,0.188425,0.243651,-1.100724
-0.577806,-0.092224,1.069804,0.332440
0.125725,-0.189198,0.790461,0.171580
0.440888,-0.020211,0.290063,-0.514450
0.140674,0.184859,0.013071,-0.704930
0.128009,-0.652634,0.303461,-0.270614
0.867084,0.062820,0.391619,-1.803980
0.579149,0.419538,-0.506825,-0.013103
0.566768,0.897630,-1.243519,0.561543
-0.047416,-0.678776,0.525223,-0.147119
0.711295,0.042530,0.269314,-0.707224
-0.594614,-0.327280,0.528460,0.979521
-0.224004,0.087815,0.496767,0.694595
0.262403,0.014962,-0.584801,-0.452050
-0.895826,0.555658,-0.912412,0.883959
0.300997,0.418140,0.335130,0.776520
-0.859203,0.178181,-0.024334,0.818281
1.139677,0.561509,-0.461896,0.203973
0.073553,-0.339835,0.511355,-0.438524
-0.138911,0.078898,1.252946,-0.037393
0.716976,0.508283,-0.570204,-0.184739
-0.655369,0.854142,-0.640792,0.538750
0.146273,-0.842506,0.513687,0.269596
-0.368747,0.027077,0.772985,-0.633696
0.216349,0.023052,-0.508047,-0.509982
0.592584,-0.155639,0.317636,-0.340662
0.658263,0.130590,0.045059,-0.047417
0.249951,0.438951,-0.528345,-0.746292
0.730067,0.308547,-1.105938,-0.647247
0.131337,-0.215448,0.227067,-0.635583
0.651031,0.828840,-1.402894,-1.012248
-0.155446,-0.670580,1.214331,0.315781
-0.746567,-0.051772,0.999239,0.539395
-0.864611,0.242612,-0.216733,0.668836
0.417360,-0.575191,0.864580,-0.777204
