X0,X1,X2,X3
0.618768,0.255131,0.183703,-0.467215
0.527434,0.770692,0.240576,-0.213594
0.490895,0.461906,-0.160630,-0.852084
0.731031,1.011590,0.779858,-0.305200
-0.144081,0.124237,-0.499580,-0.128550
-0.757691,0.064334,-0.579096,-0.137553
0.180956,1.265862,-0.496012,-0.167131
0.502765,-0.899715,0.268648,0.171092
-0.285515,-0.565817,-0.212624,0.681902
-0.235414,-0.474919,-0.324574,0.545998
-0.410725,0.038566,0.502807,-0.995671
-0.115874,0.231766,0.243687,0.734890
-0.323310,-0.684562,-0.224752,0.342484
0.066700,-0.457976,-0.354262,-0.906422
-0.068548,0.142670,-0.089608,-0.293326
0.209517,0.082285,-0.119969,-0.155694
-0.269350,0.788425,-0.800370,-0.259964
0.341671,-0.173923,0.408977,-0.101156
0.277564,-0.891696,0.648290,0.870146
-0.182033,-0.761315,-0.809764,0.951683
0.017576,0.191562,0.167854,0.911729
0.246286,0.282990,0.001526,0.195775
-0.245622,0.788944,-0.290472,0.777671
0.398684,1.198341,1.853819,-0.123215
-0.798577,-1.319121,0.307229,0.560949
0.809008,1.282777,-0.081329,-1.646491
-0.281235,-0.452633,-0.655222,-0.479525
0.395734,0.231456,-0.471938,0.148249
0.444499,0.449359,-0.394746,-0.093299
-0.462491,-0.136627,-0.158695,0.621766
0.490998,0.280434,0.805309,0.234902
0.192648,-0.162138,-0.202811,-0.421873
-0.178826,-0.101431,0.032728,-0.133411
-0.180776,0.485764,0.089806,-0.508075
0.137419,0.043322,0.383271,0.277593
-0.333102,-1.066804,0.124499,-0.376657
0.768644,0.878701,0.351403,0.412822
-0.408939,-0.099012,-0.602741,0.631480
0.414584,1.103751,-0.924043,-0.411399
0.101250,-0.143229,-0.061026,0.596092
0.056184,-0.784574,0.192398,1.099827
0.260779,0.043409,0.379818,0.273993
-0.027285,-0.761566,0.062179,-0.950575
-0.409028,-0.251445,-0.795584,0.660465
0.689381,0.735834,-0.174987,-0.034764
-0.427655,0.344626,-0.587057,-0.996981
-0.252331,-0.002462,0.265061,0.983910
0.159734,0.563801,-0.038876,-0.692078
1.166530,1.196196,-0.146879,-0.472446
0.683104,-0.108415,-0.416113,0.005605
-1.150628,0.235562,0.051739,0.422338
-0.457313,-0.651788,0.497088,-1.103850
0.605898,-0.624244,0.128683,0.641105
-0.312649,-0.052240,-0.445461,0.066786
-0.022253,-0.094523,-0.267703,0.571821
-0.566731,-0.534037,0.255059,-0.343294
0.397577,0.431960,0.089048,0.223157
-0.343108,-0.188829,-0.451365,-0.737915
0.029963,-0.275243,-0.536480,0.397255
0.132310,0.340291,-0.423228,-0.402269
1.295083,1.109095,-0.110125,0.292790
-0.513971,-0.249864,-0.588155,0.423286
-0.316698,0.324001,0.112311,0.093741
0.364780,0.829548,-0.888837,-0.111826
0.022381,-0.582890,-0.014704,-1.296095
0.745089,0.058590,-0.518028,0.180631
-0.139450,0.088411,-0.604994,-0.406856
-0.777846,-0.349044,-0.092581,-0.063768
-0.981129,-0.398148,-0.587455,0.236209
-0.389841,-0.140367,-0.872366,0.142606
-0.320018,-0.344915,-0.924668,0.398376
-0.734293,-0.164991,-0.443527,0.396924
0.459039,1.348764,0.247661,-0.378388
0.264287,0.423749,-0.331462,-0.251736
-0.103867,0.281810,0.014332,0.904705
0.376771,0.141641,-0.919507,0.933449
0.393207,-0.146241,0.432895,0.599279
0.151735,-0.562367,0.879212,-0.204801
0.239743,-0.182158,-0.853416,0.057016
-0.262324,-0.092600,0.134334,0.456841
0.111322,-0.203386,0.113384,0.215642
0.420011,0.360412,0.634773,0.806907
-1.014749,-1.083768,0.007321,-0.204976
0.144939,0.450534,-1.094820,-0.236997
-0.478539,-0.134092,0.180234,0.112655
-0.214057,-0.313796,0.376935,0.857304
-0.823032,-0.789854,0.084853,0.581717
0.982025,0.757200,0.273875,-0.382780
0.603679,0.571692,-0.491947,-0.293031
-0.358455,-0.283639,0.437181,-0.273070
0.960875,0.465988,0.358421,0.129153
0.062519,0.673942,0.524119,-0.378046
-0.077850,-0.533886,0.954945,0.032883
-0.232540,-0.789049,-0.056095,-0.188546
1.046483,1.473308,0.347938,0.995645
0.569999,-0.510240,0.182025,0.661335
-0.017322,0.274982,0.745857,0.095798
-0.983118,-0.034464,-0.520063,-0.453153
0.697302,0.721549,0.478676,0.232841
0.392059,0.564060,0.046788,-0.876064
0.502214,0.631137,-0.739370,-0.340622
1.391053,1.599831,-0.840761,-0.238579
-0.931804,-0.245368,-0.236798,-0.566042
-0.222348,-0.148649,-0.861002,0.182052
0.518167,0.346822,0.636887,0.419641
-0.149310,0.087507,-0.211223,0.329037
1.116791,1.498627,-0.398427,0.233420
-0.301433,-1.020793,-0.090501,0.278050
0.311255,-0.376679,-0.726041,0.249075
