X0,X1,X2,X3,X4
0.640635,-1.263399,-1.587754,-0.589367,3.032273
0.244527,-0.092863,-0.800614,0.189168,1.396701
-0.224399,-0.754135,-0.203510,0.118295,0.854328
-0.381804,1.005136,0.125637,0.538495,0.084025
0.413690,1.179707,0.736899,0.906299,-1.638067
0.196836,0.642671,0.988283,-0.249792,-1.268252
-0.409859,0.118275,-0.317376,-0.264936,0.812733
0.080169,0.052305,-1.176921,0.002056,2.759462
0.502899,-0.216012,0.693332,0.074807,-1.225807
-0.054294,-0.770197,-0.775515,-0.570596,1.580895
0.236492,0.661031,0.984064,0.992952,-1.517822
-0.968179,0.359093,0.405642,0.384782,-0.382761
0.228486,0.441762,0.456480,0.039744,-0.489535
0.186294,0.133142,1.097969,0.114596,-2.047777
-0.536130,-0.191428,0.698255,0.480091,-0.535133
-0.440041,-0.423905,-0.882093,0.210071,1.600814
0.654630,-0.296498,-0.715006,-0.048188,0.927910
0.522261,-0.143367,0.669404,0.444823,-1.671524
-0.904437,0.764607,0.430355,0.188753,-1.371550
0.461001,0.069882,-0.203507,-0.371419,0.087377
0.486775,-0.813750,-1.613857,-0.604382,3.424352
0.227745,0.319834,0.176763,-0.094105,0.528997
0.351815,-0.064907,0.169486,-0.060351,-0.465255
0.012770,0.472852,0.675734,0.233506,-1.441641
-0.088534,-0.319889,-0.808281,0.107112,1.533821
-0.495306,0.278013,1.573346,0.156031,-2.927225
-1.068172,-0.596677,-1.428589,-0.201878,2.636709
0.267308,0.296807,-0.026871,0.541317,-0.082528
-1.041862,1.004695,0.957473,1.308807,-1.711949
-0.276161,0.432038,0.842137,-0.448503,-1.525801
-0.433831,-0.299106,-1.310208,-0.156477,2.375150
0.071443,-0.915631,-1.043296,0.948610,1.292053
-0.812720,-0.871004,-0.746198,-0.667715,1.646428
0.024725,-0.986632,-1.063847,-0.331259,1.261118
0.208517,-1.415544,-1.804330,-0.264777,2.238970
-0.001287,0.458480,0.028464,0.578433,0.434738
0.301030,-0.093159,-0.542427,-0.313982,0.643564
-0.791451,-0.359609,-0.869600,-0.134349,2.228125
-0.014845,-0.237599,-0.761259,-0.250588,1.869483
-0.104468,-1.065351,-1.786527,-0.145284,3.633582
-0.795036,-0.316010,-0.072906,0.475054,0.781080
0.164260,1.027652,0.974502,0.637329,-1.702075
0.793556,-0.795023,-0.443699,0.148561,1.015730
0.012873,-0.685999,-0.741527,-0.709971,1.522886
0.826025,-0.110917,0.051287,-0.366994,0.171084
-0.442084,-0.213707,0.387175,-0.971790,-0.567852
0.541191,-0.085459,0.262130,0.499243,0.380788
