X0,X1,X2
0.365177,-0.089313,-0.917064
0.158519,-0.302342,-1.056061
-0.531022,-0.880859,1.556993
-0.292295,-0.810857,-0.104645
-0.298837,-0.116889,0.917089
-0.168164,-0.396482,-0.073196
0.102989,0.251360,0.685286
0.802824,0.896507,-0.225749
0.101330,0.538734,0.115583
-0.675311,-1.006374,0.791049
0.353540,0.837739,0.674480
-0.660938,-0.694243,0.314814
0.240159,0.822613,0.242717
-0.205601,-0.126483,1.276673
0.299362,0.573592,0.061443
0.275869,1.000611,0.886792
0.097510,0.240013,0.442838
-0.509527,-1.034912,0.563716
-0.299502,-0.028351,0.957057
0.267068,0.957166,-1.052067
0.101164,0.138775,-0.319226
0.921674,1.808150,-0.231802
0.080374,0.358414,0.294272
0.399359,0.694025,-0.543902
-0.190015,-1.043551,-0.554916
-0.418109,-1.230414,-0.908019
0.582350,0.761724,-1.354583
-0.351074,-0.549993,1.480711
-0.706874,-1.737263,-0.422981
-0.663128,-2.124524,0.060186
0.184908,0.249309,0.345407
-0.333676,-0.538051,-0.088471
-0.755060,-0.794769,1.358960
0.962056,2.530191,-0.034808
-1.091841,-2.453802,-0.182154
-0.205083,-0.162523,0.508507
0.811072,2.507596,0.651918
0.029693,-0.610550,-0.597600
1.231188,1.512863,-1.781564
0.391468,1.122207,0.623753
-0.589436,-0.863634,0.735224
0.375038,0.747363,-0.264033
-0.283104,-0.150051,0.805001
-0.126955,0.163587,0.454933
-0.502221,-0.604551,0.890530
-0.326786,-0.258343,0.716023
0.362492,-0.009899,-0.736798
-0.453458,-0.246012,1.585047
-0.967521,-0.790663,0.494782
0.205051,0.887937,-1.155612
-0.122504,0.050483,-1.075121
0.459834,1.690975,0.791028
-0.383479,-0.529930,-0.927081
0.511010,1.327104,-0.111260
0.357339,1.427427,1.089147
0.258034,0.237510,-1.486210
-0.674942,-0.441707,0.619960
-0.029807,-0.614308,-0.464039
0.451396,0.301625,-1.260691
-0.276742,-0.941493,-0.156907
-1.049017,-2.779743,-0.561578
-0.338516,-0.908460,0.148254
-0.474104,-0.729650,0.170778
-0.303518,-0.646335,-0.257128
-0.722448,-1.812096,-0.060305
0.387155,-0.603588,-0.451112
0.304119,0.119093,0.294813
-0.454068,-1.162493,0.129515
-0.216563,0.595333,1.217142
-0.436578,-0.719198,-0.184175
0.243148,1.272010,0.460895
-0.501072,-1.172973,0.131717
-0.427944,-0.169707,0.677743
0.049971,0.203287,0.382201
-0.423819,-1.094097,0.555539
0.838320,1.491088,-0.250181
-0.359950,-0.688127,-0.694438
0.366285,0.442870,-0.690496
0.441252,-0.113158,-0.690020
-0.701815,-0.155760,0.817750
-0.131468,0.057812,-0.358783
-0.435415,-1.264437,-0.299679
0.452555,0.930702,-0.376425
-0.038570,-0.236563,0.172069
0.445185,1.424194,1.145937
0.815896,1.180464,0.187632
0.863104,1.379962,-0.781347
