X0,X1,X2,X3
0.393298,-0.244214,-1.367039,-0.517985
-0.132818,-0.212574,-1.254894,0.481918
-0.257525,0.164795,0.693800,0.314269
-0.615525,-1.424751,-1.348789,0.110756
0.349803,0.242763,0.852775,-0.601813
0.488196,0.335680,0.850159,0.230299
0.626491,0.367598,-0.437218,0.466638
0.157138,0.345602,0.637032,0.850983
-0.233371,-0.620699,-0.949825,-0.095614
-0.543204,-0.509656,-0.609781,-0.281991
-0.670231,-0.173103,-0.793274,-0.546310
-0.980772,-0.149580,0.362555,0.030769
0.514038,-0.546047,-0.246366,0.401255
0.191196,0.017130,-0.285773,0.962280
1.168063,0.162097,-0.243827,0.235832
-0.060250,0.103760,0.479880,0.651873
0.028632,0.009886,-0.384908,0.059923
0.180927,0.137291,-0.180953,0.344304
0.299135,-0.180795,-0.529107,-0.281688
-0.337685,0.212744,-0.180602,0.124148
-0.020940,0.153023,0.477041,-0.514082
0.385581,-0.443764,-0.285149,0.534852
0.795137,0.872910,0.502676,1.053168
-0.457515,0.714261,0.115040,0.075403
0.097437,0.301019,0.261219,-0.221597
0.045957,0.523316,0.335386,1.934051
-0.138344,0.113105,0.490496,0.573944
0.505639,-0.213361,-0.554849,0.752833
1.140055,0.522209,0.684008,0.198720
0.183191,0.107066,-0.031819,-0.512754
-0.390578,0.322115,0.433591,-0.105020
-0.712969,0.738378,1.475411,0.042501
-0.036804,-0.804847,-0.854386,-0.016746
0.471840,0.200973,1.267199,-0.546965
-0.103813,-0.478819,-0.537813,-0.013215
0.129602,-0.110130,-0.620042,-0.578479
0.977142,-0.410657,0.414473,-0.670746
0.324109,0.558122,1.408503,-0.393356
0.028325,0.208924,-0.280620,-0.147695
-0.672520,0.005569,-0.389667,-0.114557
0.402301,-0.798530,-0.308147,-0.070505
0.279080,-0.290526,0.025200,0.898421
0.412813,-0.260933,-0.639265,-0.069145
-0.626434,0.127877,-0.332659,-0.929620
-0.015802,-0.239327,-0.072479,-0.182125
0.290047,-0.184005,-0.233245,-0.143488
-0.733749,-1.243260,-0.828178,-1.153396
0.066133,0.439287,0.681521,-0.030172
0.543120,-0.616558,-0.096826,-0.304127
-0.320885,-0.374682,-1.358399,-0.077460
0.529701,0.234882,1.143112,0.074983
0.013747,0.410307,0.627800,-0.110971
0.048308,-0.019094,-0.233575,-0.102123
0.492070,0.154427,0.085718,-0.305024
-0.341439,0.448635,0.727445,0.233892
-0.646429,-1.335850,-1.082563,-0.249190
-0.132801,0.411215,0.493960,0.269840
0.164042,-1.109054,-1.042485,-0.597643
0.174949,-0.190891,0.662711,-0.259095
0.157865,0.179061,0.330860,0.191852
-0.372122,-0.517461,0.104188,-0.610629
0.237662,-0.131187,0.973498,-0.327658
-0.052528,-1.620267,-0.974082,0.226848
0.763369,-0.682709,-0.462844,-0.427085
0.444675,-0.435110,-1.310929,0.555638
0.259595,-0.530021,-0.680875,-0.037227
-0.090647,-0.110662,0.961026,-0.196640
-0.177982,0.825659,0.907120,0.248497
-0.113262,0.390896,-0.315609,-0.008979
0.137598,0.410429,0.262087,-0.025984
0.489264,0.195098,-0.414578,-0.137779
-0.733201,-0.747819,-0.900603,-0.117311
-0.250571,0.557962,0.299894,-0.566346
0.623264,0.153997,-0.154618,0.280398
-0.285129,0.226940,0.242582,-0.343587
-0.423092,0.369710,-0.689211,0.449074
0.533982,0.220679,0.529088,-0.509760
0.250810,0.149747,0.851136,0.542092
0.110448,-0.443023,-1.318188,-0.426225
0.304947,-0.545060,0.041858,0.325958
-0.142146,-0.541367,-0.158755,-0.247151
0.017205,-1.489132,-1.155289,0.047449
0.046708,-0.288304,-0.234911,-0.338046
-0.162718,0.236479,0.325117,-0.435097
-0.165737,0.526994,0.906664,-0.222320
-0.439107,-0.397150,-0.247411,0.278005
-0.250220,-0.085128,1.269415,0.277733
-0.219522,-0.287165,-0.574966,0.225111
-0.933981,0.080159,0.894687,0.074615
0.300920,-0.716203,-0.707389,0.987732
0.133361,-0.296279,-0.463836,-0.449597
0.741542,-0.431591,0.116191,-0.103688
-0.659051,0.287470,0.104759,-1.267204
-0.506975,-0.884078,0.076073,0.165223
0.467508,0.157699,-0.231796,-0.482025
-0.604852,0.433507,1.024288,-0.061859
-0.023905,-0.753101,-0.375529,-0.404326
-0.122998,-0.341326,-0.388678,-0.122344
0.765373,-0.448514,-0.894061,0.030680
-0.026823,0.780517,0.208121,-0.393642
-0.028740,0.668898,0.176135,0.113907
0.109216,0.451870,0.959773,-0.253742
-0.431515,0.196747,0.199610,-0.365220
-0.255442,0.436767,0.787379,0.279664
-0.550684,0.293250,0.339944,0.067205
0.323557,0.795863,0.166021,-0.906175
0.344779,0.020815,0.196413,-0.203852
