X0,X1,X2
-0.184485,0.551399,0.843146
-0.477634,0.057485,-0.078020
-0.001001,-1.363268,-1.563035
-0.899720,-0.154544,-0.700070
0.304499,0.495397,0.319163
0.323599,0.747612,1.314384
-0.202478,-0.023790,0.354639
-0.829364,-0.443712,-1.339668
0.520725,0.272436,0.712770
-0.050946,0.524921,0.880655
0.269302,-1.050020,-1.753304
-0.234153,0.270490,1.180621
-0.411155,-0.121197,0.289761
-0.023149,-0.164377,-0.401083
-0.297689,-0.108610,0.723414
-0.584174,0.797760,1.631510
0.280742,0.301856,0.164296
0.613844,0.364190,0.546816
0.113857,-1.203934,-2.172062
-0.006650,0.607911,0.108488
-0.219320,-0.552828,-0.647002
-0.282372,0.172270,0.747630
0.371779,0.588240,1.885715
0.093783,0.169727,0.316013
-0.023078,0.680489,0.643023
-0.239839,0.073016,-0.046786
0.874704,0.575040,0.155173
-0.098408,-0.048853,-0.761188
1.451410,-0.743641,-1.138180
0.128385,0.227268,0.144692
-0.659906,-0.033550,-0.156287
0.084975,-1.523061,-2.239681
-0.087560,-0.529367,-0.037353
-0.273472,-0.606020,-0.862295
0.208509,-0.346774,-0.338541
-0.171003,0.123092,-0.282275
-0.035310,-0.570485,-1.035748
-0.739799,0.036546,0.362498
-0.361978,0.964368,1.570675
0.148709,0.175088,-0.006630
0.630966,-0.295382,-0.863222
0.144287,-0.125434,-0.283221
-0.042851,0.047683,0.218119
-0.231423,0.595216,1.380488
-1.012343,-0.634550,-0.934475
0.751686,0.024693,-0.232692
-0.356427,-0.468923,-0.948582
-0.269067,-0.132550,-0.043828
-0.190101,-0.619492,-0.798434
-0.199848,-0.487626,-0.404544
0.151467,-0.449107,-0.359323
-0.441879,0.395052,1.533558
0.646573,-0.073424,0.195721
-0.265988,-0.075723,-0.188965
0.057986,0.617196,1.203746
-0.899666,0.041282,-0.041562
0.209118,-0.507913,-0.989730
0.081818,0.679991,0.726764
-0.292677,0.534507,0.650580
0.442725,0.927782,0.978130
0.278507,0.826078,2.076138
-0.642920,-0.270434,-0.762508
-0.182989,0.290423,0.112820
-0.290500,0.492077,0.452817
-0.254130,-0.004115,0.423488
-0.486000,0.896825,1.934797
-0.440103,-0.192410,0.156583
-0.013457,-0.476178,-0.152560
-0.135856,0.005993,-0.687364
-0.320906,0.188716,0.372594
-0.373256,0.970944,0.599554
-0.279539,0.737658,1.032752
-0.403230,0.145143,-0.154045
-0.737557,-0.053492,-0.707570
0.775097,-0.095876,0.024829
0.336212,-0.238261,0.291918
-0.477873,0.042289,-0.204396
-0.495901,0.197106,0.003474
0.521875,-0.593256,-0.830599
0.086347,-1.564933,-2.139366
1.002794,0.432591,0.710516
-0.263878,-1.053364,-2.218116
-0.191029,-0.063479,0.873198
0.267384,0.442930,-0.572441
