X0,X1,X2,X3,X4
-0.096324,-0.298662,-0.323696,-0.466293,0.461996
0.545364,-0.067062,0.847636,0.974361,-0.244667
-0.516295,0.618832,0.720921,-0.203856,-1.237789
-0.494175,-0.225688,-0.649027,-0.327809,1.285669
0.840353,-0.458329,0.083602,0.289850,0.045045
0.088056,0.395066,0.915420,1.039359,-1.337533
0.250177,0.407382,0.483304,-0.448866,-0.860354
-0.109198,0.741848,0.543754,0.477750,-0.667427
-0.455212,0.520595,-0.326468,0.136918,0.233104
0.249378,0.678743,0.524043,0.129318,-0.768826
0.417997,0.631528,1.057872,0.690846,-0.616778
0.174633,-0.485783,-0.348119,0.594072,0.710460
-0.076140,-0.439472,-0.346495,-0.214476,0.599119
-0.678379,-0.254722,-0.338902,-0.413798,0.863115
0.329870,-0.793582,-0.089687,-0.128647,0.306118
-0.599393,-0.725634,-1.159007,-0.123236,1.924671
0.443928,0.033639,0.899039,0.060224,-1.733654
-0.254709,0.713638,0.962137,-0.802559,-1.897011
-0.420827,0.571393,0.127352,-0.436967,-0.119591
-0.258165,0.405317,-0.538109,-0.391011,1.079420
0.695114,1.005822,2.352105,1.174832,-3.184729
-0.376694,-0.767855,-1.162303,-0.530291,1.200359
0.106088,-0.089987,-0.067338,-0.236645,-0.388738
0.908101,0.302306,2.238371,0.547397,-3.707862
-0.746219,-0.052646,-0.959015,-0.723138,0.812309
-0.763668,0.419678,0.146583,-0.954228,0.317318
-0.064628,0.157691,-0.651461,0.303011,0.236137
0.868428,0.284878,2.040570,1.303746,-3.255464
-0.237567,-0.241785,0.159930,-0.412929,-0.461287
-0.533855,-0.873579,-1.916587,0.052871,2.447130
-0.117778,-0.331349,-1.041763,-0.462412,0.736893
0.008285,-0.519582,-0.692536,1.081597,1.771443
0.558569,-0.390299,-0.160215,1.201889,-0.184123
0.245802,0.331342,1.129847,0.389010,-1.342941
-0.870642,-0.000172,-1.203767,-1.088661,1.453773
0.658536,0.200580,1.937517,1.616806,-3.360104
-0.649742,-0.080203,-0.923747,-0.952709,1.244705
0.425933,0.134052,0.838973,0.906711,-2.074891
0.363336,-0.003827,0.252912,0.427829,-0.377888
-0.643613,0.193129,-0.614408,-1.026745,0.192592
-0.379105,-0.904606,-1.539994,-0.905728,2.901082
0.104587,-0.277338,-0.036649,-0.203037,-0.208282
0.427191,-0.991180,-0.553163,1.091968,1.009422
0.294157,0.216144,1.680877,1.044729,-2.221382
0.803344,0.449225,1.162804,0.617704,-2.192966
-0.288358,1.268278,1.065237,-0.017968,-1.817869
-0.521607,0.224150,-0.676367,-1.011770,0.838213
0.172794,-0.648190,-1.094052,0.777598,1.091442
-0.062997,-0.211392,-0.578867,0.105512,0.784211
0.332580,0.806740,1.300008,0.392688,-1.703451
0.380484,-0.439000,0.099786,1.157170,0.070103
-0.379796,-0.327557,-0.340593,-0.156071,-0.675185
0.225425,-0.600854,-0.063394,0.328019,0.157310
-0.466159,-0.948375,-2.230169,-1.035556,3.413331
-0.014159,0.098990,-0.051289,-0.162476,0.106692
-0.262645,0.531532,0.256744,0.236342,-0.340530
-0.687515,0.883507,-0.302999,-1.539665,0.320805
0.316133,-0.077451,-0.375992,1.141326,0.431129
0.073008,0.028456,0.524492,-0.298348,-0.521749
1.255418,-0.081761,1.634946,1.773518,-2.838623
0.501478,-0.385985,1.248052,0.637122,-2.651136
-0.466415,0.543719,-0.342321,-1.241699,0.091149
-1.046024,0.765221,-0.041190,-1.158018,0.520994
0.098197,-0.417502,-0.093749,0.239648,-0.102277
-0.171769,0.478678,0.006588,-1.002361,-0.535900
0.116677,0.665437,1.073244,0.347109,-1.219855
-0.169696,-0.152313,0.207386,-0.784570,-0.140965
-0.254916,0.992042,1.447640,-0.067865,-2.039062
-0.261757,-0.462870,-1.191948,-0.295925,1.804806
0.580611,-1.246320,-0.741964,-0.133346,0.787083
-0.072984,-0.664920,-0.308072,-0.151392,-0.067441
0.000836,-0.478913,-0.506552,-0.232331,0.945129
0.009444,-0.314582,0.305677,-1.362482,-1.037203
0.543618,-0.515028,-0.447074,0.375182,0.378365
-0.291209,0.444531,0.259745,0.121638,-0.960836
