X0,X1,X2,X3,X4,X5
-0.5329693884478138,0.07736770815114549,-0.5555364863425007,-1.2940212265105635,-1.071219159759049,-0.6176654891055274
-0.17816688502027186,-0.16370857527079605,0.312153593557714,0.7133360915550565,-0.27424615761447496,0.4852921715000796
0.020654002918761245,-0.10458069358388485,0.08330771013625764,0.0008456750619111886,-0.2101407218317755,-0.5355899574558013
0.2198122628116448,-0.1482385876520908,0.38598198399830547,0.8214633488168395,0.5640165596669927,0.20693832637829357
-0.35622638825510355,-0.09163281015216035,0.6300439718851345,1.202757536875447,-0.6425487506540652,-0.08880975123023914
-0.5406686368426032,-0.23612380301069633,-0.10876324516275845,-0.3377247820650645,-1.0291383632781796,0.18165862722005002
0.366512988865279,-0.04029410386742934,-0.2546959579604685,-1.1284052036553067,0.7270180365797737,0.3564195766867299
0.011458149150219374,-0.2426877398632098,-0.14035322753332036,0.019108115568402695,0.08167189463249339,-0.25414860844809656
-0.006615996218677415,0.019613135256658625,0.2913460444366108,0.47871826915908156,0.01255112257586859,0.23858329380459647
0.30281245752659103,0.09123603320906006,-0.28537749413535396,-0.6670884977173032,0.9254061467074663,0.05996373996140647
0.674235616628178,-0.18288042355064646,0.13507850928377202,0.440774646569177,0.966169294588175,0.03236572918144128
0.6035871827939678,0.1359541234281436,0.17938781130753176,0.5788944571846948,1.129729582871386,0.36399751592146445
0.19388241480294208,0.16808773429027166,-0.506726559767644,-0.39811274591066625,0.24750090219376186,-0.40266770756349124
-0.03730783260925784,0.49908313267869736,-0.010626583684509786,-0.014040600648843906,0.34949813100133637,0.53977506060718
0.04621277966854311,0.25881724418772806,-0.1658661790667741,-0.3260901526350924,0.023040839205960048,-0.22821500126466515
-0.3034161689296604,-0.5963951072802381,-0.2926126844796431,-0.5642577442308421,-0.35967690178117073,-0.03554048670695744
-0.313871232866663,0.179636327324062,-0.1298831484654543,-0.11248220379632357,-0.5274007541398853,0.18933201859053972
-0.11570090487619958,0.1769927971351295,0.15546327554164033,0.394209792463914,-0.305167437525263,-0.22474157374305043
0.5404964854324571,0.3559351197338113,0.5797117534396233,1.6627089790195957,0.5306097186596442,-0.20225837119692275
0.22944454274446874,-0.4211219799913873,0.2105935499525971,0.9168930774808246,0.5954570191533805,0.035311718993394345
0.09290701360619619,0.25875561378319367,0.23916316454506864,1.1863898526363272,0.19555604652613925,0.14416453692168366
-0.21913323898412476,0.26683441997837687,0.7451067095083884,1.7122879763333279,-0.84947704244717,-0.1524894722050625
-0.39218247785965615,-0.2752816445408115,-0.10798924264204701,-0.31745054962591546,-0.7403159631515814,-0.09437620169862304
-0.700343994770397,0.6051284319853596,-0.22187064194726833,-0.44746803542568914,-1.0167719889933733,0.43947125186502717
-0.05436423998920558,0.15761584376730994,-0.5905629517537866,-1.230482879061277,0.7104836405223264,0.061720405026012747
0.0036735897595566477,-0.1744518937767169,-0.3399124794297183,-0.9976889170721265,-0.13034795283671047,-0.45446763204388524
0.1834062238962469,-0.06328348987391144,0.23186780015172165,0.7971284305330844,0.36456547515139237,-0.6004367976330934
0.15692810634310547,0.1310763158949708,-0.14709910155798464,-0.36116443150634436,-0.008414465664787374,0.042550024023587305
0.20966419845147513,-0.4571463652295047,0.3286938879578688,0.2622406299724138,0.45449326363250714,-0.06550296147024234
-0.13356865676260415,-0.5030182114549803,0.24103658078208268,0.6338398683240282,0.2088821430183596,0.04136040093609841
0.1733904903113902,0.3173701357190541,0.11044411330635596,-0.134029990463924,0.8300517606640319,-0.07052805921270867
0.0236916315622233,-0.0004307632836316951,-0.12012791158536733,-0.24814644832291607,0.11261630687728369,-0.47135078549550535
0.29508395079207483,-0.08703455684510382,-0.19607538722774967,-0.5512996142681653,0.6967850197802478,0.47408749076733436
-0.2450767475150705,0.05222939542483942,-0.2111205467740727,-0.6173516531035346,-0.48230596102052864,-0.004337834661334146
-0.36085931865888404,-0.3205954808023906,0.19044758329631434,0.5156989094236762,-0.4491536340311324,0.18836263818399793
0.15263602803152532,-0.09959530960437854,0.1654195474030146,0.02336365855282324,-0.5651460346193987,0.0033622346641064217
0.07084685570534835,0.037093431598272227,-0.0344384846778845,-0.023387395059574947,0.17201799356042416,-0.011015901714046882
-0.45529150787836803,0.45182802294848845,0.38793976997819385,0.9948879974534071,-1.2680021611583614,0.4218681834344567
0.16150362099131185,-0.10442471841501103,0.04140031427193612,0.44953280512369237,0.11724504227693092,0.4584273608730849
0.10738880641066809,-0.14118288234335796,0.12592741799970522,0.13739611373750857,0.07948887406470956,0.07771892427878956
0.2791102619128408,0.14345347465344646,-0.21878292396943155,-0.16766996408057994,0.30168320107559654,-0.15625402779678618
-0.3803470245498756,0.3315958378810961,0.49744155700932374,0.7264448839107296,-0.7818905837726687,-1.1536002566151298
0.2759713248674013,0.8218316053487091,-0.33164335238102743,-0.49711017310951705,0.44015174184025,0.07462020328464883
0.05667856605711294,0.24979634330198025,-0.400258787596877,-1.098091108681347,0.20517463993861046,0.6058581993580817
-0.06788667176290165,-0.2513392240624925,0.4847633730181924,0.7975026442434701,0.3800658029867854,0.045653166706848936
-0.08562464887692703,0.3808502680509528,0.08237358756738795,0.6713445505435749,-0.42964494726391855,-0.4707407863233184
-0.16170430286821774,0.42924472158476795,0.06675113798761703,0.6762578421832799,-0.3019043567364859,0.012393629631722835
0.11368886709380646,-0.20871078532650886,0.08501319581120498,0.6057572384064821,0.3789687612573176,0.4908277780558358
-0.3825299813330381,-0.2364459461478322,0.29559880651685055,0.6176632871673418,-0.7664905419754245,0.14557744407876128
-0.1572581218151212,0.21919325685852417,0.005589268268137764,0.3229383976740953,-0.16411483978002164,0.21044803325142883
-0.3108915783352203,0.43061440046411315,-0.1523391436196186,0.07446070705125629,-0.869583525083953,-0.4503722648634537
-0.4475053444757624,0.257910197092113,0.20751645464477178,0.21749899106547854,-0.44799305943489115,-0.04527129071954324
-0.05084728404450444,-0.1570584136196954,0.32080396190901345,0.7145449047851701,-0.6297988273005162,0.9066534006087941
0.17529457083573455,-0.0455229570637767,0.5296688093245667,1.0905754399852967,0.09809226393856646,-0.24203034169010115
-0.029122727510117,0.035423540315780766,-0.05357536011416771,0.26245664196534263,0.30541218078798243,-0.362899781354056
0.04161539031857695,0.10072298083381281,0.3237788142731308,1.0975255177833676,0.7461572177718468,-0.17985909124059404
-0.6407171751277257,0.27864412024764634,-0.18596691655699887,-0.7061770427293326,-1.287029490938374,0.3544884215819559
0.035100343793468214,0.32672024274978273,0.11902387386376316,-0.09255789469363612,0.25358182221074677,0.11371651189828498
-0.19115854700970247,0.017788328656578298,-0.18984948019442063,-0.8197023143554346,-0.638787919841263,0.27538937539690855
0.011151751985500455,0.3164248619306077,-0.44979961408301,-0.8269424861392313,-0.16012842414038544,0.448476644117291
-0.5862716148777408,-0.08538201415573368,-0.05836851238325851,0.3599453444270347,-1.1670367764663927,-0.5057411693688815
-0.0026659786546788453,-0.31353126326625136,0.12233973261287955,1.0274069620280335,-0.2523979945631449,-0.22660601815031367
-0.4764489848940513,-0.3234989776982982,0.6085892910972737,1.2883978405551193,-0.6380626252389988,0.0780140850584032
-0.18870357545272132,-0.5184154185674739,-0.029163976141004938,0.12560174631185556,-0.38536431239728847,0.5360787209956649
0.32567656930532757,0.20232306814191645,-0.3036524029983185,-0.7320617459731238,0.7052713785903388,-0.40007420454971737
-0.019447927306178944,0.3237779818620705,0.5219219816900043,1.0691125211468069,-0.031616036034613285,0.4786219962618489
0.14191602967491992,-0.19787733520070755,0.1673002975524707,0.3121768251217026,-0.09167280394252897,-0.1595730999673722
0.11488760747173894,-0.2879240880676927,-0.180336592418849,-0.4110689837656863,-0.11330341450627018,-0.06946539214219222
-0.06067251052056453,-0.1917273600851882,-0.544944875501455,-1.3564136062449086,-0.382668374363134,-0.14183551796333124
0.6873443621885326,-0.42829764809526266,-0.301666154694338,-0.6631936070235415,1.2081644186523388,0.03885480358063698
-0.01780156590420699,-0.030380287301151568,-0.4375421483920451,-0.6464684983599971,-0.2038349533842794,-0.035485339876948005
-0.4208442379239438,0.25306933609821936,-0.14401088401771797,0.06340067892464041,-0.7843290076441249,-0.7730619021450782
0.004374743771174777,0.2071943428382891,0.1752511366464393,0.7011490158997256,0.06624785332542597,0.3161749672446439
-0.7338336023965967,0.2545990792803607,0.2387737819188469,0.12190911032318968,-1.4420548054030988,-0.041937059395451795
0.11742906488192684,0.6059910050979923,-0.1264258533361133,-0.38761788450354695,0.4484198952401452,0.6587478186263535
-0.43683530768452966,0.2401914363720218,0.07807943222989701,0.27649706514861827,-0.7356596066946305,-0.476167918962352
0.31614797941081835,-0.005413884627502445,-0.1543625172389834,-0.7730762066110625,0.3902512256944073,-0.4288927881809527
0.049228250189860254,0.4655635499107995,0.6285580278756466,1.3482437316455718,0.2606274806488609,0.010885294661500839
0.06260739525077073,0.20520528236874247,-0.09535907303166549,-0.1424226732380426,-0.23880770115208433,0.07246374998142775
-0.06135077516915381,-0.4120848516164158,-0.06670416482712885,0.1493553499915115,-0.017836186362034503,-0.03856980323638125
0.13621226242413165,-0.31296164408580046,0.3849078286437896,1.0632344988811908,0.34742764596684017,0.24747817811976025
