X0,X1,X2,X3,X4
-0.2579202352409404,-0.7105095695091288,-0.4484131662247103,-1.8565641266409234,-0.8501007621063186
-0.08134930438024032,-0.27895968880805555,-0.025227786189589138,-0.9460195927712403,-0.2763042401747539
-0.11152162214620656,-0.6154746186982823,-0.21776966484915208,-1.6859127097947724,-1.1297363843385464
-0.14227434703412192,-0.5104982955734717,0.028601098963494054,-1.4890221860189596,-1.1266944508811456
-0.18504260970567532,0.15627858369920283,0.16808387437042774,-0.3077812140541365,-0.0265083050297443
-0.2600307063849514,0.394200069653202,-0.8851471564156477,-0.05840937302682819,0.4310558659913549
-0.21584556803265817,0.14827186866932046,0.03321690854699419,-0.4080261554309924,-0.1675584602019375
-0.1642137750157189,-0.31782961076032196,-0.4342671199588102,-1.0139944473042177,-0.45997759499934865
-0.15690422774884208,-0.3328267481074074,-0.533134553361069,-1.0286514091180432,-0.14509654121050347
-0.12388215793101931,0.11315514447030403,-0.12844346736939213,0.04602750038902073,0.6198016375134924
0.34887257450812764,0.013224765408689332,0.5486410251612437,0.7543660006249056,0.571451794122066
0.26726726808282697,0.18714425383164837,0.7805055242831674,0.9221467745665952,0.4074353070484382
-0.22765551945089318,-1.008478558263715,0.3175961528217109,-2.559490994172476,-1.4715503287905427
0.7044265495522383,1.1533968514535178,0.8346018321726426,3.7801974753847953,1.674762225998794
-0.327652882549499,-0.9650435331986669,0.03513780885904094,-2.1317790186085634,-1.3072649161681413
-0.053124953207803007,-0.04472752595258069,-0.37807238775114826,0.09030055939326762,-0.9025776761419485
0.7424130963551004,1.730640224195886,0.7522138854549758,4.8233373906052535,2.0276091859596663
0.3826132348880769,0.09188982125397255,0.471675079328138,0.9473314085717471,0.08141707710850328
0.05857027256123772,0.010352538590436833,-0.12147497869765768,0.45818613511219886,0.4958654757660835
-0.3350426469309215,-0.7521726550390031,-0.12082127751044441,-1.5059631278287382,-0.5779159140545749
0.08261702118791897,0.26167571527360456,0.45504860792349777,0.9820085829888678,0.6178344388758403
-0.18889567917500324,-0.113239866351831,-0.02389622724604315,-0.8986813776371338,0.23528481212241703
-0.005160651875202862,0.11335249313437352,-0.7648245119940776,0.43606533994125224,-0.07431532437934371
-0.0036610264160387637,0.3304628444026996,-0.05221122463757524,0.896450076184285,0.7614002732562057
-0.24885682517878605,-0.25002124926361446,0.030363590862990064,-1.2728816355492039,-1.0158664258209018
0.1624033121672429,0.5065540459789104,-0.31563867040187876,1.4733396522761186,0.5200676529614952
-0.1692342231277286,-0.43615808143129664,-0.49297007165246776,-1.2694358280062203,-0.2699481822937862
0.1966314586919576,0.19074333871920118,0.5152632015723895,0.5046388912422279,0.27657276137557246
0.10676181126119395,0.5434743397481443,0.29087169981348493,1.1578828945942432,1.1194271554697461
-0.5366889929248772,-0.9502567868561207,-0.27957213572430156,-3.26017515259026,-0.8516301926919787
0.27436647383229984,0.6226168454870448,0.3111436635259522,1.620509661802248,0.8497663919754691
-0.7979448555836782,-1.4902726189995836,-1.1512731288378877,-4.501614716825097,-1.8876940579891703
-0.18340098739311458,-0.40228336388029673,-0.29642616978984926,-1.2260837663015876,-0.34942147437709437
0.21908975270552125,-0.4333172197745723,0.5787252281191729,-0.3232338870855414,-0.3526869465473158
-0.518193476978603,-0.7968393178919997,-0.5689600617170788,-2.261041325980232,-0.9640059466103565
0.6245582950095628,0.7172550752046409,0.7172047083132853,2.4236681735603334,0.5852392886273432
-0.07042316740466538,-0.058610609036189754,-0.14790717243287388,-0.3943422019259458,0.38961675685648534
0.17578772648786123,0.51503059889399,-0.19540373181143134,1.0028087934829533,0.08467733286685952
-0.006103793772232553,-0.10679448941894452,0.07890497995438597,-0.31791206985764436,-0.46499558278954845
0.06589517462886164,0.38747199011021466,0.020550825402923127,0.5765563396024538,0.23508222046534005
0.10084321866768038,-0.4102636126202007,-0.47447045846603525,-0.5126602641744082,-0.12535012137075158
-0.04509591211603299,-0.08335691366595425,0.20276396140095476,0.019378125265358342,-0.05948678323855838
-0.5612079268210266,-1.0211130888036202,-0.6018165809709862,-3.438837062560803,-1.1698888262590577
0.11477911562113396,0.15106783300547505,0.10981625182579934,0.918563649412211,0.20493224676536936
-0.051525038430607364,-0.43898437374398874,-0.28376505536139796,-1.2307513368548206,-0.6861478720620132
0.2779035555013381,0.6696778202472826,0.4830001358555255,1.7575954560229337,1.0089918312307598
-0.18153237768555067,0.2486811624952111,-0.07480871770039194,0.10142010344792048,0.0904034464360107
0.3085289400745964,0.5621179078974976,0.23274115710589507,2.310298872246645,1.1414065569538903
0.09798466549839184,0.18342569607858658,0.4535527974234852,0.45053888492972943,0.10770049719781281
0.4634394550967877,1.121927811814842,0.5179257056857303,3.2272454364784005,1.312080632736235
-0.40186172938615744,-0.3222841897361363,-0.41156253585472724,-1.907333465667959,-0.25452629981566516
0.10472102278492093,-0.2242301434916783,0.4332435089936245,-0.6028233761536242,-0.38076223464940884
-0.5932852143673665,-0.9408462754068527,-0.5599230510081701,-2.8899670820427015,-1.253295364075338
0.07666139493750024,0.02528087470094588,0.222747168905133,0.4546585935667662,-0.0827968933202805
-0.12609766788603513,0.04544967001178049,-0.1763192524283618,0.3164955236810264,0.1875279929010848
0.35338753778862364,0.5461275790950805,0.39209275974504754,1.6909400476399175,0.5625708077946573
-0.0861822743011085,-0.21571258752207245,-0.15946858908043016,-0.6334780996432158,-0.5494048339579778
-0.17614115962962026,-0.37590970402193236,-0.8328114520253829,-0.6844556336806484,-0.6270122932430193
-0.2807305446892427,0.06560851813773877,-0.12764041421952171,-0.39792753333736963,0.18281892661366927
0.37120385404246625,1.2204708844408803,0.5102149952495117,2.9642130792384838,1.7721160270227705
-0.18870721559183978,-0.2279407391541714,-0.3911228446326114,-0.9201255270778383,-0.01255825077909023
0.6176591856055024,0.5787048178911451,0.28585093181616344,2.7950798474486485,0.9847506132235622
-0.5620775265324707,-1.4137092773575466,-0.8969251292092313,-3.7750683919000614,-1.7745141272323957
