X0,X1,X2,X3,X4
0.056450,-0.476777,0.194792,0.172649,0.086746
0.041388,-0.150798,-0.326309,-0.069538,0.263214
-0.100611,0.106647,-0.149487,0.078002,-0.005975
-0.143167,-0.347812,-0.254515,0.399814,0.199837
0.215799,0.157875,0.083870,0.169184,0.039274
0.174163,0.122406,0.243530,0.245055,-0.080421
-0.508687,0.237230,-0.225968,-0.047494,-0.292310
-0.070790,0.276899,0.089675,-0.057284,-0.123534
-0.245277,0.317764,0.244704,-0.522672,0.223805
-0.433870,0.101557,0.120218,0.193707,0.147624
-0.017511,0.125101,0.313950,-0.185209,-0.012583
0.266296,-0.212592,0.214049,-0.098684,0.255658
0.010240,0.181226,-0.232152,0.012751,-0.320768
-0.045336,-0.081268,0.089204,0.290672,-0.079523
0.058655,-0.242506,0.612622,0.069596,0.425270
0.092600,0.107512,0.387370,-0.255611,0.382597
0.272878,-0.274679,0.317876,0.048107,-0.307193
-0.189803,-0.399999,-0.000100,-0.170037,0.245670
0.073797,0.248128,0.148782,0.064678,0.106913
-0.082932,0.135553,-0.006411,-0.151017,-0.133059
-0.279547,-0.160614,-0.221961,0.244610,-0.142228
0.036042,-0.116274,-0.089846,0.686018,-0.125347
-0.122574,-0.159914,-0.002215,0.412514,-0.157448
0.334373,0.037931,0.108839,0.211482,-0.292106
0.004290,-0.243752,0.061870,0.322236,0.022841
-0.126540,0.217470,-0.091460,0.596153,-0.278938
0.277809,-0.201930,0.334317,0.067704,0.166635
0.436147,0.186255,0.028445,0.185963,-0.234987
0.207748,-0.117623,0.291621,0.094840,-0.040826
-0.002980,0.089136,0.360710,-0.232615,0.037486
-0.258118,0.016939,-0.290441,-0.119404,-0.515511
0.080962,0.251320,-0.236778,-0.008544,-0.156505
0.004489,-0.314939,-0.084101,-0.198915,0.047922
0.349031,0.095467,-0.064627,-0.330630,0.257602
0.439880,0.179680,0.598284,-0.185977,0.298546
0.225591,0.383508,-0.423285,0.045918,-0.323728
0.113424,0.175794,0.172386,-0.088595,-0.143016
0.012853,0.132484,0.265044,0.178839,-0.087071
0.327809,-0.075856,-0.287696,0.456626,-0.215247
