X0,X1,X2,X3,X4,X5,X6
-0.716071,-0.547462,0.160798,0.079129,0.997406,0.157921,-0.670705
0.637570,0.349398,-0.564909,0.586575,-0.333760,-0.930512,-0.967060
0.654323,0.573429,-1.278853,1.403306,-0.057315,-1.456930,-0.394189
1.787818,0.346290,-0.540826,1.577932,-1.133076,-2.927454,-3.047355
-0.840384,-0.281583,0.427264,-2.310968,0.226844,1.480484,-1.720235
0.139673,-1.456598,-0.604356,1.666727,-0.084032,-0.106101,2.199752
0.673808,-1.641002,-1.153380,3.198278,-0.071750,-1.323909,1.138618
0.635768,1.570708,1.472075,-1.276852,0.370765,0.651483,-0.302859
-1.015009,0.783164,-0.231616,-3.286596,-0.059132,0.445964,-2.371521
0.650047,-1.230373,0.247830,2.428931,-0.399441,0.579026,1.668898
0.213706,-0.202329,-0.377102,1.153488,1.366087,0.852057,2.422032
0.201591,-0.066893,-1.266751,-0.721723,0.413244,-1.061178,-0.833299
0.903635,1.475615,0.460070,-1.179678,-0.377825,-0.212962,-1.920629
-0.692125,-0.034661,0.350095,-2.000808,-0.133250,1.131601,0.212294
0.018193,-0.849481,0.173545,-0.264779,0.395030,1.187984,0.661862
-1.078322,-0.595993,0.367288,-2.593476,0.765154,-0.466518,-2.909141
0.654165,0.401567,-0.580364,2.135429,-0.855191,-0.890290,1.056694
-0.436312,0.845228,0.382935,-2.484257,0.601711,-0.115844,-1.933687
-0.692245,0.641202,0.506433,-2.369213,0.625159,-0.057916,-3.103344
-1.074786,-0.793223,-0.460206,-0.193059,0.852660,0.819388,2.341113
0.716889,-0.599772,-1.628751,2.278313,-1.645802,-1.814682,0.403951
0.245722,0.211726,-0.643623,0.636984,-0.491823,0.587301,1.593980
1.163126,0.665906,-0.588696,2.000908,-0.213648,-0.124102,1.106662
1.176086,-0.443818,0.344651,0.644326,-1.385169,-0.822839,-0.292697
0.638304,0.498845,0.221394,-1.091237,-1.895773,-1.660250,-4.105104
-0.739761,0.562463,1.707856,-2.740598,0.716440,0.154330,-2.984400
-0.307256,0.094190,0.145153,-1.956373,-0.596008,1.064117,-2.357043
0.067546,-0.666577,-1.424774,1.090595,0.216345,-0.899751,-1.799068
0.928216,-0.815206,-1.363228,2.152866,0.767912,0.118991,2.079378
1.818747,0.466174,-1.157362,2.551077,-1.279161,-1.040398,1.342131
0.316020,-0.609880,0.238614,0.196262,0.160955,1.876060,4.013858
-0.778437,0.269862,-0.157724,-1.485026,0.474269,1.487146,0.764772
