X0,X1,X2,X3
0.045752,0.004410,-0.163317,-0.054643
-0.012428,0.238650,0.346260,0.016771
0.219753,-0.272716,-0.025293,-0.102822
-0.010108,-0.042534,0.037709,0.318980
-0.168734,-0.094911,-0.005256,0.272519
0.012951,-0.072205,-0.289816,-0.349378
-0.102162,0.073915,-0.238603,-0.161467
-0.095726,-0.110404,-0.196285,0.216683
-0.077080,-0.056301,-0.228955,-0.255532
-0.058804,-0.035951,-0.016149,-0.080714
-0.048365,0.123418,0.316785,-0.006154
-0.078587,-0.138946,-0.544587,-0.131152
0.126617,0.074712,0.142715,-0.181830
-0.201170,0.093127,0.098095,-0.026644
0.012942,0.077922,0.144849,-0.182538
-0.097075,-0.207028,0.046492,0.482064
-0.103219,0.036743,-0.047827,0.033161
0.143528,0.064100,0.115159,-0.055177
0.136311,-0.111828,-0.160719,-0.189560
0.048182,0.139587,0.391309,-0.126644
0.158186,0.046657,0.010092,-0.067652
0.285757,0.015586,0.082793,-0.334706
0.126774,0.008649,-0.065521,-0.104344
0.024236,0.073964,0.079379,-0.104935
0.155099,-0.129771,-0.041605,-0.201178
-0.187785,-0.094336,-0.117850,0.248864
-0.096253,0.062083,-0.081114,-0.092977
-0.007431,0.165176,0.015395,0.189355
0.035250,-0.018795,0.282518,0.371209
-0.202027,-0.129308,-0.164420,-0.027832
-0.259020,0.009789,0.288696,0.464051
-0.044183,0.116023,0.184718,0.032969
0.060549,0.069587,0.195987,-0.099735
0.257699,0.234026,0.141378,-0.504276
-0.008609,0.146490,0.321765,0.034490
0.068031,0.159812,0.283346,0.236728
0.000092,0.064902,0.351683,0.264078
0.410576,0.042656,-0.078638,-0.483148
0.072269,-0.276220,-0.201159,-0.201067
-0.167007,0.013097,0.293827,-0.237999
0.082731,0.072659,-0.049791,-0.353618
0.019431,-0.124011,-0.242000,0.149079
-0.048737,-0.091423,0.015091,0.064092
-0.111157,0.007386,-0.012089,-0.000454
0.006951,-0.249126,-0.194656,0.187581
-0.063184,0.188687,0.048539,-0.058153
-0.066306,-0.303170,-0.274979,0.005537
0.050390,-0.214369,-0.047131,0.173263
