X0,X1,X2,X3,X4,X5,X6,X7
-0.035258,-0.305402,-0.129931,0.008204,0.153217,0.409024,0.230297,0.334755
-0.415805,-0.012962,0.167956,0.194656,0.170929,-0.281836,0.115731,0.319446
0.136075,-0.241441,0.784949,0.189987,0.076310,0.574066,0.309371,0.688100
0.094890,0.312724,-0.004524,0.903463,0.753753,-1.585427,0.496794,-0.419685
-0.214061,0.529707,-0.117979,0.253082,-0.441138,0.221078,0.339127,-0.404542
0.323893,0.135618,0.133121,0.263243,-0.391653,-0.192694,0.073139,-0.899573
0.500030,0.272645,-1.008720,-0.205056,-1.348206,-0.300316,-1.003520,0.976471
0.329537,0.132374,-0.583129,0.408203,-1.911667,0.561296,-0.919241,0.089717
-0.507138,0.004626,-0.182612,-0.465497,0.267358,1.342248,-0.595688,-0.030933
0.048477,-0.629304,-0.346853,0.053029,1.782669,-1.059370,1.335421,0.791748
-0.443403,-0.500108,-0.778790,1.402689,1.409934,-1.248518,1.155833,0.352016
0.046973,-0.657209,0.417301,-1.218264,1.455192,1.502357,1.416773,-0.284782
-0.441508,-0.072246,0.126369,0.113424,0.481409,0.106973,-0.462605,-0.265092
0.621327,0.113001,0.068238,0.132142,-2.074490,0.611570,-1.728876,-0.299905
0.381083,-0.705052,-0.337620,-0.110963,-0.262843,0.741721,-0.008181,-0.604014
0.560918,0.035317,0.038624,-0.099497,-0.571709,0.223672,-0.209414,-0.190072
0.511653,-0.425784,0.250275,0.044470,-0.081915,1.065480,0.513775,0.172860
-0.131644,-0.520155,-0.128869,-0.122597,0.733432,0.572406,0.936917,-0.588106
-0.207055,-0.304226,0.216280,0.107991,0.342376,-0.273703,0.234826,0.172709
0.847332,-0.545101,-0.387276,-0.237218,-0.044692,-0.043022,0.293851,0.379941
-0.080329,0.295134,0.047426,0.983874,-0.462196,-0.331187,-0.454929,-0.093007
-0.658990,-0.081733,0.555814,-0.122602,1.092283,-0.269120,0.915008,0.207443
0.490123,0.396594,0.599366,0.277110,-0.972706,-0.462977,-0.364587,-0.565767
0.069945,-0.215757,0.645859,-0.325480,-0.034218,0.193113,-0.048466,0.485866
0.732627,-0.197362,0.138926,0.453965,-1.161830,-0.258881,-0.721212,-0.945051
0.118202,0.911382,0.015380,0.356825,-1.356239,-0.433600,-0.579797,-0.032120
-0.009731,-0.789603,-0.218331,0.203966,1.786402,-0.834747,1.726153,-0.049388
0.742443,0.624888,-0.879324,-0.499789,-1.102560,1.040840,-0.251468,0.475207
-0.748449,0.804910,-0.654281,-0.366037,0.586498,0.151512,1.585737,0.065969
-0.284773,0.372563,-0.081757,0.820307,-0.420742,0.202237,0.017016,-0.414183
-0.431693,-0.160771,-0.052681,-0.371422,0.035118,0.501260,-0.197292,-0.351634
-1.067885,0.694174,0.687033,0.311793,1.158067,0.319844,1.143407,0.446249
0.424792,-0.156534,0.639637,-0.459573,0.061077,0.744147,0.275247,-0.192416
-0.271179,-0.343358,-0.333969,0.490569,0.792870,0.173034,0.910825,-0.490855
0.440453,-0.188889,0.398107,-0.333926,-0.544292,0.595162,0.306938,-0.404099
0.189287,-0.277394,-0.232089,-0.468581,-0.654354,0.560217,-1.324681,0.351280
0.295369,-0.460523,0.332086,-0.346548,0.542456,0.861554,1.155423,-0.518427
-0.221547,0.540008,0.392120,-0.269420,0.274180,1.465727,1.111967,-0.338739
-0.371799,-0.376275,0.604266,0.196870,0.561962,-0.318556,0.710381,0.489301
0.043668,-0.014423,-0.239666,0.033754,-0.411788,0.354610,-0.029969,-0.105147
0.447166,-0.702381,0.493449,-0.532783,0.791814,0.504339,0.493984,0.494882
