X0,X1,X2,X3,X4,X5,X6,X7
-0.258868,-0.049385,-0.010501,-0.273255,0.097479,0.313320,-0.751542,0.370706
-0.521387,0.249139,0.229567,0.072610,-0.311635,-0.016084,-0.665851,0.642149
-0.721362,-0.125397,0.117030,-0.124210,-0.235200,-0.129249,-0.292732,0.918011
-0.643701,0.284079,-0.196657,0.356758,0.221114,0.442049,-0.880302,0.808477
0.324016,0.137958,0.426312,-0.109112,0.092273,-0.039741,0.189570,-0.239885
-0.192398,-0.761849,-0.268692,-0.283784,0.279735,0.042495,-0.380298,0.558473
0.102494,-0.431684,-0.772087,1.195296,-0.473626,-0.519122,0.330819,-1.482128
0.296641,-0.177200,-0.701740,0.404648,0.459113,0.286539,-0.144250,-0.967365
-0.818385,-0.038591,-0.173866,1.069871,-0.022095,-0.191902,0.091103,-0.222501
0.115494,-0.173735,-0.209901,-0.096455,0.066499,-0.027915,0.591495,0.140172
-0.257987,0.445213,-0.160187,0.156462,-0.161883,0.234096,-0.122507,0.318345
0.352077,0.416170,-0.237302,0.178380,-0.162087,-0.161703,0.895173,-0.098162
0.176750,0.303607,-0.206478,-0.178668,-0.371576,-0.112479,-0.196522,0.908930
-0.064362,-0.779312,-0.410833,1.332919,0.309454,-0.189365,0.778182,-0.919635
0.097785,0.143848,0.176162,-0.364094,-0.047977,-0.088450,0.562062,-0.377382
0.012643,0.028399,-0.110408,-0.550138,-0.456874,0.057767,-0.464283,1.012697
-0.095895,0.263291,0.302162,-0.383563,-0.204105,-0.296950,0.748878,0.313538
0.000344,-0.056333,0.052550,-0.321287,-0.679985,0.513682,-0.022885,0.678413
0.062550,0.085976,-0.238435,0.377601,-0.592475,0.328963,0.048512,0.168410
0.285719,0.132872,-0.139048,-0.160014,-0.040649,-0.039606,-0.342949,-0.214015
0.043611,-0.003403,0.035003,0.403275,0.122222,-0.335002,0.361908,-0.811037
-0.049031,-0.092563,-0.435155,0.909574,0.836949,-0.125532,0.158622,-0.284915
0.063828,-0.328370,0.046606,0.001954,-0.298166,0.169720,-0.070679,0.059100
-0.380113,-0.042496,0.158343,0.848049,0.406274,0.681786,-0.442086,-0.923624
0.629277,-0.557675,-0.880709,0.572004,0.125806,0.208064,0.301734,-0.688770
0.139650,0.268388,-0.383096,-0.055580,0.093029,-0.468295,0.230502,-0.034481
-0.169657,0.003902,0.199757,-0.197083,-0.216442,-0.098233,0.081733,0.542258
0.095444,0.117563,0.093097,-0.097998,-0.040948,-0.262965,0.212724,-0.170815
-0.007911,-0.453670,-0.119454,0.231934,0.149082,-0.128296,0.134979,0.362911
0.329040,-0.336111,-0.014009,0.324579,-0.197501,-0.139915,-0.082152,-0.399774
-0.412505,-0.403130,-0.059367,0.353652,0.552906,-0.257973,-0.427276,0.330741
0.502402,-1.030466,0.416860,-0.514728,-0.366480,0.276558,-0.356766,-1.219767
0.380142,-0.217089,-0.492185,-0.016047,0.095466,-0.782081,0.518292,0.021799
0.272120,-0.737090,0.315651,-0.647030,0.014476,0.213760,0.526597,-0.312189
-0.069080,0.266981,0.082456,-0.811608,0.256903,0.341924,-0.211558,1.297454
-0.275203,0.109061,0.414715,0.072667,0.180690,-0.390609,-0.260525,0.071638
0.765040,0.792501,0.197811,-0.777260,-0.099764,0.072956,0.739989,-0.719759
-0.681874,-0.167614,0.121319,-0.088506,-0.193233,-0.008446,-0.064330,0.919464
-0.080931,0.014097,-0.055584,0.099390,-0.154301,-0.448336,0.096164,0.012683
0.417509,0.245929,-0.065327,0.005136,-0.320716,0.454365,-0.240310,-0.396690
0.044743,-0.156685,0.542819,-0.445631,-0.314588,0.644151,-0.682385,0.380843
0.028375,0.312076,-0.531104,0.177606,-0.092437,0.267298,-0.160089,0.010184
0.470415,0.199972,-0.313560,-0.179228,-0.016451,-0.389829,0.293788,0.135801
-0.281246,0.382262,0.294631,0.063306,0.250925,0.321896,-0.244607,-0.042459
-0.664276,-0.347916,0.181364,-0.593764,0.229187,-0.043090,-0.468460,1.171757
0.490892,-0.165494,0.669440,-0.620779,-0.142748,-0.244810,0.710868,-0.876230
-0.090800,-0.179652,-0.229346,0.160731,0.464662,0.452838,-0.243765,-0.048798
0.193686,-0.119848,0.002397,0.140375,0.380446,-0.079398,0.273634,-0.217066
