X0,X1,X2,X3,X4,X5,X6
0.302785,-0.077908,-0.215339,0.303634,-0.383897,-0.690298,-0.435862
1.760192,-1.654205,0.371684,-0.940026,0.116474,-1.976478,0.189189
-0.299321,0.829854,-0.188846,1.052820,0.411418,0.687011,1.736779
0.037226,0.460036,0.726971,0.207940,-0.623141,1.024342,-0.104677
0.801272,-0.489975,-0.042042,0.391120,0.305640,0.453906,0.312406
0.095236,-0.327425,-0.350906,0.065459,-0.687141,-0.137548,-0.019996
0.071341,0.027881,-0.576908,1.192518,1.197460,-0.123965,0.653994
1.354639,-2.006821,1.942963,-3.038164,-1.862040,-1.772947,-4.626071
0.840405,-1.196775,1.618817,-1.948758,-1.892468,0.838209,-2.650162
1.408713,-2.242578,0.827756,-1.980025,-2.138712,-0.698209,-1.718216
-0.337949,0.383032,-0.069203,1.272211,1.650071,0.205788,0.454264
0.591264,-1.020652,0.233926,-0.601393,-1.133843,0.231408,-0.797556
0.083171,-0.576559,-0.477010,-0.603283,-1.467036,0.708769,-0.929100
-0.021227,-1.508847,0.560173,-1.290825,-0.495383,-0.211184,-1.822550
0.042537,-0.038962,-0.903488,0.630986,0.632900,-0.712023,0.509384
0.500758,0.257582,-0.601996,0.674796,0.519810,-0.065128,1.222568
0.076033,0.218608,-0.392229,0.592778,-0.100326,-0.358105,0.131945
-0.477852,0.590524,0.447358,0.116966,0.508222,-0.163805,-0.129208
-0.468986,-0.159548,0.101739,-0.375001,0.166515,0.311994,-0.146758
-0.674230,0.420184,-0.771871,2.158136,0.537168,0.361964,1.956328
0.050725,-1.215597,1.147687,-1.879993,0.280117,-0.405081,-1.727150
0.444282,-0.384850,0.067758,-0.351763,-1.160047,-0.115702,0.383665
0.743556,-1.566776,-0.027154,-0.038145,-0.449329,-0.368511,-0.402569
0.351371,0.195179,0.316580,-0.046705,-0.338209,-0.845373,0.661216
0.196570,-1.740256,0.764506,-2.610856,-3.390577,0.218864,-3.522060
0.769742,-1.442761,-0.847958,-0.290560,-0.846528,-0.075554,-1.323022
-0.830643,1.808588,-0.588066,2.742722,1.856428,0.407211,4.228062
0.374652,-1.361314,0.087065,-0.704509,-0.817278,-0.288281,-0.798419
0.318541,-1.288500,-0.027692,-0.559617,-0.960506,-0.325581,-0.523566
-0.692531,0.610175,-0.431551,1.678521,2.090732,0.444291,1.572934
-1.130651,0.890491,-1.485307,2.307015,2.083376,-0.383447,2.080977
0.000842,-0.282351,-0.042878,-0.243488,0.379783,-0.838176,-0.295579
0.458088,-2.097117,0.965636,-2.128415,-1.947682,-0.255765,-1.146958
-0.810217,1.875324,-1.234699,2.265848,2.270783,-1.538878,2.382002
-0.373747,1.003620,-0.566856,1.186129,1.090218,1.225790,2.041522
-0.005054,-0.367166,0.165333,-0.252914,0.266949,-0.901253,1.022160
0.676370,-2.157653,1.112647,-2.081054,-2.358334,0.798445,-2.509446
0.298580,-1.021450,0.773208,-1.521759,-0.503532,0.070634,-1.719424
0.286824,0.016062,-0.395211,0.522093,0.542447,-0.209980,0.415007
-0.146525,0.660136,-0.423400,0.922334,0.775171,0.918464,0.718160
0.967317,-1.817095,-0.274589,1.005555,1.688511,-1.175763,0.830149
0.275491,-0.148079,-0.354762,0.701297,0.394711,-0.421280,-0.684638
-0.322919,-0.535627,1.027593,-3.087151,-2.749214,2.148219,-3.876278
-0.250073,0.263395,-0.717354,0.954864,1.606487,-1.649881,0.636321
-0.068465,-0.749620,1.017754,-2.365687,-2.176622,1.589969,-2.704132
-0.160934,0.417629,-0.865108,1.094305,0.765711,-0.045458,2.810021
-1.052030,1.190564,-0.014548,0.452685,-0.577293,1.117129,0.809993
-0.322504,0.253518,0.050947,-0.899912,-1.310560,0.583211,-0.871799
0.305020,-0.486369,1.222787,-0.562400,0.171901,-0.117474,-0.919534
-0.479608,-0.475076,-1.345865,1.535325,1.406399,-0.334669,2.168284
0.082813,-0.142570,-0.447571,1.151774,0.257884,-0.765101,1.349408
-0.685631,1.663734,0.410653,-0.094946,-0.448370,0.833445,-0.634099
-1.328300,1.936749,-0.674303,1.766605,0.854474,1.390770,2.330479
-0.180832,0.897447,0.000012,0.909617,0.966977,-0.232391,0.458063
0.133769,-0.459881,-0.356039,-0.529856,-0.142316,0.225963,-0.839977
-0.321029,0.599013,-0.902624,3.044116,2.104169,0.047218,3.423579
-0.619615,1.100363,0.335432,0.912627,0.080707,0.963622,0.889291
0.403568,-0.191702,0.035003,0.018351,-1.035342,0.328895,1.032121
-0.017696,0.604145,1.802403,-2.263089,-0.942632,0.719690,-2.014901
0.405269,-1.459311,0.647151,-1.344577,-1.272511,0.230440,-2.293841
1.191538,-2.197233,1.324131,-4.020368,-2.935959,-1.460546,-5.265396
0.292960,-0.116250,0.704965,-0.663424,-1.207300,-0.319465,-0.619408
0.298481,-0.198356,0.384103,0.386054,0.085455,-0.475204,1.350549
-0.447325,0.623145,0.272157,-0.913979,-1.471459,1.421137,-1.275359
-0.013619,1.658378,0.196110,0.224649,0.583153,-0.484596,-0.573946
-0.773123,1.166012,-0.463296,0.593570,0.967262,1.007922,0.843540
-0.620128,1.069697,-0.761440,2.189619,2.291642,0.708558,2.343708
0.183235,-1.109367,1.037894,-1.465785,-1.701189,1.773829,-0.436581
-0.188204,0.859836,0.692379,-0.780716,-0.574085,0.762347,-1.423019
-0.367304,0.583338,-0.668778,1.105606,0.138389,-0.121996,0.654528
0.078509,-0.073399,1.089181,-1.248628,-0.942649,0.486750,-1.732744
-0.346066,1.684645,-1.363156,1.770518,1.928570,0.198023,1.437211
-0.159781,0.122907,-0.011637,-0.583674,-0.723515,-0.549907,-0.447045
0.182059,0.438094,-1.122357,1.298568,0.962474,0.258843,1.348780
-0.293504,1.110144,-1.582365,1.935821,0.979864,-0.371537,2.880169
-0.591268,0.725455,-0.418385,0.801446,0.130828,0.632329,2.540470
0.782941,-2.020718,1.080371,-2.793536,-2.794845,-0.437789,-3.427457
1.214722,-2.138498,0.743825,-1.838330,-1.951814,0.193309,-2.977509
-0.000155,0.693855,0.909006,-0.807588,-0.059483,-1.142249,-1.238408
-0.104741,-0.095094,-0.724715,1.247767,0.568340,-0.130473,0.975869
0.022306,-0.815248,0.307786,-0.587990,-0.495096,-0.168194,-0.255646
-0.434760,0.711157,-0.725827,0.049673,0.548787,0.712425,0.410292
0.726880,-1.715029,0.382653,-1.569386,-1.090862,-0.576514,-1.466006
