X0,X1,X2,X3
-0.105958,-0.224132,-0.164963,-0.111278
0.123178,-0.139902,0.161525,-0.742053
0.187238,-0.355246,-0.505811,-0.437028
-0.638810,-0.231491,0.105885,0.190201
-0.283419,-0.331666,0.006660,-0.729208
0.034270,0.295281,0.404173,0.176662
-0.089280,-0.514304,-0.505326,-0.556797
-0.248961,-0.398969,-0.158365,-0.693907
0.140538,0.016118,0.040343,0.397719
-0.175918,-0.511890,0.404752,-0.757155
-0.591863,0.042132,0.241954,0.361448
0.314071,-0.369061,-0.202327,-0.331375
-0.031959,0.137327,0.058301,0.195503
0.105887,-0.196945,0.280383,-0.212490
-0.345706,-0.149183,0.261146,-0.082599
-0.309271,0.215837,0.382304,0.161988
-0.550426,0.010576,-0.348013,0.384876
0.121796,-0.532184,0.597429,-1.101733
-0.066565,0.021335,-0.286984,0.536466
0.375642,-0.081978,0.072867,-0.512639
-0.199497,-0.109955,-0.177043,0.182189
-0.312149,-0.152126,-0.021162,0.415295
-0.322377,-0.285426,-0.102801,0.173271
0.237274,0.068163,0.542973,-0.558430
0.731984,-0.208306,-0.393330,-0.257759
-0.114941,0.563975,-0.571033,0.745977
0.190634,0.539990,-0.325290,1.217490
-0.166998,-0.020935,-0.326863,-0.459345
-0.127473,0.260863,0.164617,0.329892
-0.370085,-0.082017,-0.060717,-0.405116
0.034736,-0.141781,0.109760,-0.117706
-0.201661,0.002758,0.088253,-0.168600
-0.293803,-0.296340,-0.262709,-0.333355
0.368154,-0.276566,-0.215839,-0.477912
0.274925,0.631075,-0.355645,0.367760
0.377398,-0.021102,0.222975,0.283282
0.078567,0.162485,-0.416382,-0.422648
-0.250025,0.226477,-0.660518,0.343505
0.110069,-0.279443,-0.244733,-0.464960
0.085480,-0.442540,0.453603,-0.369459
-0.270622,0.500495,-0.283451,1.339745
0.593312,0.065749,-0.071230,-0.496158
-0.000577,0.003051,-0.364506,-0.193887
0.054869,0.127664,-0.468275,0.096873
0.055380,0.128853,-0.286967,-0.070206
0.154115,0.317538,0.145710,0.637316
-0.082013,0.272544,-0.572643,0.346273
0.399816,-0.002732,0.490406,-0.236774
0.458660,0.002078,-0.544744,-0.319988
-0.607259,0.428167,-0.268554,-0.091616
-0.070932,-0.488369,-0.370248,-0.442663
0.352634,0.031288,-0.191831,-0.160398
0.144589,-0.368981,0.497845,0.109831
-0.341874,-0.525338,-0.122469,-0.294081
-0.123515,-0.234511,-0.161202,-0.399052
0.478175,-0.356785,0.185381,-0.508826
-0.502044,0.179473,-0.309351,-0.042934
0.039892,-0.607483,0.010609,-0.849392
-0.030145,0.376171,0.444866,0.344864
-0.123185,-0.120882,0.209699,-0.184787
-0.099976,0.254046,0.094011,0.587400
0.199050,-0.207180,0.081232,0.344254
0.219571,-0.236587,-0.189295,-0.525736
0.101431,-0.120491,-0.426918,-0.665843
0.196907,-0.133756,0.204067,-0.276222
-0.043581,-0.113168,-0.030536,-0.129928
0.437735,-0.258685,0.208544,-0.175317
0.228043,-0.033186,0.503101,0.298418
-0.180111,0.073500,0.443039,-0.364694
0.158948,0.139833,-0.004510,0.270493
0.331445,0.381638,0.062036,1.092507
0.066767,0.033888,-0.329526,0.151908
-0.303274,0.196625,-0.221281,-0.100197
-0.575193,0.447864,-0.143932,0.091798
0.206461,-0.243476,0.115989,-0.380883
-0.342562,0.196827,-0.101074,0.746233
-0.262434,-0.223891,0.054996,-0.331705
-0.252218,-0.216632,-0.103833,-0.528849
-0.308608,0.021584,-0.243985,-0.348025
-0.106830,-0.909691,0.188046,-0.550769
0.025602,-0.088645,0.084425,-0.779336
-0.231550,-0.243764,-0.224092,-0.449180
-0.271883,-0.466345,0.111135,-0.974204
-0.114643,0.210956,-0.157621,0.221382
-0.072182,-0.232473,0.275014,-0.340860
0.085259,0.158747,0.490055,0.476015
0.069310,0.237899,-0.162787,-0.162325
-0.389076,0.266077,0.082876,0.339280
0.270787,0.740491,0.159252,0.428195
-0.433984,-0.199118,-0.046019,-0.812342
0.077901,-0.375731,-0.269083,-0.596575
-0.043138,0.674365,0.027720,1.020850
0.531402,-0.092560,0.202177,0.105618
-0.144917,-0.064925,-0.477997,0.075083
0.014400,0.274290,-0.090147,0.343220
0.022512,-0.013355,0.318745,0.079170
0.189291,-0.068972,0.296006,-0.228414
0.373161,0.283268,-0.419129,0.075580
0.084268,-0.402738,-0.492856,-0.806897
0.730369,-0.370228,0.344898,-0.560325
-0.081258,-0.005726,-0.598085,-0.257928
0.379592,-0.603555,-0.241691,-0.264958
0.075312,-0.538559,0.261125,-0.909400
0.044454,0.524315,0.405810,0.069298
-0.382704,-0.503583,-0.333297,-0.438977
0.185676,-0.168147,0.083946,0.009641
-0.070499,0.247460,0.361280,0.350162
-0.008406,0.303291,-0.120750,0.400954
-0.004235,0.126497,-0.156326,0.084775
0.172083,-0.166285,0.529791,-0.312293
0.370491,-0.275969,-0.052232,-0.423335
-0.059392,-0.095965,-0.734364,-0.118621
-0.103635,0.085716,0.043055,0.031936
0.078074,-0.435665,0.172138,-1.163581
-0.332122,0.181165,0.338058,-0.110451
-0.271716,0.001314,0.223454,0.052374
0.165407,-0.211161,0.127907,-0.632338
-0.179388,0.185808,-0.264912,-0.046165
0.251295,0.419999,0.491385,0.763584
-0.032417,0.046274,-0.042084,-0.484610
-0.110229,0.029444,0.259338,-0.308801
0.360388,-0.127705,0.274210,0.009210
-0.208436,-0.529807,0.191485,-0.951252
0.000361,-0.284241,-0.120019,-0.416630
-0.200098,-0.015315,0.448960,-0.874864
-0.004454,-0.446538,0.032274,-0.293502
0.202386,-0.210798,0.090948,0.011996
0.048256,-0.363172,0.256703,-0.494276
-0.012499,0.021824,-0.026397,-0.340813
-0.041612,0.198650,0.334381,0.734743
0.084383,0.209341,0.108599,0.979248
0.141455,0.452223,-0.119902,1.109321
0.136679,-0.394369,0.175339,-0.255129
0.054822,0.281517,-0.313576,0.403827
