X0,X1,X2,X3,X4,X5,X6
-0.381911,0.413696,-0.656857,0.153211,0.680012,1.708965,-1.250520
-0.573739,-0.574934,-0.720820,-0.594412,0.253166,0.247522,-0.321547
-0.162416,-0.543109,0.099225,-0.789346,0.854530,-0.039999,-0.154513
0.781090,0.444564,1.220066,0.817047,-1.233846,-1.640863,1.495412
-0.358561,-0.640967,-1.299561,-0.715918,0.318929,0.569630,-1.249693
-0.168182,0.736014,-0.850696,0.097533,0.325170,0.510889,-2.400517
0.291549,0.432670,0.183140,0.241208,-0.880715,-0.287929,1.893534
0.924287,-0.351695,1.296156,-0.423997,0.337740,-0.621705,-0.424839
0.095714,0.798492,-0.114780,1.011140,-1.480227,-0.298937,1.725401
0.234283,0.279015,0.363454,0.260605,0.438428,-0.431587,-0.453242
0.432195,-0.102463,1.095856,-0.295086,-0.054689,-0.402895,1.154416
0.249235,0.048778,0.148569,0.526777,-1.188230,0.635347,1.081454
-0.851161,-0.990271,-1.705037,-1.282686,1.223236,1.446435,-1.715742
-0.393332,-0.683568,-0.271309,-2.353194,2.315289,0.430686,-3.122243
0.361328,0.397499,1.112162,-0.048638,0.610449,-0.049966,-0.176390
-0.275336,0.113410,-0.221664,0.242598,-0.528292,0.306120,1.464632
-0.667203,0.751140,-1.132750,0.749565,-0.546907,1.086200,-0.282252
-0.139281,0.203993,-0.276134,-0.545804,0.042484,0.137024,0.741985
0.282182,-0.612757,0.131509,-0.505755,1.071710,-0.980304,-0.971205
0.260973,-0.528683,0.497804,0.066395,0.384375,-0.657626,0.007445
0.024250,-0.418567,-1.047981,-0.655897,0.951949,0.784991,-1.770785
-0.946167,-0.298609,-1.217739,-0.936225,1.380429,1.491727,-1.676060
0.105103,0.079881,0.050915,0.288510,-0.161625,-0.033956,-0.641963
-0.663506,0.609694,-0.427147,0.585827,-0.538238,0.963644,0.536320
0.284937,0.321952,-0.346028,0.406973,-1.003310,-0.508864,0.581126
0.190372,0.647129,-0.334090,0.047585,-0.392838,-0.207342,-0.577676
-0.280354,0.207783,-0.194432,-0.500570,0.941933,0.224965,-1.560042
-0.690091,-0.214891,-0.256649,0.413123,-0.007913,1.111582,1.054331
0.581262,-0.710399,0.704384,-0.015930,0.471316,-1.310235,0.066108
0.150437,0.323497,0.082779,0.961568,-1.199843,0.177133,0.800983
-0.478156,-0.048320,-1.041382,-0.175406,1.038311,0.649691,-1.855827
0.756006,0.406278,1.032122,0.271518,-0.364435,-1.669331,0.225533
0.022441,-0.309458,-0.464393,-0.589166,0.835187,-0.151811,-1.300696
-0.331464,0.837326,-1.124177,0.410198,1.005607,0.283131,-2.891588
0.543252,0.839580,1.004540,1.140284,-1.424547,-0.206151,1.810919
0.409147,-0.446939,0.101353,-0.613179,0.992724,-0.623434,-1.983621
0.301509,0.168651,0.745613,0.505012,-1.289245,-0.793058,1.354344
0.126950,-0.804591,0.137638,-1.105505,0.935827,-1.171122,-0.652175
-0.573065,-0.420367,-0.266353,-0.986824,1.309987,0.515569,-1.403720
-0.546824,-0.447697,-1.287717,-0.463547,0.155116,1.381354,-0.868582
-0.205791,-0.309378,0.132519,-0.203310,0.226716,0.545187,-0.828298
-1.015853,-0.139579,-1.355982,-0.839266,0.970628,0.978593,-1.405276
0.145301,-0.398471,-0.563327,0.332107,-0.255940,-0.265877,-0.042464
-0.041514,0.078657,-0.424414,-0.011392,-1.118619,0.123406,1.419985
0.025736,-0.784319,-0.319169,-0.233722,1.387270,0.794002,-1.415181
0.801891,0.508823,1.275127,0.694445,-1.275488,-1.076182,2.093045
-0.586861,-0.544694,-1.274948,-0.450979,0.046778,0.561512,-0.634147
0.069499,-0.080364,-0.539001,0.291201,-1.128484,0.107872,1.249506
-0.583006,-0.217716,-0.987834,-0.476114,-0.042549,1.152420,1.025085
0.652685,0.527260,1.346946,1.129535,-1.186705,-0.484405,1.880730
-0.527362,-0.168235,-0.642385,-0.157599,0.664787,1.130888,-0.128364
0.970169,0.747379,1.151183,1.190487,-1.542510,-0.215423,2.025662
-0.494708,0.183487,-0.362337,-0.562126,0.623859,0.085002,-1.426107
0.159046,-0.479328,-0.286000,1.153179,-1.028591,-0.263096,2.824617
0.261475,-0.109225,1.266858,0.482581,-1.088761,-0.343754,3.164698
0.442881,-0.022622,1.444573,-0.629632,-0.332138,-1.245691,0.609390
-0.549644,0.376387,-0.978406,0.341580,-0.863391,0.207577,0.495858
-0.608661,0.086385,-0.771658,0.323320,0.329982,0.728343,0.234903
-0.238533,-0.113660,-0.381238,0.042448,-0.480947,0.163732,1.023572
0.355119,-0.391772,0.200737,-0.000914,-0.404627,-0.730912,-0.116438
0.002967,0.244768,0.466816,-0.336471,0.486280,-0.901762,-0.934223
0.553712,-0.181000,-0.015495,0.689835,-0.410187,-1.315256,-0.088386
-0.427293,-0.369657,-0.770279,-0.909172,0.304161,0.317199,0.402619
-0.129815,-0.527125,0.079246,-0.757710,1.112998,0.072636,-0.696436
-0.039399,0.525582,0.736234,-0.237070,0.455568,0.220697,-0.708955
-0.065967,-0.761371,0.599988,-0.597791,0.273750,-0.027043,0.428665
0.301566,0.246105,0.042270,1.159148,-2.179479,-0.742070,3.072150
0.634743,0.010865,0.437697,0.251654,0.111217,-0.676520,-0.395136
-0.300671,-0.280137,-0.627621,-0.496726,0.644893,0.560531,-0.831092
-0.237867,-0.367480,0.403957,-0.026454,0.078860,-0.133851,1.037764
0.153030,0.009360,0.400993,-0.276690,-0.471099,0.809391,0.953665
0.171554,-0.275449,1.677511,-2.118311,3.278218,-1.390787,-4.033963
0.552951,-0.295665,1.052610,0.909133,-1.488693,-0.407337,3.252730
0.048135,0.509387,0.916313,0.559983,-0.895188,0.413439,2.025012
-0.104278,-0.078978,-0.198884,0.301234,0.147609,0.689750,0.867453
0.896705,0.003823,0.768047,0.838657,-0.847952,-1.053645,0.796248
0.169432,-0.411082,1.446743,-0.724002,0.795895,-0.920679,0.870107
0.367224,0.509792,-0.196713,-0.147393,-0.507780,0.509438,0.476672
-0.808278,0.626017,-0.952106,-0.184767,-0.509010,0.428999,0.600928
-0.070507,0.111993,-0.044378,-0.121342,0.281382,-0.439047,-0.410033
0.579159,0.731476,0.461360,0.874052,-1.137332,-1.060901,0.400511
0.058976,-0.278678,0.252321,0.043357,0.893371,-0.717792,-1.037217
-0.034873,0.471129,-0.135084,1.101683,-1.757625,-0.584311,1.460620
-0.966910,-0.194416,-1.751178,-0.561170,0.331322,0.888345,-1.666271
-0.066629,-0.247130,-0.760499,-0.082989,0.150657,-0.895191,-0.137353
0.641969,0.716730,1.073751,1.534741,-1.821151,-0.816350,1.870041
0.006493,-0.185913,-0.404470,-0.398768,-0.030161,-0.226023,-1.115244
0.245721,-0.489876,0.049743,-0.142286,0.154850,-0.458027,0.141320
-0.162829,-0.930070,-0.652517,-0.592401,1.613014,0.376212,-1.433217
-0.167422,0.004208,-0.644844,-0.357034,0.005068,0.172381,-0.053824
0.032216,-0.525908,-0.045433,-0.517850,-0.326615,-0.371728,0.398827
0.258873,1.012016,-0.303461,0.922117,-0.681502,-0.116404,-0.699441
0.401259,0.891812,0.363476,1.299802,-1.534467,-0.686636,1.573106
0.366688,-1.537127,0.772334,-1.165924,0.635830,-0.914424,1.283897
-0.167752,0.838025,0.074259,0.233006,0.058633,0.162262,-0.452819
0.110542,-0.400686,-0.121834,0.101170,0.116716,0.503669,0.471499
-0.647341,0.641690,-1.255209,-0.025756,-0.344746,0.603987,-0.644135
0.133848,0.542922,0.774876,-0.253496,-0.615781,0.154842,1.086230
-1.023536,0.687393,-1.175718,1.184475,-0.755132,0.907910,0.462327
-0.772895,0.922086,-0.784330,0.082214,-0.453265,1.080845,-0.763877
0.105299,-0.593353,0.771499,-0.508100,0.634576,-0.000382,-0.758378
0.277056,-0.536055,0.894616,-0.584561,0.508930,-0.822391,-0.204935
-0.618676,0.414899,-0.388482,-1.007375,1.268838,0.674805,-2.419386
0.286005,0.057596,-0.535954,0.265679,-0.165812,-0.874905,0.231018
-0.083269,0.346475,-0.416576,-0.275054,0.938696,-0.319112,-2.001897
0.582161,-0.179327,0.072929,0.724986,-0.413769,-0.806478,-0.064139
0.747132,0.453606,1.679756,0.671905,-1.704945,-0.202643,2.662598
-1.144782,-0.664008,-1.725807,-0.757155,0.577939,1.792574,-0.549782
0.986038,1.004754,0.917472,0.891883,-0.844008,-1.338293,-0.002944
0.470116,1.265322,0.777090,0.060299,-0.275545,0.083249,-0.847118
0.311757,-0.924663,0.727710,-1.786103,2.419020,-1.096056,-2.537119
-0.168440,0.801333,0.006827,0.572122,-0.353834,0.927533,0.010687
0.267614,-0.890164,0.356046,-0.706286,-0.258860,-0.552627,1.178775
0.190430,0.298232,0.857591,-0.587450,0.405245,-0.109813,-0.595493
0.442660,-0.489108,0.410330,0.229092,-0.223958,-0.252858,0.356104
0.189770,0.235577,-0.527649,0.996483,-1.426923,-0.003727,1.462409
0.291135,-0.640682,0.176850,-0.263552,0.614792,-0.575051,-0.588090
0.387568,0.208661,0.285980,0.133042,0.146353,-0.095860,-0.201123
-0.986967,-0.096078,-1.003445,-0.873807,1.086290,1.162583,-0.683261
-0.139841,-0.136299,0.280604,0.225602,0.142537,-0.006718,-0.327687
0.009118,0.183633,-0.385525,0.808069,-0.138511,-0.025387,-0.401962
-0.188117,-0.875162,-1.360173,-0.441235,0.872426,0.530306,-2.173906
0.585222,0.317412,1.785229,0.217183,0.191374,-1.303685,0.221404
0.836792,-0.160546,1.215308,2.624443,-2.682533,-1.592857,5.291202
0.080604,-0.793959,-0.953524,0.947953,-1.262821,-0.983105,2.076389
0.078900,0.348244,-0.738036,0.616073,0.420938,-0.238701,-1.910449
0.066373,-0.318879,0.200121,0.480212,-0.276930,0.463419,1.037068
-0.795085,-0.027317,-1.333093,-0.182276,-0.308809,2.756728,-0.511161
-0.442928,0.167578,0.038277,0.371699,-0.418427,0.750103,0.248944
-0.437204,-0.035214,-0.851931,-0.552106,0.383124,1.459183,-0.502521
0.420253,-0.016734,0.520592,0.597812,-0.184659,-0.546225,0.195607
-0.195657,0.301787,-0.573144,0.729500,-0.903444,0.339334,0.626127
-0.032782,-0.141208,-0.117896,-0.119192,-0.668392,-0.003594,1.010890
-0.081326,0.524202,-0.080555,0.080519,0.217973,0.104767,-0.934516
-0.128997,0.587821,0.511151,0.183886,-0.460825,0.173279,1.285595
1.076484,-0.299929,1.593633,-0.384740,-0.790404,-1.634420,1.064617
0.059287,-0.287074,0.121050,-0.405627,0.877518,0.842122,-1.370089
0.723664,0.320627,1.349381,0.186147,-0.862105,-0.698664,1.542304
-0.356484,0.858184,0.193316,0.577248,-1.094709,0.141455,0.619516
-0.565765,0.562328,-1.441162,0.593521,-0.563318,1.122777,-0.766446
0.460856,-0.460334,0.276281,0.373339,-0.308318,-0.107622,1.168788
0.083854,-0.149406,0.216342,0.487678,-0.774843,-0.731169,0.933052
0.325732,-0.418863,0.434850,-0.705121,0.905214,0.098879,-0.423600
0.928166,0.752931,0.927545,1.984263,-1.591269,-0.799582,0.906074
0.099195,0.217205,-0.870597,1.045357,-1.536333,0.071526,2.329631
0.203814,-0.513395,0.126925,-0.916126,0.970042,0.546941,-0.642613
-0.169656,-0.224209,-0.035364,0.055844,0.009937,0.766248,0.660825
0.071494,-0.483852,0.833648,-0.310682,0.929453,-0.289571,-0.508508
0.138288,-0.204885,0.199288,0.121058,-0.015221,-0.098553,0.263896
0.253331,0.290329,0.342639,-0.146198,-0.796974,0.396966,2.334183
0.151278,-0.317629,-0.199295,-0.009461,1.190880,-0.424989,-2.264848
-0.792506,0.047687,-1.060370,-0.081281,0.136717,0.914201,-0.729158
0.782894,0.158813,0.793001,0.652345,-0.537097,-0.905374,0.459476
0.045850,-0.978855,0.350684,-1.470674,1.438799,-0.148193,-0.852491
0.813523,-0.873204,1.323138,-0.455254,0.598997,0.176757,0.680758
-0.422373,-0.245585,0.158856,-0.516003,0.738923,1.310494,-0.134439
-0.255437,-0.456686,-0.197306,-0.627369,1.029946,1.503088,-1.572627
-0.103670,0.211021,0.137816,0.939260,-1.040976,0.800912,1.896395
-0.210316,-0.177852,-0.984015,0.399041,-1.636132,0.428485,2.336342
0.185283,0.367433,0.421458,0.652378,-0.895613,-1.245578,1.174448
0.559231,0.256459,1.127748,0.431098,-0.555457,-0.561518,0.677921
0.704314,0.441330,1.001950,0.448788,-0.816402,-1.518168,1.141299
-0.239259,-0.270608,-0.343115,0.544798,-1.118854,-0.447640,1.655299
-0.306774,-0.112938,-0.501943,-0.413042,0.166749,1.050590,-0.307566
0.394059,1.028974,1.371216,0.659201,-0.240850,-1.084953,0.150803
-0.540869,-0.537031,-1.558661,-0.412363,0.572811,0.398976,-1.557610
0.343754,0.342466,1.104163,-0.524714,-0.167949,-0.698657,0.527152
-0.121279,0.518218,0.044257,0.444541,-1.359947,0.260321,2.168516
-0.226059,0.243039,-0.553214,0.638145,-1.563974,0.298231,2.141150
-1.441912,0.458461,-1.654506,-0.878745,1.009963,2.387721,-2.137191
0.135846,0.000112,0.393261,-0.160467,-0.619702,0.127535,0.971827
0.598385,0.247532,0.294512,0.277529,-0.338134,-1.611983,0.919063
-0.607262,0.114029,-0.270103,0.452355,-0.138038,1.640726,-0.082803
