X0,X1,X2
0.245665,-0.454437,0.709844
-0.356584,-0.351412,0.369739
-0.058279,0.229000,-0.185726
0.277618,-0.137946,0.579970
-0.586740,-0.204324,0.355913
-0.336236,0.111673,-0.194196
0.180653,-0.033449,0.494830
0.021139,0.243180,0.109821
-0.165223,-0.106790,0.097801
0.080269,0.324363,-0.476495
0.112162,-0.089598,0.042807
-0.227045,0.236811,-0.308401
-0.019570,0.021971,-0.109175
-0.300316,-0.209187,-0.127366
0.294521,-0.018975,-0.143423
-0.398546,0.027472,-0.272621
-0.033003,-0.024742,-0.133406
0.202524,-0.199943,-0.200699
0.511121,0.365874,-0.003848
-0.049145,0.062153,0.181717
0.702430,-0.562705,0.993418
-0.290230,0.052122,-0.691676
0.150190,0.129475,-0.136414
-0.178450,-0.511474,0.603553
0.418695,-0.181736,0.655244
-0.022639,0.236131,0.294404
-0.263363,0.041010,-0.130216
0.316639,0.041420,0.102901
-0.111970,-0.306121,0.414781
-0.331801,-0.218415,-0.028117
-0.082043,-0.347064,0.148448
0.257716,-0.482202,0.830299
-0.038098,-0.653415,0.861149
-0.100300,0.532058,-0.655605
-0.000811,-0.186113,-0.201085
-0.614375,0.072308,-0.831875
0.730378,0.287585,-0.078989
-0.014347,0.038215,-0.055626
0.246077,-0.024719,0.047318
0.381711,0.091518,0.261144
-0.275201,0.522893,-0.598492
-0.327620,0.014168,-0.631117
0.406298,-0.372605,1.047795
-0.209958,-0.280733,-0.411856
-0.100922,-0.242381,0.085427
-0.195418,-0.051363,-0.266527
-0.767211,-0.308564,0.194610
-0.059318,-0.153077,-0.184363
-0.020419,-0.043631,0.208757
0.271837,0.250393,-0.255935
-0.117434,-0.230809,0.391822
-0.158612,0.149001,-0.824850
0.135510,0.059362,-0.068498
0.226769,0.174079,0.068922
-0.300608,-0.611710,0.263954
-0.509602,-0.459931,0.399351
0.567322,-0.393214,0.684793
0.396485,0.341981,-0.168255
-0.174620,-0.201678,0.064585
-0.088000,-0.302204,0.480136
-0.014611,-0.033047,0.119434
