X0,X1,X2,X3,X4,X5,X6
0.625462,-1.205115,-0.304366,-0.888450,0.045170,0.562707,-1.067864
0.538790,-0.980424,0.451332,-1.056367,-0.133463,0.943847,-1.385491
-0.040408,0.241849,0.639431,-2.006716,-0.012844,-0.727678,-0.508036
0.573083,-0.697143,-0.399181,0.596048,0.437435,1.075289,-0.104800
0.221747,-1.313480,-0.731399,0.514818,0.422018,1.120879,0.290022
-0.226317,0.520981,-0.629257,0.699441,0.560299,1.040957,1.954347
0.196802,-0.443325,-0.345424,0.956423,-0.204369,-0.427607,1.133955
0.456647,-0.879383,-0.027981,-0.866987,0.362550,0.726040,-0.512823
-0.684561,0.416904,-0.839967,0.630345,0.261219,-0.531147,1.783510
-0.546743,0.773721,-0.215645,-0.625208,-0.191393,-2.020812,0.645115
-0.074046,-0.161709,-0.107211,0.833079,0.060429,0.656811,-0.207442
-0.629929,1.575025,0.167495,0.615198,-0.068154,-1.496433,0.128176
-0.637287,0.027140,0.315430,-0.264656,0.719193,-0.387165,-0.347312
-0.216852,-0.180833,0.207033,-0.828475,0.417741,0.261898,0.185727
0.511462,-1.277588,0.924031,-1.043286,-0.173170,0.582098,-2.598514
0.501749,-0.598164,0.564122,0.429828,-0.209043,0.007008,-1.227009
0.165547,0.363497,0.114442,-0.353064,0.493739,1.647060,-0.108411
0.092952,0.123887,-0.500376,0.000016,0.690878,-0.465176,0.846653
1.076288,-2.133567,-0.348281,0.586205,0.162688,1.146544,-0.661232
-0.278085,0.184127,-0.736609,0.528356,0.339555,-0.371723,1.337001
0.124296,-0.598423,0.079063,-0.353786,0.671885,0.398101,0.526082
-0.303678,0.704530,0.170848,-1.441699,-0.090118,0.095452,-0.257936
-0.663785,0.735971,0.460379,-0.449367,0.043037,-1.767771,-0.642241
0.610916,-1.619113,0.137827,-1.135531,0.250953,1.949393,-0.996994
-0.157362,0.530896,0.543429,0.002542,-0.221188,-0.603734,0.356690
0.358245,0.129023,0.554004,-1.411408,0.876015,0.738964,-1.394872
-0.126902,0.092895,-0.530079,1.167314,-0.225831,-1.504470,0.910506
0.642757,-0.875030,-0.267110,-0.007807,0.031599,0.850156,-0.269887
-0.514168,-0.027006,-0.005691,0.319070,0.988069,-0.062389,0.432039
0.600105,-1.936651,-0.364047,0.464832,-0.959918,-0.023885,-0.337345
0.461046,-1.625556,-0.125456,-0.082231,0.111347,0.550556,-0.762876
-0.925302,1.325986,0.155327,-0.096115,-0.340583,-1.201854,0.825542
-0.266488,0.229754,-0.063457,-0.206408,0.000087,-0.458027,-0.123071
0.526332,-0.485732,0.000159,0.009503,-0.621743,-0.114339,0.128485
0.844194,-1.332702,-0.486018,-0.740076,-0.191222,1.518720,0.564340
0.368905,-0.028562,0.261118,0.341175,0.012775,0.663591,-0.302661
-0.204462,0.747830,0.223386,-0.130679,0.122876,0.233816,-0.062074
-0.499269,0.561651,-0.393139,0.588127,0.461788,0.358443,0.761737
0.292163,-0.943325,-0.666778,0.882867,-1.198154,-0.992955,0.717919
-0.219653,-0.667715,0.634305,-1.043758,-0.064897,-0.365749,-1.231965
-0.197761,1.027464,0.901346,-1.194474,-0.090070,0.054650,-1.183383
-0.115574,-0.317459,0.121015,-0.688810,-0.033141,-1.465300,0.148887
0.454627,-1.434375,-0.186482,0.222888,0.016641,0.621288,-1.103990
0.931390,-1.290967,0.539453,-1.204422,-0.428003,0.777205,-1.233151
0.529451,-1.538879,0.242509,-0.479776,-0.797620,0.116163,-2.175268
0.004925,0.059255,-0.108639,0.906681,0.111938,-0.287924,0.230858
-0.463618,0.502533,0.499132,-0.855244,-0.512629,-0.644838,-0.386841
0.344215,-0.025607,-0.417441,0.322935,0.207650,0.335379,-0.489447
0.858690,-0.820533,-0.356174,-0.790496,-0.483214,0.493335,0.152525
0.517417,-0.185504,0.187486,-0.213953,0.357162,0.780827,-0.918683
0.107105,-0.049806,0.058902,-0.138703,-0.028077,0.759113,-0.061570
-0.252132,-0.074958,0.328576,-0.306580,0.007712,-1.431107,-0.680927
0.177968,-0.794080,0.615272,-0.984101,-0.127014,1.044276,-2.022992
0.595291,-1.141528,-0.800431,0.479607,-0.209686,1.397842,-0.171457
0.119777,0.853605,0.020083,1.202739,-0.120124,-0.244998,-0.024960
-0.053329,-0.050728,0.980183,-1.257067,0.609250,1.094816,-0.790439
-0.354338,0.599626,-0.307579,0.731695,-0.791111,-1.278431,1.179087
1.335089,-1.163518,-0.368519,-0.738850,-0.334174,2.426998,0.927892
-0.459358,0.800997,-1.155436,2.212147,0.544806,0.401484,1.698150
-0.507012,0.353199,0.052461,0.110073,0.422669,0.844552,-0.141908
0.084607,0.253110,0.299357,-0.208524,0.692714,0.047004,-0.169574
-0.104112,-0.069128,0.298298,0.118874,-0.030545,-0.083823,-0.609257
0.527604,-0.620150,-0.534696,0.403558,-0.679701,-0.843978,0.028501
0.545039,-0.530576,-0.004493,-0.604777,-0.571195,-0.082926,-0.276239
-0.626082,0.657937,0.114228,-1.051333,-0.154013,0.093838,0.599634
-0.389563,0.664056,0.026866,-0.048281,0.392209,0.092598,-0.735616
-0.451356,1.483026,-0.564473,0.614889,-0.131310,-0.282307,1.301598
0.404496,-0.912773,0.039859,-0.836525,-0.171013,0.668543,-1.308298
0.220849,0.356993,-0.419983,1.201198,0.204657,0.766795,0.672352
-0.191539,-0.025202,-0.965141,1.881063,0.014293,-0.530719,1.456198
0.111574,0.766464,0.351276,-1.463766,-0.227164,-0.443817,0.569688
-0.580692,0.405538,0.072201,0.262129,-0.516373,-1.665717,-0.079961
-0.382855,0.355114,0.305177,-0.643033,0.488242,-1.445646,-0.132225
-0.670281,1.754882,-0.275561,0.877083,0.540245,-0.440222,0.514677
0.075013,0.690954,0.323040,-0.877535,-0.545335,-0.342994,-0.457475
0.073057,0.315462,0.527002,-1.013211,-0.207583,-0.432664,-0.390199
-0.507532,0.182164,0.904344,-0.461387,0.343886,-0.437406,-1.763486
0.217172,-0.274137,0.419618,-0.239376,-0.586570,-0.034226,-0.064971
0.545041,-0.793999,0.198395,0.252973,0.188283,1.441417,-0.450664
-0.531310,0.333373,-0.711458,1.088513,-0.168337,-1.561953,0.648323
-0.168249,0.604582,-0.054924,-0.596768,-0.627351,-1.314033,-0.339816
0.264819,-0.786551,-0.733514,1.322488,0.916384,1.736584,0.117803
-0.003284,-0.660631,-0.422206,1.040565,-0.176041,0.113353,-0.303919
-0.707412,0.195665,1.008013,-0.675769,0.270329,-0.042923,-1.816411
-0.227267,1.214191,-0.527468,0.426499,-0.578068,-0.265704,0.666308
-0.244380,0.093093,-1.207823,1.170083,0.800375,1.736165,1.497257
-0.087866,-0.124281,0.419262,-0.238550,1.004058,0.780779,-0.237171
-0.065911,-0.435311,-0.347028,0.035852,-0.774512,-0.097789,-0.172372
0.807421,-0.471889,0.395979,-1.072603,-0.084846,0.601637,-0.558405
-0.107503,-0.554912,-0.603310,2.351815,0.684650,1.800993,0.286728
-0.885830,0.670655,-0.219598,1.814772,-0.241520,-1.298807,0.991614
0.046987,-0.234436,0.616588,-0.433120,0.211031,0.569768,-1.339733
0.901127,-1.324919,-0.681624,0.131554,-0.866374,0.897699,0.251791
-0.086164,0.465210,-0.087272,-0.215095,-0.406443,-1.251687,0.446680
-0.225874,-0.019018,0.150194,0.277943,0.157278,-0.714350,0.497094
-0.157320,1.025611,-0.370832,1.340100,-0.303922,-0.487854,1.366991
0.301181,-0.783929,0.124758,-0.574171,-0.185889,0.416999,-0.487496
-0.159512,-0.287457,0.008068,-0.169655,-0.781419,0.019678,-0.936306
-0.781437,0.570199,0.275606,0.054220,0.337232,-1.261800,-0.293888
-0.346363,0.105968,0.949822,-1.811875,-0.690676,-0.433995,-1.578804
-0.033354,-0.553863,1.379319,-2.517073,0.794370,0.652405,-2.531014
0.276164,-0.015473,0.238889,-1.056351,-0.351991,-0.116598,-0.309917
-0.300433,-0.078010,-0.056918,0.501421,0.412837,-0.082881,0.152163
-0.152726,0.154181,0.227334,-0.088493,0.362051,0.003857,-0.059479
0.023163,-0.564599,-0.119742,0.734184,-0.507899,-0.251176,0.475216
-0.400834,-0.021147,-0.818442,0.384242,-0.296856,-1.095165,1.295149
-0.047304,0.639489,-0.024022,-0.727479,-0.235852,-1.044153,-0.228247
0.240891,0.475172,0.557931,-0.622022,-0.200902,-0.002182,-0.339215
-0.611749,1.546187,-0.755213,0.847569,-0.669068,-1.352947,2.181452
0.158006,-0.988975,-0.507647,0.186470,0.275259,-0.204763,0.729099
-0.562154,0.132521,-0.300050,1.190757,-0.355113,-0.885819,0.385901
-0.551834,1.824584,0.191978,-0.275222,-0.058867,-0.249918,0.743723
-0.341733,0.367097,1.225563,-1.689091,0.518868,0.816811,-0.813745
0.703999,-1.735231,-0.417277,0.087478,0.294814,1.501073,-0.382610
-0.884334,1.847308,0.047030,0.264449,-0.320341,-2.544648,0.194773
-0.239208,0.383497,0.002979,0.464042,0.536697,0.554459,-0.714411
-0.013638,0.313512,-0.155320,-0.410946,0.343147,0.840753,1.333150
0.601788,-2.031217,-0.024595,-0.353252,-0.363928,0.125819,-2.038982
1.004344,-1.632510,-0.239615,0.435465,-0.265039,1.132782,-0.730568
-0.217593,0.806436,1.414259,-0.675032,0.515852,0.479115,-0.901877
0.278090,-0.735607,0.386527,-1.346576,0.401480,1.746166,-1.839518
-0.048750,0.707832,-0.235184,0.506563,-0.774711,-1.019039,0.160145
-0.052060,-0.603008,0.610246,-0.883863,-0.518476,-0.162236,-1.784263
0.140896,-0.263465,0.132348,-0.294439,0.358532,0.744443,0.603540
-0.817454,2.039916,0.029877,-0.054310,-0.605499,-1.715460,2.194197
-0.024689,-0.557380,-0.093846,0.526235,0.415020,1.087890,-0.582971
0.232408,-0.198867,-0.128915,0.422935,0.998077,0.959033,0.349231
-0.443289,0.947966,-0.629008,2.349383,0.192465,-0.318140,1.526165
0.235836,-0.296711,-0.862928,0.352207,-0.475886,-0.147290,0.797516
-0.891178,1.170372,0.191151,-0.727304,0.091005,-1.967348,-0.401846
0.048242,-0.522158,-0.099036,1.167831,0.533439,1.267535,1.012570
0.692017,-0.907590,0.452397,-0.960123,0.050997,1.480066,-2.051708
-0.112703,0.111387,-0.458827,0.428239,0.249462,0.117793,0.767697
-0.504341,-0.005239,-0.566091,1.091379,-0.412171,-1.297278,0.394962
-0.734790,1.638361,0.400192,-0.898114,-0.373119,-1.453860,0.959908
0.201351,-0.762776,-0.152274,0.299442,0.467156,1.147859,0.187221
0.478478,-1.424746,0.441210,-0.857357,-0.367134,0.330853,-1.907855
-0.028922,-0.264962,0.017252,0.544595,-1.333427,-1.791703,-0.584554
-0.239076,-0.111719,0.968037,-0.729580,-0.157943,-0.778202,-2.116154
-0.995561,1.318333,0.389655,0.445098,0.161997,-1.272465,0.367173
0.063949,-0.733832,0.211263,-0.213017,0.545760,0.186847,-0.335534
-0.355381,0.749098,0.412436,0.449813,0.848550,0.553504,-0.323143
-0.325734,1.186964,-0.140704,0.640464,0.043671,-0.833001,0.749454
0.833412,-1.160491,-0.847074,0.450489,0.339578,1.068915,1.400607
-0.928896,0.609622,0.186092,-0.218494,0.062194,0.371146,0.598421
-0.859883,0.782819,1.001069,-1.276392,0.182556,-0.048528,-0.141883
0.119270,-0.059799,-1.180935,1.815448,-0.096343,0.144800,0.335942
-0.198663,-0.724505,0.241888,-0.912585,0.199246,0.362085,-0.454073
-0.267490,-0.245626,-0.791532,1.260119,-0.376343,-0.256473,1.009444
0.140577,-1.054395,-0.012016,-0.480954,1.020917,1.240340,-1.246247
0.131945,-0.132855,0.040969,-0.763887,-1.232899,-0.963578,-0.668846
-0.502000,1.846695,0.385072,-0.833473,0.294345,-0.549445,0.468850
-0.305075,-0.205371,0.108358,-0.009765,0.164757,0.380764,-0.952058
0.025552,0.383640,0.708176,-0.559431,0.191430,0.893212,-1.103202
0.086143,-0.416323,0.601387,-1.188936,-0.609852,0.286702,-1.258880
0.249162,-1.043937,-0.101404,-1.055254,-0.865239,-0.415411,-0.183345
-0.300675,1.244822,0.564261,1.020978,0.312333,1.012992,-0.366409
0.178936,0.852720,-0.161267,0.704691,0.691410,0.947848,0.476310
0.489992,-0.502031,-0.249989,0.577575,0.113549,1.882353,0.557934
0.024160,0.151683,-0.620971,1.652811,0.415191,0.233725,-0.018107
-0.053018,0.109403,0.676439,-0.825709,-0.236216,-0.994513,-0.693462
-0.121444,0.100625,-0.154691,0.194243,0.170957,1.050464,0.459592
-0.318320,0.639437,-1.248509,2.510778,0.631941,0.547258,2.202893
-0.483615,1.053689,0.279485,0.556404,-0.161663,-0.600836,-0.003996
