X0,X1,X2,X3,X4,X5,X6
0.872610,0.270861,-0.097099,-0.336556,0.318104,1.117423,0.501708
-0.272835,-0.018229,0.224110,-0.396584,0.320960,1.324802,0.807212
-0.003244,-0.833257,0.061873,0.658467,-1.247782,-3.702012,0.214742
0.667341,0.085454,0.030809,0.751414,-0.961919,-1.338142,0.920577
1.129866,0.034653,0.022036,-0.302753,-0.115135,-0.024896,0.013504
-0.084152,0.453657,-0.295780,-0.431048,1.795036,3.794481,-1.701897
-0.309117,0.255872,-0.190581,-0.658308,2.250854,3.842250,-2.796002
-0.316385,0.530075,-0.375784,-0.340405,1.875413,2.758987,-1.331419
-1.307299,-0.384550,0.308534,0.420829,0.216646,-0.117299,-0.897770
0.587550,0.498693,0.825077,-0.986368,0.007484,2.274218,1.203330
-0.267828,0.198608,-0.573192,-0.475234,1.106263,1.872645,0.134714
-0.393024,-0.136272,-0.375506,0.549232,-0.006599,-0.309568,-0.711165
0.253476,-0.011664,-0.080475,-0.156016,-0.161995,-0.409602,1.008520
0.286635,0.190598,-0.170969,0.609237,-0.985592,-1.980999,0.239950
1.204521,-0.454835,0.101491,1.090089,-2.378508,-4.297571,2.337037
-1.308341,0.371096,-0.188341,-0.117332,2.516249,3.374463,-3.656969
0.471752,0.641607,-0.260999,-0.107940,0.584051,0.764306,0.348163
-0.901785,-0.241013,0.044987,0.148008,0.014908,0.665058,-1.038690
-0.279035,-0.013385,0.281674,0.971543,-1.193766,-3.101863,0.550937
-0.315492,0.375440,-0.627730,0.411082,0.600684,0.292072,-1.868104
0.858526,0.255162,-0.514471,-1.051252,0.921077,2.146608,-0.524167
-0.105573,0.541895,-0.020004,-0.099847,1.826437,1.799390,-2.550323
0.005949,-0.261575,0.521355,0.626963,-1.737140,-2.912809,1.272761
0.270929,0.339749,0.327806,0.745640,-1.316709,-2.262360,1.926423
-0.026746,-0.191977,-0.400488,0.669501,-1.071919,-2.185243,1.194968
0.687051,0.592751,-0.244170,-0.175735,0.481408,1.019646,-0.100542
-0.560362,-0.105982,-0.091964,-0.414956,1.438233,3.026161,-1.858670
-0.226733,-0.342946,0.081505,0.353230,-0.644812,-1.222042,-0.678430
-0.131667,0.262613,0.514314,-0.331665,-0.035357,0.756279,0.628929
0.403622,-1.159937,0.836804,0.674612,-2.572931,-4.160029,2.493950
-0.457736,0.078189,-0.233198,-0.118517,0.860957,1.275937,-1.167521
0.165346,-0.223988,0.202220,0.103064,-0.633878,-0.093427,1.456399
0.337183,-0.573599,-0.073047,-0.222934,0.326645,1.089114,-1.163967
-0.632165,0.191952,-0.021293,-0.518919,1.402938,2.439334,-1.703126
-0.794655,-0.419327,-0.360587,0.370200,0.036743,0.131887,-0.855916
-1.151010,-0.270813,-0.602957,-0.216922,1.986518,3.865860,-2.356423
-0.331364,-0.225292,0.899907,0.194087,-0.916612,-1.387048,1.171125
0.576630,0.318565,-0.748895,0.639374,-0.072456,0.367807,-0.774707
-0.430076,-0.172847,0.374424,-0.177691,0.530387,0.742561,-0.762624
0.493045,0.661134,0.805816,0.543196,-1.666763,-3.066100,2.623806
-0.614552,-0.391704,-0.715888,-0.221012,0.760276,0.454899,-1.186226
-1.009949,-0.170114,-0.060813,-0.388691,1.335643,1.352153,-1.481583
-0.160221,-0.690723,-0.026008,1.010992,-1.002480,-2.867299,-0.249548
-0.284672,-0.145181,0.641053,1.013249,-1.707758,-3.945948,0.637891
1.204381,-0.178848,0.052547,0.322409,-1.557384,-2.946350,1.814136
0.955479,-0.548103,-0.739150,0.897691,-1.092367,-2.747410,0.222733
0.574568,-0.289340,0.020474,-0.247675,-0.774931,-0.037191,1.480809
-0.557238,0.404643,-0.223469,-0.684679,1.497188,2.792741,-1.060132
0.162853,-0.474306,-0.432194,-0.103860,0.320591,0.152803,-1.187531
0.250762,0.268632,-0.223897,-0.542690,1.558792,2.345985,-2.019631
1.462283,-0.296412,-0.521217,0.511225,-1.988066,-2.483197,1.930737
0.377406,-0.799340,0.633645,0.467693,-1.408330,-2.490615,1.202889
-0.363801,0.489475,0.335426,0.038083,0.940915,1.361297,-1.331421
0.156041,-0.197238,0.081896,0.167299,-0.564853,-0.441927,1.456546
-0.572686,-0.299581,-0.135977,0.584495,-0.289987,-0.751519,-0.202306
0.770295,0.147686,-0.366083,0.154005,0.079529,0.172415,-0.099462
-0.639367,-0.012900,0.859383,0.174607,-0.091084,-0.236992,-0.825092
0.044667,0.187326,0.599939,-0.413342,0.822046,1.035260,-0.100849
0.104760,0.151682,0.019576,0.092050,-0.841291,-1.449252,1.269018
-0.454107,0.078607,-0.493561,-1.090156,2.068897,3.910141,-2.013902
-0.156359,-0.610379,0.026280,-0.815054,2.047344,4.786700,-1.761313
-0.598976,1.182479,0.785943,-0.756452,2.432184,4.330239,-1.859068
-0.291920,-0.651346,0.371249,0.486107,-1.004124,-1.458518,0.934224
-0.583344,-0.529726,0.042952,-0.191958,0.055985,0.686895,-0.527851
-0.394263,0.386877,-0.088458,0.057760,0.234551,0.274929,-1.519504
-1.043606,-0.585071,0.762861,0.336511,-1.061635,-1.930575,1.435326
0.522740,0.372729,-0.212586,-0.266869,0.473646,1.565036,-0.034538
-1.000841,-0.567055,-0.086527,-0.020788,0.559057,1.209158,-0.387446
-0.421042,-0.224750,-0.374077,0.151737,0.390265,0.221621,0.492188
-0.438743,-0.061628,-0.214224,0.328388,1.264776,1.641049,-3.282694
0.116467,0.492627,0.207541,-0.703196,1.015664,1.538522,0.309291
-0.416172,0.369356,-0.005837,-0.459499,2.260068,2.498605,-2.946763
0.369077,-0.274744,0.562316,0.515660,-1.279265,-2.743672,1.265847
