X0,X1,X2,X3
-0.803866,1.006805,1.119831,-1.103032
0.661350,-1.327568,0.663338,1.154921
0.476289,-0.266591,0.711937,0.754579
1.239413,1.295001,0.291574,-1.341006
0.665932,0.590969,0.678112,1.225882
0.123243,-0.086789,-0.916758,0.085854
0.861098,-0.758237,-0.289600,1.070295
-1.501038,-1.021950,-1.301020,0.807617
0.427965,-0.592756,-1.057312,-0.228050
0.510032,1.408383,1.118888,-1.486993
-1.191267,-1.125932,0.376929,1.108434
0.110659,0.156423,-0.440897,-0.272385
-0.592039,0.150972,-0.860531,-1.942045
-0.390696,-0.244406,-1.232041,-1.786258
0.825404,0.274859,-1.081484,-1.496800
-0.922619,-1.488800,-0.555196,0.844266
-0.202666,-0.422826,-2.536859,-0.333421
-0.827643,-0.601274,0.806752,0.596384
0.201414,-0.463934,0.279250,1.173365
0.298674,1.353370,0.373372,-2.107558
-1.150936,1.280925,0.567600,0.603679
-0.304883,0.765091,-0.029771,-1.216382
-0.168319,1.288455,0.192592,-1.183842
0.104210,-0.524752,-0.039200,0.057014
0.847042,0.129751,1.297718,0.021944
-0.855123,-1.090646,-0.809485,1.377786
-0.364370,-0.034870,0.740984,0.367461
1.170727,-0.353876,-0.964751,0.663914
0.698969,-0.683385,-1.042715,1.300352
-0.859534,-2.764205,-1.319871,4.716234
-0.102020,0.370009,-1.724998,-0.586387
0.371199,1.193799,0.224668,-1.363874
0.792555,1.253814,-0.923854,-2.346586
0.285309,0.793446,0.288446,-1.494227
0.365639,0.871954,1.459046,-0.815771
0.386962,-0.130375,-0.411854,0.173105
0.039852,-1.396744,0.325837,2.934857
-1.414133,-1.494788,0.920688,2.607071
-0.449422,-0.441970,0.257902,0.411827
1.105098,-1.523298,0.110901,0.884628
0.769954,0.793083,-1.503510,-2.361215
-0.013521,0.367006,0.106979,-0.220456
-0.217380,0.393873,0.545619,0.245986
-0.662648,0.565572,1.617340,0.850608
-0.772162,-1.902701,-0.327177,3.080930
0.846564,-0.389160,1.092039,0.067258
-0.282690,-1.141701,-0.554348,0.562839
0.263871,-0.411386,0.833355,1.645170
2.149730,0.176228,-0.743605,0.379464
0.090730,-1.900365,0.111601,2.420394
-0.673088,0.363504,-0.584195,0.715514
0.782496,1.496341,0.006998,-0.847542
0.961614,-0.294847,0.004390,0.973956
-1.735606,-1.219016,0.082760,1.872708
1.114487,1.171383,-0.709672,-3.305264
-0.805755,-0.370397,-0.042444,-0.388586
1.441251,1.042572,0.306298,-1.254376
1.139309,-0.477671,-0.292125,1.912236
0.115864,0.587871,-0.776472,0.104439
-0.755028,0.067300,-0.669983,-1.009149
0.981595,-0.033638,0.885035,1.302160
0.374642,0.098661,0.007176,-0.918041
-0.691387,-2.160405,1.247629,0.918100
0.468062,-0.071427,-0.216702,1.716876
-1.008500,-0.354516,-0.133444,-1.605800
0.239662,-0.283676,0.479260,-1.975589
0.256792,-0.666641,0.494364,1.273301
0.426929,1.394636,1.194727,-1.502224
1.081525,1.517086,-1.932633,-2.443412
-0.442202,-0.129983,0.424819,2.008075
-0.571507,0.108192,-0.951566,0.309392
0.024271,-1.612065,-0.111180,2.462731
0.728351,-0.728410,-0.993195,-0.307865
-0.187289,-0.486100,0.189954,0.245088
-1.435550,-1.487718,-0.954676,1.958067
-0.235415,0.809236,-1.700535,-2.152579
0.142112,-0.503792,-1.036449,0.887371
-0.694747,-1.340957,1.015747,2.328249
-2.100130,0.996961,0.594871,-1.161294
0.278421,1.752466,1.130031,-0.692453
-1.168689,0.215090,-1.754395,-1.263383
0.864647,-1.409230,1.586756,1.245508
2.058046,2.093999,2.126242,-0.573254
-0.798661,0.985290,-0.937205,-1.642546
0.314267,-1.428064,0.332317,1.734805
0.267133,-1.923028,-0.562037,2.048658
-1.371118,-1.010862,0.691675,1.062263
-2.164976,-0.491714,1.469132,3.603136
-1.211121,0.818486,-0.878422,-2.572461
-0.271152,-1.784945,-1.176986,2.036730
2.178540,2.439742,-0.234095,-2.974839
0.511723,-1.302715,3.247230,3.786209
-0.789982,0.476922,0.750681,-0.582900
-0.798558,-0.327268,0.446327,1.714659
-0.611716,0.891159,0.917628,-1.007896
-1.678629,-0.296776,1.042512,0.392500
-0.790637,-0.356487,0.299135,0.654976
0.411797,0.763855,-0.047231,-0.666460
-0.202280,-0.783148,-0.516619,1.730074
-0.364521,-0.245091,0.195714,-0.762485
0.744918,-0.921633,1.022246,2.429193
-1.006583,0.274589,0.968628,0.966444
0.382734,1.195742,-0.491279,-1.058203
-1.018842,0.020588,-0.101939,-0.127347
0.742128,0.475378,-1.068742,-1.501110
0.057215,-0.245925,0.960330,1.179571
0.146256,2.202883,0.463231,-2.344570
-0.120305,-0.078163,-0.244987,-1.332722
0.486229,-1.214714,-0.376350,2.170556
-0.762213,0.216362,-0.866252,-1.257058
0.903177,0.389515,0.073581,-1.026954
-0.228985,1.767669,1.336451,-0.662959
0.441339,0.155025,-0.699221,-0.348095
0.589321,-0.990253,-1.229067,0.555729
-0.683448,1.258829,0.106404,-1.854967
0.441516,0.435732,1.056917,-0.287973
-0.664924,-0.760334,0.857613,1.310125
-1.420595,1.482247,1.086926,0.101251
0.172620,0.037198,-0.461037,-1.969172
1.933172,0.230680,0.792946,2.311512
-0.585170,0.631912,0.333074,1.451213
0.457015,1.030977,-0.234579,-1.716047
0.731565,1.096273,0.026031,-1.191831
-1.035922,0.812213,0.732782,-0.525613
-0.552477,-1.905611,0.511234,3.570122
1.116292,1.167030,0.490965,-1.118430
0.585241,0.293185,0.600492,0.243579
0.062892,0.145418,-0.362152,0.717666
-1.408703,-0.981831,-1.183587,-1.020930
-0.515598,-0.569893,-0.617464,0.303341
0.465151,-0.043245,0.789125,0.612590
-2.808246,-0.935647,-1.272631,0.322823
0.725460,-1.688699,0.009254,0.603630
1.011109,1.023895,0.133993,-1.180976
1.608370,1.481209,0.648716,-2.051891
1.137964,0.847767,-1.138222,-1.944117
0.358329,0.662688,-2.012250,-1.725055
0.695527,1.125071,-0.509485,-3.140921
-0.318178,0.090983,0.501286,-0.147543
-0.493497,1.766234,1.241484,-2.267139
0.390926,0.150262,-0.597545,-1.596154
-0.735511,0.594234,-0.749568,-0.623882
-0.381731,-0.942829,0.219328,0.134436
1.957047,0.617799,1.863211,0.544569
-0.660957,0.741338,0.413077,0.042725
0.211303,-0.068959,0.478929,0.201119
-1.450914,-1.047290,1.749449,3.067308
-0.734709,0.029826,0.833424,2.404584
-0.726873,-0.235685,0.149305,0.875114
-0.111626,-0.870823,-1.001834,0.375780
-0.786114,-0.638523,0.065119,1.886414
-0.256415,0.098378,0.645855,-1.567004
-0.456572,-2.340217,-0.930339,4.613552
-0.180981,-0.029274,0.834534,0.496694
-1.492776,-1.371044,-0.099591,1.928343
-1.401242,-0.760503,-0.188906,-0.524283
0.688175,-0.875950,-0.831620,1.547657
-0.521972,-0.518317,0.313824,0.898811
0.167572,1.668173,0.610143,-1.938106
0.339457,-0.783272,-0.956460,0.002427
0.056357,-0.575707,0.461368,0.134675
-1.212147,-0.793159,0.800177,0.689367
-1.843771,-2.601573,0.751722,2.141173
-0.384435,-1.705461,0.205294,2.408065
0.019109,0.489994,-0.288012,0.676405
1.235270,-0.073512,-0.235319,0.341335
1.745522,2.253483,-1.244682,-4.105683
0.297117,-0.736272,-0.561992,0.966244
-0.091156,1.615559,-0.261265,-4.508718
-0.090252,-1.610711,-0.722165,3.221006
-0.063139,-0.180193,0.130727,-0.216311
-0.632812,-1.053586,1.332557,2.367706
1.190857,1.119304,1.492171,-0.791933
-0.390075,-0.746747,-0.522697,1.223348
0.285884,-0.388769,1.572881,3.264959
0.272362,-0.002461,1.010436,-1.461061
-2.107591,1.477719,-0.622550,-1.895364
-0.937423,0.868353,0.444473,-0.636019
0.290893,-0.319887,-0.020144,0.053871
1.091518,-0.462419,-1.841321,-0.897590
0.157955,-0.744442,-1.142629,1.280465
0.593329,-0.780863,0.632866,1.226606
-0.993428,0.530946,-1.388263,-1.279548
0.024120,-0.669197,1.610068,1.281286
-1.050960,0.668739,0.894070,-0.584057
0.692123,1.318141,0.609673,-0.835790
0.038258,-0.138632,-1.392771,0.065246
1.550240,-0.758348,0.934220,0.668971
-0.019468,0.674795,0.858048,-0.736364
-1.410586,-1.665086,0.804083,3.350988
0.292827,0.106647,0.839926,1.740780
-0.410357,1.184833,1.558516,0.709228
0.850414,-1.856575,-0.650580,3.471934
-0.650331,-0.501976,-0.176465,0.728263
1.117179,-0.166566,-0.788230,0.784738
-1.240943,-0.890417,0.697655,1.751559
1.261249,-0.798744,-0.215612,0.245311
-1.226113,1.391346,-1.193956,-2.380118
-0.703684,-0.119889,0.067213,-0.003671
0.606691,-1.605460,-1.792717,2.044467
1.912964,1.048826,0.064549,-0.573927
0.075508,1.033801,0.108095,-1.338986
-1.254092,-0.541502,-0.398119,0.299565
-2.088402,0.667656,0.897532,-1.047697
0.850648,-1.546766,-1.618044,0.928604
1.472010,1.570355,0.084142,-2.024036
0.976319,0.139442,0.175070,0.196536
0.150412,-0.747159,-0.039911,1.019414
-0.682617,0.448760,1.098889,-0.794000
0.457589,0.859492,-0.575761,-1.765731
0.312285,1.469908,-0.085262,-1.976149
1.766181,1.974661,0.095605,-1.978200
0.461428,0.236903,-0.350980,-0.896318
0.790620,-1.142845,-1.403446,-0.497954
-0.107599,-1.670742,1.352945,1.696131
-0.882899,-1.877051,-0.700649,2.326341
-0.036930,-0.404834,-0.683638,0.619620
-2.162896,-0.596762,-2.004656,-0.663627
-0.018945,0.483622,0.050764,-1.467718
0.277380,0.616708,0.155215,-1.958208
-0.501984,-0.926791,1.120416,0.445034
0.315514,1.342061,-0.335319,-2.174345
0.958374,1.796547,0.226586,-3.554872
0.113026,-0.863930,0.894311,1.621956
-0.088451,-0.130609,1.234558,1.166945
-0.353356,0.473707,0.333724,-1.664554
-0.231652,1.211863,-0.313227,-2.580639
1.763160,1.198962,1.075346,-1.108990
-0.711807,-0.804938,1.098235,0.769627
-0.568631,-1.133750,-1.547533,0.906174
0.843574,-0.651103,0.312590,1.832630
-0.690276,-0.493255,0.874203,0.821028
0.784503,-0.165504,0.645204,-1.028760
-0.836828,-1.463722,-0.241113,1.876086
-0.009813,0.633122,-0.427883,-1.285580
0.829168,-0.000648,1.231124,1.020409
-1.096545,-0.022948,0.219477,2.202721
0.654328,-0.914986,-0.163301,0.216804
0.804581,1.205184,-0.125384,-2.219560
-0.237304,0.652311,-0.000576,-0.560894
1.144412,1.463591,-0.134056,-1.119969
-0.154672,-0.165846,1.029638,2.485545
-0.092189,-0.246347,0.391534,0.105019
0.639057,0.800073,0.331182,-1.633609
1.102354,1.571546,-0.178247,-2.755555
-2.525221,-0.973241,0.517217,1.056067
-1.860631,-2.098306,-0.805659,2.050699
-1.150487,-0.840896,0.159460,1.275282
0.557177,1.417761,-1.451197,-2.389725
0.196627,0.763045,-0.221294,-2.196053
-1.682821,-0.358621,-0.464560,-1.124825
1.732806,0.272017,-0.025490,-0.448826
0.508433,1.716448,-0.370676,-2.995118
-0.231102,-1.010162,0.462152,0.937364
0.449300,0.185450,-0.608920,0.285192
-0.278224,0.325526,0.776470,0.521907
0.975555,0.751504,1.389368,-0.653067
1.205224,-0.252992,-0.966665,0.797483
1.400204,1.269047,0.553291,-0.376555
0.434932,0.698107,-0.240035,0.240608
0.099463,0.202839,0.833819,1.506209
0.924443,0.731411,-0.969116,-1.528122
