X0,X1,X2
-0.996812,-0.540091,0.602713
1.422563,-0.017826,-0.625541
0.866017,0.261313,-0.649224
-2.267347,-0.226439,-0.145652
0.400445,1.119570,0.814879
-0.609847,0.730480,0.459164
-0.117023,1.532385,1.174935
0.074937,-1.005830,-1.133679
-0.204511,0.721691,-0.395443
0.289929,1.023329,-0.741880
-1.061789,-0.748468,-0.739331
0.737223,0.284441,-0.135448
-1.382243,0.041089,0.354113
-0.278090,-0.125574,-0.500166
-0.273775,-0.890138,0.550854
1.300400,-0.312774,-1.158880
-0.959521,-0.569856,0.784260
0.286574,0.809476,-0.524106
0.626088,1.285195,0.982857
0.656937,-0.783751,0.983354
-0.242383,0.687821,-0.979926
0.494197,0.117592,-0.094779
1.224186,0.307436,-0.318970
-0.674986,-0.320968,-0.424698
-0.309856,-0.621832,0.453398
0.053675,1.276699,0.148459
-0.720480,-0.406752,-0.488603
1.373957,0.731061,-0.453978
-0.215426,0.649348,0.928474
-0.187215,-0.110705,-1.327903
-0.868867,0.542101,-0.350968
0.396631,-0.327825,0.768299
0.636787,0.402749,-0.619472
-1.043137,-1.477888,0.043591
0.553934,-0.459446,0.020628
0.718936,0.068799,-0.124386
0.258731,-1.318327,-0.108038
-0.782415,-0.973774,-1.300423
-0.272548,-1.324817,-0.461632
-1.380788,0.505814,-0.277844
-1.201148,-1.110893,1.553332
0.707806,-0.924184,-0.739882
1.232252,-0.431681,-2.370472
-0.304852,0.704016,1.390265
0.493237,-2.439538,0.399326
-0.513226,-0.394558,0.006717
-0.081040,0.933623,-0.289059
0.355659,-0.770439,-1.187928
0.439733,0.258350,1.270527
-0.379159,0.452712,-0.243162
0.702717,-1.341445,-0.654144
-1.034118,-0.282053,1.861068
1.273414,-0.546932,-0.029903
-0.754310,0.139644,0.639366
0.481862,0.455175,1.757645
-1.312939,0.251836,0.119932
-1.032249,0.505373,-0.105692
-1.455077,-0.737213,-0.497052
-1.138602,-0.249778,-0.082512
1.015666,0.598422,0.926785
-0.292700,0.415619,-0.354917
0.523117,-1.443876,0.675122
0.488624,0.239444,-0.318309
0.548226,-1.176571,0.505077
1.023233,-1.054457,0.939271
-0.198564,0.883364,-0.247649
-0.358780,0.677809,1.572134
-1.267278,-0.612697,1.051222
0.076521,0.092973,-0.137970
-0.047856,0.385398,-0.524716
-0.889012,-0.753688,-2.018137
-0.587475,-1.958412,0.807354
-0.697579,0.241440,0.568354
-1.102676,1.263255,-0.175147
1.314420,-0.566492,-1.957260
0.517401,-0.052599,-1.433037
1.328273,0.896671,-1.290235
0.771497,1.203297,0.316049
0.963990,0.330735,-0.258012
-1.506100,-0.429192,0.538690
-0.578648,0.107694,-1.025022
0.997189,-0.305390,-0.122675
0.730657,-0.324044,0.252760
0.756749,0.493220,1.262315
-0.815313,0.339143,-0.175307
0.512986,0.359084,0.225489
-1.084313,-0.244969,-1.255236
-0.119580,1.248634,-0.891754
0.441031,-0.692906,0.126773
-0.873035,-1.523720,0.986333
0.087253,-0.553798,-0.613336
-0.244096,0.322654,-0.644399
-0.226882,-0.176464,-1.518494
-0.342448,-0.903969,-1.679534
-0.892049,1.119862,-2.112827
-0.745862,-1.724731,0.684544
0.239819,-0.146169,-0.317900
-1.111064,-0.075660,0.204273
-0.467330,2.003801,-0.441218
0.244071,0.784224,0.526757
0.018717,0.444277,0.507877
-0.651789,1.900930,-0.143862
0.405918,0.595570,-1.154926
0.458185,0.773068,1.184907
0.657352,-0.423671,-1.149652
-0.139607,1.142153,-0.633867
1.034903,-0.841090,-0.081487
-0.367814,-0.533894,-0.920949
-1.141482,1.411545,0.612477
-0.983571,-0.034582,-0.072311
0.094096,0.158610,0.447141
-0.971718,1.578125,-1.106609
0.798918,-0.571691,0.920492
0.783851,0.052926,0.081437
1.280020,-1.237902,0.644693
0.436533,0.700021,0.549284
-1.405797,0.707483,-0.541554
-0.080092,0.301592,1.089850
-0.114025,-0.665588,-0.411502
0.379930,0.404791,0.056873
-0.086238,-0.637494,0.832338
0.882478,-1.197770,-2.069141
-0.236079,0.857900,0.433031
0.145353,0.148597,0.675958
0.158536,-0.318557,-0.513074
0.070104,0.532764,0.362089
0.014552,-1.075623,1.647089
-0.300822,0.815135,-0.291850
0.044770,0.531948,0.311677
-0.511618,-1.290210,-1.122777
-0.574089,1.051513,0.600030
-0.690816,2.056397,0.513512
-0.078453,1.242547,0.941711
-0.551103,1.127997,-1.428523
-1.401163,-0.075866,0.488410
1.239563,-1.606854,1.061376
-0.379544,-0.098023,0.472858
-0.535554,-0.131842,0.021890
-0.577158,-0.188469,-1.704864
-0.587906,-0.409862,-0.808078
-0.564034,0.284959,-0.716995
-0.487172,-0.533114,1.011471
0.693883,-0.705121,-1.436587
-0.263286,-0.181592,1.982812
0.911467,-0.090322,-0.460493
0.878776,-0.439339,0.278543
-1.761783,1.151619,0.331911
