X0,X1,X2,X3,X4,X5,X6
-0.446461,0.496287,-0.050940,0.151014,1.040617,1.006738,0.416937
0.226716,0.916044,-0.362266,0.454857,0.791865,1.134396,-1.376110
-0.488579,-0.209720,0.362792,0.260555,-0.614058,-0.914331,-0.558643
0.714252,0.935445,-0.186441,-0.448155,1.648931,1.960479,-0.180460
-0.569146,-0.143761,-0.175513,-0.333700,-0.443850,-0.441421,-0.152710
-0.117616,-0.378847,0.846589,0.523304,-1.201378,-0.430847,-0.426515
0.686363,-0.026975,0.394778,-0.475907,0.040470,-0.783029,-0.258615
0.616958,-0.105654,-0.363477,0.471271,0.042751,1.007055,-0.176686
0.259545,0.163692,-0.398199,-0.158442,0.778642,0.809821,0.521311
-0.609822,0.749564,-0.754475,0.065364,2.094636,1.547124,-0.011010
0.143072,0.159131,-0.338829,-0.106831,0.398784,0.149474,0.543361
-0.475787,0.343523,0.127875,-0.177971,1.050035,1.239608,1.012839
0.257947,-0.254930,0.874674,0.033848,-0.804594,-0.797687,-0.065409
0.375951,-0.329337,-0.402100,0.042724,0.300578,0.718763,-0.416481
0.459236,0.261880,-0.213603,0.227032,0.784901,0.075685,-1.132425
0.698628,0.525491,-0.090447,-0.218004,0.442430,0.762142,-0.446468
-0.402395,-0.027431,-0.571577,0.498214,-0.019224,-0.197167,-0.546982
-0.301728,0.543563,-0.107512,0.824297,0.086060,0.973718,0.100002
0.097334,1.228587,-0.286718,0.148308,1.936640,1.597819,-0.519045
0.414673,0.106678,0.194945,0.249014,-0.441100,-0.296525,-0.118747
-0.755217,0.372826,0.502221,-0.216815,0.651851,0.185242,-0.081753
0.379464,0.529482,-0.358828,-0.302516,1.904621,1.443985,0.707961
0.276001,-0.564847,-0.510752,0.105007,0.329872,-0.343313,0.321474
-0.079678,-0.162098,-0.200812,-0.336878,-0.451514,0.115991,-0.110335
0.266974,0.038616,0.319296,-0.103426,-0.852826,-1.026424,0.087321
0.066532,-0.458903,0.041946,-0.558226,-0.131625,-0.663501,0.730907
0.500376,0.514291,-0.550935,-0.168751,1.428557,2.329946,-0.365201
0.423240,-0.618367,0.110183,-0.595623,0.565253,1.164293,-0.149481
-0.407937,-1.495794,0.246939,0.012138,-2.219319,-1.775809,-0.675485
