X0,X1,X2,X3,X4,X5
0.071171,-0.006151,-0.019141,-0.105123,0.032041,-0.085522
0.050417,0.089457,-0.074062,-0.075841,-0.144812,0.119256
0.037525,0.230426,-0.325000,0.280441,0.434846,0.360785
-0.098929,-0.153953,0.081327,0.104393,-0.066360,-0.326254
0.056249,0.063553,-0.168702,-0.034431,-0.190864,-0.190304
-0.136808,0.046649,0.027570,-0.065065,-0.079636,-0.099554
-0.059517,-0.067877,-0.077817,-0.097149,-0.088861,0.038611
-0.002484,-0.187403,0.223490,-0.114882,-0.014093,-0.231984
0.139136,0.090139,-0.336541,0.214792,0.234405,0.100886
0.092825,0.112202,-0.070699,-0.047322,-0.161437,0.274176
0.056766,0.066360,0.009971,-0.046605,0.003847,-0.109946
0.208987,0.036946,-0.359627,0.015129,0.187290,0.108666
0.238329,0.445454,-1.098810,0.300224,0.195900,0.652687
0.029781,0.053380,-0.080987,0.319908,0.019577,0.210436
0.121852,0.067085,-0.149994,0.123047,-0.188444,0.243704
0.013433,-0.002457,-0.068125,0.016122,-0.016115,-0.002334
0.012349,-0.022599,0.070177,-0.093415,0.065570,0.045428
-0.044168,-0.017044,-0.063609,0.087685,-0.041683,0.022370
-0.070450,-0.229165,0.542361,-0.077054,-0.169680,-0.189377
0.109671,0.068582,-0.340479,0.287328,0.564877,-0.036735
0.136536,0.089656,-0.413265,0.169766,0.063149,-0.038263
0.009013,-0.096568,0.012499,-0.145044,-0.203760,-0.224362
-0.020871,0.055070,-0.072355,-0.057610,-0.272381,0.092281
-0.042841,0.133611,-0.318407,-0.082803,-0.155482,-0.136304
-0.012184,0.047871,-0.054318,0.159939,0.185749,0.028853
-0.065606,-0.208556,0.330781,-0.128893,-0.111040,-0.138496
0.038015,-0.043512,0.115770,-0.182638,-0.171820,0.195128
-0.104206,0.008461,0.095357,0.069860,-0.074026,0.002397
0.013882,0.019580,-0.047010,-0.009533,0.119751,-0.212833
0.047035,-0.077248,-0.107295,0.066388,-0.222813,0.054069
0.115872,0.015530,0.034545,-0.013701,-0.116366,0.109872
-0.176234,-0.054259,0.051150,0.080115,0.224104,-0.171655
0.010543,0.109039,-0.190198,0.011345,0.147767,0.141821
-0.216433,-0.208424,0.587165,-0.299204,-0.239909,0.029807
-0.076761,-0.139935,0.308508,-0.186834,-0.101017,-0.317489
0.108327,0.162276,-0.311724,0.218298,0.068937,0.405112
0.019151,0.116458,-0.094462,0.044443,-0.106692,0.157068
-0.094756,-0.186113,0.497139,-0.238723,-0.418595,-0.304826
0.010998,-0.315868,0.479083,0.003420,0.048006,-0.283920
-0.012932,-0.089098,0.178277,-0.227587,-0.032198,-0.172555
0.108218,0.074450,-0.202540,0.099449,0.090716,0.405590
0.051460,-0.133253,-0.007375,0.039214,0.021767,-0.129835
0.002350,0.009818,0.114764,0.091519,0.086005,0.124186
0.120687,0.162597,-0.495352,0.136611,0.227807,0.081587
-0.129017,0.132294,0.011331,-0.018590,0.135485,0.080577
-0.060781,-0.133610,0.138754,0.071556,-0.178178,-0.321073
-0.236397,-0.240120,0.586890,-0.033507,0.071962,-0.507345
0.298366,0.284637,-0.757829,0.479302,0.477177,0.307870
-0.124109,-0.061809,0.106955,0.022098,0.060565,-0.124992
-0.038679,-0.041835,0.073728,0.202761,0.018720,0.002344
-0.218351,-0.167837,0.390026,-0.297109,-0.188810,-0.168027
0.088420,-0.212060,0.272665,0.085381,0.210269,-0.268052
-0.101307,-0.296535,0.554768,-0.360990,-0.356656,-0.227945
0.028011,0.114202,-0.079515,0.188241,0.175707,0.162624
-0.039008,-0.077593,-0.053403,-0.216403,-0.249936,-0.050402
0.035950,-0.114954,-0.014550,0.183890,0.241049,-0.057259
-0.068239,-0.243908,0.322298,-0.197580,-0.260435,-0.429422
0.227272,0.056497,-0.234269,0.100640,0.124284,0.021449
-0.020712,0.035978,-0.117480,0.145137,0.216029,-0.067644
0.075295,0.127246,-0.283112,0.024353,-0.125643,0.049464
-0.053479,-0.260911,0.228841,0.014240,0.014260,-0.369285
-0.041330,-0.118072,0.209184,-0.170464,-0.163371,-0.061045
-0.051575,0.045914,0.055978,-0.041506,-0.000692,-0.007589
0.123097,0.176190,-0.120655,0.289150,0.224948,0.043049
-0.060274,-0.081708,0.216134,-0.074501,-0.007338,0.029756
-0.191223,-0.249973,0.714261,-0.361689,-0.440347,-0.226903
0.089613,0.063862,-0.254849,0.012296,0.119194,-0.033437
-0.037031,-0.162050,0.137106,-0.123297,-0.132253,-0.387722
-0.078059,-0.049863,0.229824,-0.300574,-0.181852,-0.036300
-0.224314,-0.016304,0.291685,-0.453242,-0.546144,-0.079546
0.091406,0.177801,-0.209764,0.180756,0.270597,0.112083
0.123862,-0.049662,-0.064278,-0.194162,0.018632,-0.158774
-0.266354,-0.216065,0.679010,-0.202041,-0.065493,-0.168106
-0.046230,0.143292,-0.080450,-0.130309,-0.098250,0.442644
0.039555,0.134041,-0.220640,-0.066139,-0.089734,0.131260
0.001028,-0.159967,0.217096,-0.174463,-0.117067,-0.215886
-0.008988,0.048825,-0.015872,0.053539,-0.057760,0.046859
-0.026122,-0.065105,-0.075323,0.320222,0.352490,-0.160528
0.036860,-0.062382,0.163261,-0.053140,-0.106874,0.028772
0.129674,0.261326,-0.351791,0.206563,0.161410,0.226007
-0.043566,0.167638,-0.249555,0.164497,0.148875,0.259307
-0.136154,-0.273484,0.602450,-0.097314,-0.196372,-0.226248
-0.016495,0.092768,-0.313495,0.196195,0.295734,0.040858
-0.030300,0.242705,-0.377050,0.139894,0.269009,0.204764
0.090997,0.161014,-0.452053,0.064085,-0.038511,0.059727
0.099568,-0.133581,-0.115289,-0.027940,0.018319,-0.179802
-0.160861,-0.071298,0.188532,-0.234186,-0.113899,0.010797
-0.168225,-0.146127,0.482914,0.080194,0.148980,-0.138856
-0.084410,-0.247017,0.491545,-0.118600,-0.065904,-0.112912
0.074317,0.045170,-0.098572,0.035741,-0.077007,-0.163956
0.162309,-0.011620,-0.156132,-0.026400,-0.068260,-0.105796
-0.136806,-0.062898,0.123389,-0.060549,-0.113067,-0.138356
-0.051458,0.016937,0.082280,0.084232,0.169454,0.040897
-0.169266,-0.245557,0.725095,-0.160563,-0.342269,-0.086035
-0.064844,0.011314,-0.035564,0.045881,0.005028,0.054430
0.118488,0.000386,0.070332,-0.121594,-0.110371,0.252772
-0.125506,-0.136516,0.264521,-0.192379,-0.159062,-0.223903
-0.077290,0.097715,-0.070343,0.037788,0.107790,0.184450
-0.078885,-0.294784,0.456361,-0.118703,-0.308959,-0.286415
-0.022441,0.001763,0.003899,-0.207307,-0.170705,0.161838
-0.144031,-0.234977,0.529343,0.004587,0.059931,-0.248974
0.014974,-0.084343,-0.064880,-0.048617,-0.172083,-0.003175
0.015459,0.061554,-0.163154,0.146456,0.291124,0.194760
-0.094099,-0.038790,0.268463,-0.124777,0.142763,-0.286594
0.020690,-0.097510,0.005279,-0.060370,-0.067104,0.008196
-0.168718,-0.277581,0.696483,-0.292658,-0.299415,-0.199326
-0.190741,-0.149183,0.304865,-0.066822,-0.303453,-0.310318
0.123572,0.255926,-0.532236,0.249576,0.202980,0.250978
-0.111462,-0.170205,0.320075,0.077143,0.228847,-0.142856
0.104888,0.147122,-0.262569,-0.010808,-0.041092,0.188567
-0.005545,-0.037203,0.171685,0.058471,0.020798,-0.184748
0.061918,-0.011659,-0.006624,0.087327,0.058062,0.148475
0.179356,0.130078,-0.326639,0.208942,0.251349,0.361809
-0.160992,-0.156928,0.268554,-0.241096,-0.234805,-0.162233
-0.003265,0.018780,0.020497,0.012370,-0.026115,-0.187973
-0.054132,-0.210918,0.697309,-0.323289,-0.416929,-0.037389
-0.047633,-0.168853,0.334525,0.003219,-0.116688,-0.144075
0.006085,0.045447,0.068761,-0.017857,0.141529,-0.123197
-0.118394,-0.043166,0.210473,-0.090895,0.039303,0.024056
-0.104069,-0.145200,0.360661,-0.198481,-0.317930,-0.060488
-0.035592,0.016179,-0.120525,0.041845,-0.025016,0.117200
-0.130859,0.019610,0.109977,0.023873,0.002749,0.169498
-0.020345,-0.214233,0.178440,-0.214920,-0.295091,-0.018343
0.093742,0.090173,-0.385132,0.154901,0.134589,0.114758
-0.094736,-0.126551,0.237532,-0.267661,-0.128088,-0.127172
0.023329,-0.046398,0.055109,0.075859,-0.091286,-0.254766
0.006512,0.239099,-0.194466,0.219971,0.201915,0.279680
-0.048621,-0.060576,0.168628,-0.141046,-0.027891,-0.084325
0.228992,0.256849,-0.616066,0.395346,0.280464,0.288430
0.044396,0.024416,0.131050,0.146171,0.078092,-0.155410
-0.087237,-0.133667,0.354437,-0.105817,-0.153027,-0.039855
0.030133,-0.097569,-0.087542,0.051691,-0.029161,0.015629
0.041582,0.070546,-0.170506,0.283774,0.174290,-0.024047
0.028759,-0.008907,-0.021906,0.060521,0.229177,0.046374
0.088089,0.253234,-0.539932,0.308801,0.150748,0.183128
0.034534,0.001029,-0.068043,0.109593,0.097205,-0.238371
-0.106097,-0.184697,0.301431,-0.088352,-0.140063,-0.340249
0.075431,0.136259,-0.336407,0.098454,0.120201,0.100846
0.196817,0.121884,-0.270228,-0.217055,0.034598,0.112576
0.157234,0.111597,-0.413589,0.180959,0.176302,0.134696
-0.266268,-0.152525,0.543216,-0.169931,-0.069445,-0.164084
-0.073394,-0.269938,0.594690,-0.238230,-0.103572,-0.196765
0.020402,0.218996,-0.304609,-0.095536,-0.098278,0.178888
-0.114018,0.026572,0.008752,-0.180934,0.162394,-0.107791
-0.015986,-0.015836,-0.127287,0.005740,0.070726,-0.045867
0.196890,0.221242,-0.261082,0.009363,0.001063,0.084725
0.180351,0.045364,-0.149740,0.080029,-0.134700,-0.096659
-0.053895,0.051428,-0.046164,0.164974,-0.029723,0.019867
-0.178689,-0.119040,0.350070,0.023850,0.256570,-0.048335
-0.082350,-0.204081,0.176006,-0.068905,-0.181171,-0.351866
0.052113,-0.036681,-0.170681,0.155008,-0.003065,-0.214318
0.167318,0.060890,-0.309770,0.142325,0.183780,0.078461
0.166791,-0.009189,-0.193818,0.072234,0.052322,0.162133
0.042770,0.206927,-0.208863,0.069142,0.157607,0.179624
