X0,X1,X2,X3,X4
-0.019137,-0.764455,0.424209,-0.913198,0.043086
-0.305237,-0.026335,-0.856045,-0.936175,0.636236
-0.242996,0.154147,-0.808692,-0.708629,0.632892
0.188600,0.400799,0.330248,1.074445,-0.499954
-0.162035,-0.392445,-0.244226,-1.113097,0.132547
-0.192959,-0.090119,-0.319906,-0.446025,0.050641
-0.349589,0.149550,0.267302,0.787508,0.098124
0.244881,-0.092275,0.399383,-0.123762,0.457966
0.247628,-0.036577,0.200607,-0.141315,-0.005745
0.004570,0.103491,-0.206713,-0.118160,-0.365167
-0.170470,0.282505,0.357938,0.805337,-0.447729
0.020703,-0.173235,0.114248,0.020510,0.053755
-0.058123,0.231579,-0.277821,0.177341,0.435105
-0.147984,-0.413663,0.200504,-0.510697,-0.840454
-0.332497,-0.739905,-0.343834,-0.982800,0.393587
-0.088756,-0.405211,-0.236769,-0.425507,0.528124
0.126124,-0.000695,-0.306233,-0.717323,0.518245
-0.897382,0.634555,-0.452789,0.840370,0.553697
0.747194,0.042621,0.388237,0.283763,-0.608964
0.183749,0.623671,0.363182,0.351300,-0.194761
-0.173306,-0.272346,-0.113132,-0.060966,-0.197783
-0.701501,-0.393058,-0.613727,-1.015343,0.213590
-0.373252,-0.107117,-0.022281,0.081453,-0.023445
-0.306517,0.033434,-0.293943,-0.007712,-0.007623
0.235058,0.283706,0.214263,0.588736,0.092758
-0.142833,0.110870,-0.001156,0.512898,0.033834
0.209412,0.133201,0.163423,0.002579,-0.019205
-0.180425,0.698151,-0.020730,1.185613,-0.070433
-0.248462,-0.637236,-0.337875,-1.500141,0.590399
0.430868,0.184179,0.420741,0.817844,-0.195142
-0.019225,-0.220131,0.131865,-0.018879,-0.605835
-0.524713,0.369944,-0.360086,0.479223,0.055490
0.530267,0.112517,0.712309,0.411457,-0.402851
0.186521,-0.093622,0.157453,0.101112,0.221820
-0.005526,0.141993,0.161426,0.915543,0.114617
-0.042404,0.116236,-0.256844,-0.389995,0.368595
-0.077887,0.089114,0.631689,0.406869,-0.657659
-0.378370,-0.582192,-0.026400,-0.085794,0.331553
-0.102337,0.281226,-0.613782,0.319111,0.679769
0.178586,-0.700790,0.079460,-0.632533,0.209278
-0.836354,0.162283,-0.726914,-1.097901,0.471603
-0.510392,0.177254,-0.613687,-0.639652,0.104897
-0.489764,-0.133587,-0.183070,-0.729535,-0.311163
-0.139519,0.336067,-0.550179,0.490833,0.951785
-0.233694,0.183873,-0.291162,-0.124827,0.473675
0.141057,-0.011262,0.126548,-0.173840,0.298835
-0.401732,0.395241,0.438700,0.843334,-0.977583
-0.026666,-0.501950,-0.312513,-1.122282,-0.041111
-0.187196,-0.025558,-0.659627,-0.749813,1.120971
-0.155437,-0.446610,-0.481296,-0.896223,0.041134
0.321007,-0.177546,0.910988,0.314627,-0.769026
0.270341,-0.126199,0.537095,-0.264490,-0.431577
0.356360,0.290471,0.506747,0.853369,0.072897
-0.157038,0.010616,-0.363212,0.047146,0.480228
0.557845,-0.030347,0.435144,-0.005146,-0.258766
0.522681,0.055891,0.366098,0.767240,0.249487
-0.419149,0.027408,-0.665863,-0.872717,0.678518
-0.510989,-0.435167,-0.339656,-0.697107,0.269356
0.491263,-0.616128,0.669698,0.021780,-0.215651
-0.186448,-0.003767,-0.581780,-1.021496,0.559661
-0.124183,-0.391112,-0.413357,-1.076800,0.194994
-0.111904,0.210604,0.120522,0.094565,-0.220676
0.070947,0.452451,0.628423,0.910090,-0.322188
0.525173,0.134149,0.436449,0.770019,0.916519
-0.197643,-0.049567,0.239014,0.479917,-0.422670
-0.139074,0.357798,-0.279998,-0.188812,-0.508879
-0.065327,-0.542686,-0.654466,-0.561509,0.353529
0.231091,0.054738,0.514991,0.078734,-0.375250
-0.001125,-0.431905,0.008383,-0.609588,0.223118
0.020074,0.373091,0.056875,0.324137,0.219425
-0.196723,-0.060344,-0.239019,0.288881,0.107757
0.015866,-0.275008,-0.457409,-0.833777,1.916259
-0.254431,-0.293792,-0.464544,-1.372142,0.408160
0.270533,-0.124263,0.506525,0.187802,-0.600009
-0.490100,0.278198,-0.176330,0.429756,-0.385654
0.490436,0.297533,0.143915,0.721761,0.512268
0.021302,0.251160,0.143559,0.129794,-0.201406
-0.127407,-0.034388,0.011238,-0.178628,0.186908
0.558686,-0.108086,-0.141230,0.035295,0.574814
-0.224313,-0.059773,-0.104620,0.007366,-0.147768
0.204289,0.415806,0.016996,0.480257,-0.556645
-0.594212,0.351787,-0.416022,-0.670659,0.050808
-0.154099,0.550829,-0.057209,0.384872,-0.030339
-0.338752,0.065754,-0.477020,-0.375845,0.855519
-0.162186,0.071657,-0.364038,-0.097741,0.613682
0.401373,-0.225981,0.807488,0.343768,-0.332716
