X0,X1,X2,X3,X4,X5,X6
0.446936,-0.025155,0.248385,-0.037353,-0.138154,-0.259011,0.323134
0.432897,1.170805,-0.341950,-0.238485,-0.752735,-0.682070,-1.671410
0.101623,-0.092116,0.187039,0.093845,-0.337525,0.047437,0.269006
0.062412,0.263047,0.325648,-0.642952,0.244090,-0.473372,0.691811
0.249193,0.305687,0.023587,0.110069,0.151636,0.530149,0.114032
0.143672,0.345933,1.138599,-0.729410,0.283555,-0.192583,0.506957
0.256046,0.136920,0.675395,-0.486087,0.260599,0.815689,1.250763
0.096486,0.091681,0.556805,-0.954785,0.987431,-1.004669,1.819287
0.398614,0.047455,0.361486,-0.082825,-0.353717,0.063755,-0.758963
-0.769625,-0.272429,0.834021,0.761312,-0.765943,0.676063,0.156251
-0.062089,0.153961,-0.679647,-0.055374,-0.496883,-0.421089,-0.908269
-0.654521,0.959494,0.648106,0.304398,-0.332808,-0.075298,-1.061901
0.130872,0.572619,-0.468831,1.112580,-0.460830,-0.190625,-0.772247
0.776588,0.143745,-0.266917,0.191107,0.044299,-0.323403,-0.159934
-0.224229,0.404784,0.265523,-0.361924,0.592471,0.115700,0.332027
0.060187,-0.411096,0.583279,-0.296823,0.728216,-0.612699,0.663500
0.357797,-0.123215,-0.545610,0.000311,0.238524,-0.052485,0.721677
-0.977976,0.448307,-0.242420,-0.299342,1.012763,0.244051,1.567460
-0.246944,0.703389,0.046130,-0.263960,-0.168555,-0.101733,-0.539512
0.172406,-0.364598,-0.088146,0.465998,-0.772137,-0.473069,-1.372436
-1.370199,-0.228724,0.403934,0.485344,0.498124,0.487249,0.960412
-0.462004,1.031731,1.625099,-0.778935,-0.869605,0.345391,-0.773059
0.520676,0.045529,0.198327,-0.386972,-0.357096,-0.492453,-0.261421
0.474390,0.862400,-0.347728,-0.219461,0.245999,-0.612077,0.030369
0.177042,0.097838,-0.613213,0.283353,-0.048424,-0.450234,-1.028017
0.417255,0.116436,-0.153836,0.540643,-0.090315,0.257899,-0.207569
0.101738,-0.144489,-0.444712,1.277956,-0.558481,0.130338,-0.545505
0.262687,0.445803,0.221138,-0.220251,-0.005109,0.373687,0.776547
-0.149296,0.642191,0.213794,-0.196628,0.474705,-0.154260,1.115021
0.054776,-0.489528,-0.219066,0.278377,0.009444,-0.437374,0.557193
-0.299094,-0.166699,0.938829,-0.322670,-0.392674,0.434589,-0.146285
0.597593,0.432807,-0.347846,-0.066671,-0.590051,-0.261766,-0.567003
0.719656,-0.061273,-0.056488,-0.196302,-0.382916,0.088232,-1.116540
0.652661,-0.233358,0.302306,-1.239970,0.185563,-0.733072,-0.053338
-0.193024,0.477486,0.421917,0.058286,0.162514,-0.269505,-0.482763
-0.451109,0.521903,0.604259,-0.086252,-0.378618,0.477417,-0.190919
0.603973,-0.212668,0.202667,0.601257,-1.045628,-0.338778,-0.127372
0.257253,0.100444,0.497053,0.002597,0.198654,0.385238,0.655878
0.155411,-0.571575,-0.314578,-0.593461,-0.424591,-1.102508,-1.691295
-0.299691,-0.423538,0.434227,-0.122074,0.325908,-0.264577,0.430217
0.201327,0.058727,0.427912,-0.989025,-0.357619,-0.081046,-0.754817
-0.513307,0.014855,0.715554,-0.572731,-0.467250,0.824174,-0.495432
0.299894,-0.457306,-0.789124,0.300577,0.072446,-0.552935,0.715092
0.652175,-0.338636,-0.429073,-0.116985,1.115127,0.317361,2.139135
0.771440,-0.503737,0.389323,0.436321,0.354271,0.499900,0.951179
0.335112,0.215231,-1.254022,-0.930286,0.064428,-0.341245,-0.332771
-0.653658,-0.930639,0.232705,-0.114678,0.169727,-0.176667,-0.049545
0.093332,-0.478448,0.501258,-0.224904,-0.828230,0.066987,-0.280850
1.012011,-0.881120,-0.272610,0.452090,-0.530836,-0.700702,-1.002833
-0.410829,0.198185,-0.203468,0.318198,-1.187600,-0.215251,-3.116312
-0.027991,-0.852643,-0.508037,0.303768,0.818183,0.603566,2.593714
0.668558,0.015007,-0.246677,0.729045,0.722412,0.247201,1.173488
0.291887,0.775450,-0.232971,-0.174095,0.185792,-0.074139,0.349298
1.173046,0.791488,-0.322965,0.631456,0.063906,0.053480,0.631392
-0.346627,-0.854145,-0.348901,-0.493881,-0.733859,0.274752,-0.530254
-0.468127,0.141140,-0.128178,-0.511225,-0.103723,0.365329,0.466842
