X0,X1,X2,X3,X4,X5,X6
0.008410,0.095295,0.078103,-0.011623,-0.110742,0.066756,0.226139
-0.117731,-0.174748,-0.274128,0.037425,-0.030197,-0.270787,-0.246721
-0.086471,-0.173545,-0.359739,0.274574,0.099931,-0.215669,-0.206182
-0.262139,-0.112617,-0.161778,0.052282,-0.136480,-0.147539,-0.185927
-0.012230,0.014588,-0.347209,-0.003925,-0.041593,-0.034436,-0.075217
-0.052601,-0.118133,-0.122715,0.123709,0.065588,-0.220994,-0.167387
0.052779,0.116447,-0.041529,0.061044,0.069986,0.353302,0.409405
-0.142134,-0.126468,-0.343568,0.137792,0.028084,-0.145187,-0.184429
0.062478,0.015902,-0.194217,0.085458,0.026063,0.006739,0.060019
0.043146,-0.046643,0.021650,-0.048296,0.143398,0.007322,0.101005
0.021085,0.326279,0.012751,-0.023683,-0.048712,0.312503,0.206027
0.056306,0.157253,0.051246,0.107960,0.041227,0.237527,0.306026
-0.059639,0.175835,0.026498,0.011910,-0.060953,0.120909,0.219739
0.218632,0.208605,0.304299,-0.106469,-0.023825,0.171277,0.096210
0.082309,0.123895,-0.070606,-0.115954,0.052383,0.210808,0.120179
-0.191432,-0.215062,-0.178098,0.235086,-0.309796,-0.138013,-0.212636
0.147342,0.325145,0.299914,-0.081297,0.209573,0.374792,0.372495
0.160876,0.113273,0.313115,-0.279807,0.020696,-0.136208,-0.081205
0.035135,-0.100728,-0.227625,0.070413,-0.191906,-0.053332,0.053291
-0.098844,-0.122203,-0.104934,-0.081503,-0.049093,0.026088,-0.100947
0.048669,-0.170866,-0.021238,-0.114280,-0.357892,-0.251418,-0.310244
0.209029,0.139177,0.316331,-0.453232,-0.195297,0.185767,0.101148
0.102992,-0.041877,0.068661,0.056301,0.023931,0.044048,0.186071
-0.151717,0.004087,-0.164919,-0.000410,0.048193,-0.117531,-0.081764
0.117583,0.089581,0.067584,0.112695,-0.061363,0.022895,0.086339
0.007437,0.063259,-0.008468,-0.031739,0.068741,0.202682,0.350406
-0.215324,-0.045926,0.020765,-0.039819,-0.000675,-0.097424,-0.144358
0.085316,0.049650,-0.171748,-0.006863,-0.027411,-0.095821,-0.329732
0.138199,0.241025,0.197817,0.000980,0.147981,0.279339,0.331061
-0.189425,0.030213,-0.277853,0.071244,0.033212,-0.126694,-0.222490
-0.110836,-0.117622,-0.115192,-0.163906,-0.183428,-0.118505,-0.051455
-0.066256,-0.072548,-0.158624,-0.047693,0.090172,-0.226549,-0.120641
0.045384,0.078970,-0.034877,-0.019977,0.196554,-0.029786,-0.041913
-0.177890,-0.194324,-0.025239,-0.075472,0.020946,-0.244931,0.057936
0.080898,-0.086398,0.315138,-0.122503,0.080814,-0.146350,-0.131229
0.056906,0.049529,0.042361,-0.213264,0.184498,0.124964,0.165575
-0.003481,-0.129889,-0.021786,-0.025183,0.101501,-0.028219,-0.134372
0.010904,-0.042849,0.037217,-0.086215,0.189108,-0.188325,-0.143543
-0.120479,0.022262,-0.086280,0.193933,-0.068644,0.037730,-0.020811
0.144847,0.006522,0.142646,-0.024709,-0.010370,0.043486,-0.057251
0.120731,0.059065,0.046732,-0.044985,0.082809,0.178413,-0.046268
-0.028145,-0.008087,-0.094455,-0.032627,-0.206596,-0.162314,-0.362836
