X0,X1,X2,X3,X4,X5
0.074059,-0.106830,0.499113,-0.346883,-1.271893,-1.443452
-0.479406,-0.351749,1.178468,0.060301,0.667902,0.489815
0.106350,-0.372898,0.251226,-0.496541,1.052370,1.967640
0.904964,-0.538681,0.690342,-1.466952,1.541897,2.061276
0.358850,0.280572,0.557627,0.091821,-0.006288,0.020214
-0.739531,0.699580,-0.239979,0.457328,-0.395906,-0.615490
-0.211959,0.290059,-0.843643,1.107608,-1.468800,-0.496169
-0.397321,-0.027803,0.714832,-0.574181,-0.400946,-0.891180
0.556484,1.195076,1.170109,2.796986,-2.274750,-3.365453
-0.668301,-0.011808,-0.266730,-0.363669,0.375366,0.280287
0.114203,0.865006,0.752651,1.005619,-0.447057,-0.677822
-0.217393,-0.693629,0.095001,-0.630302,0.102742,0.871311
-0.491914,0.131838,-0.871553,0.344439,-1.057366,-1.032274
0.130510,-0.624900,0.029591,-0.905603,0.193994,0.785506
-0.140398,-0.585695,-0.358988,-1.367852,0.853620,-0.704543
0.469679,-0.514170,0.279690,-1.293452,-0.108003,-0.326595
-0.308692,0.038576,0.252273,0.039911,0.088462,1.026759
-0.747469,-0.293136,-0.407451,-1.426394,1.987014,1.443158
-0.130976,-1.308123,-0.826210,-1.546974,0.543228,0.404498
0.157948,-0.275404,-0.289380,-0.044432,1.368829,1.993643
0.385559,-0.395365,0.978931,0.035110,-0.468886,-0.820172
-0.117681,-1.104761,-0.741440,-1.695171,1.010458,1.574680
0.532507,0.285958,0.457705,0.054898,0.267955,-0.095085
-0.847245,0.420152,0.378066,0.106714,-0.101724,-0.132377
0.618852,0.389542,-0.348502,1.606428,-2.161848,-1.887739
0.359461,1.075842,-0.532476,3.237248,-2.040460,-2.871373
-0.280137,-0.708749,0.375167,-1.579022,1.121492,0.684944
0.662084,-0.693188,-0.017693,-1.002420,0.514752,1.127892
0.196585,-0.021737,-0.317972,-0.590991,0.446650,-0.020067
0.806804,-0.075206,0.297901,0.588250,-0.120159,-0.048639
-0.490739,0.084375,1.027083,0.182017,-0.683744,-0.115968
-0.431191,0.528037,0.783038,0.887748,-0.264405,-0.224521
0.347234,-0.161597,0.081169,1.083902,-1.120999,-1.026319
0.042510,0.652406,-2.135144,1.159145,0.182573,1.173979
-0.909400,-0.487207,-0.150840,-2.225828,2.168668,3.772122
1.181253,-0.320241,-0.634005,0.776305,-1.156727,-1.150849
1.106552,-0.701829,-0.128547,-1.281217,1.647043,1.493272
0.120925,-2.154876,-0.220597,-3.009686,2.301367,2.987131
-0.433888,-1.105490,-0.199495,-2.143155,1.790403,1.423732
-0.419582,0.565292,0.679940,0.676161,-0.573819,0.215827
0.244314,0.696429,-0.143842,1.433076,-1.189813,-1.617874
0.907376,-0.807954,-0.171322,-0.743096,0.333842,0.089563
1.670872,0.588354,0.301042,1.836445,-1.849238,-2.625442
-0.190383,-1.533918,-0.667978,-2.193036,0.307565,-0.207533
-0.224872,-0.651546,-0.213333,-0.776559,0.124482,0.878700
-0.104472,-0.295349,-0.865528,-0.026018,-0.388284,-0.198859
0.258084,0.665588,0.393324,0.819259,-1.244815,-1.364280
-0.539849,1.141036,0.146251,1.021563,-0.326139,0.946379
-0.860779,-0.292536,1.306682,-1.820833,1.390780,1.561857
-0.147112,-0.043223,-1.031919,-0.839368,0.195805,0.198250
0.195751,0.657369,0.612762,-0.161742,-0.086896,-0.795814
1.082818,1.419838,-1.107567,2.478191,-1.542130,-2.160025
-0.681802,0.750369,-0.629007,1.207970,-1.279517,-1.959136
0.713396,-0.764395,-1.355338,0.504197,-1.955833,-2.524401
-0.064556,0.553262,0.043603,1.045018,0.046011,-0.246367
-0.154113,-0.408066,0.172241,-0.051513,-0.037403,-0.220109
-0.980235,0.884935,-0.203517,0.826154,-0.390375,0.024416
0.247555,0.399830,-1.380175,0.868691,-0.481303,-0.530528
0.173658,-0.646082,-0.336371,-2.252735,0.618472,1.790806
1.432442,0.698076,0.081615,3.650356,-2.913042,-2.716688
-0.163000,0.334117,-0.577710,0.172926,-0.125865,-0.580863
0.981306,0.251663,-0.017833,1.081436,-0.860261,-0.634239
-0.192530,0.018940,0.682639,0.776115,-1.243694,-1.234312
-0.215858,-0.330772,-0.362490,-0.536990,0.581082,1.503437
-1.061451,0.389915,-0.686674,1.166559,-0.432679,0.056102
0.726262,1.390638,-0.051092,1.994971,-1.595331,-1.663036
0.087018,1.205327,1.146803,2.353955,-0.965446,0.072184
-0.003056,-0.116472,0.319037,-0.314371,0.550103,0.940231
-0.183308,-1.328942,-0.953395,-1.888254,1.526563,2.012048
0.148740,-0.345885,0.856476,-0.888724,0.288087,1.257506
-0.449203,0.092274,-0.261586,-0.675081,0.351267,0.916792
0.284057,0.180167,-0.147648,1.311295,-0.364215,-0.253038
-0.602970,0.567511,-0.814119,0.551786,-1.290207,-1.428798
-0.084596,0.458678,0.093693,0.808847,-1.423779,-2.797752
0.314173,0.468012,-1.234348,-0.120721,-0.175588,-1.353598
0.889125,-0.400109,-0.711610,-0.757015,0.501350,0.461919
0.132555,-0.330376,0.384012,-0.908831,0.555633,0.243392
0.819032,-0.683108,0.080020,-0.437198,0.626681,0.681978
-0.007929,0.164197,-0.476129,0.148907,0.051465,0.697460
-0.590663,0.546488,-0.122552,0.407160,-0.263335,-0.769592
1.314847,0.675256,0.440397,2.729240,-2.044162,-3.181455
-0.072992,-1.584357,0.241861,-1.268015,1.377055,0.651830
0.598042,0.297198,0.418237,1.057060,0.040195,-0.578681
-0.392104,-0.658209,-0.750422,-1.770238,1.015212,0.365349
0.328930,0.372805,-0.446951,1.256300,-0.607292,-0.622069
0.217621,-0.662395,1.222496,-0.580264,0.231330,1.219471
-0.000118,0.463959,-0.250560,0.918874,-1.388119,-1.095912
1.281650,-0.408940,-0.290304,1.357015,-1.974669,-1.676372
0.270824,-0.395547,0.077526,-0.534920,1.106069,1.321102
-0.234371,0.507543,0.139309,1.393145,-0.441014,-1.254042
0.994248,-0.348422,-0.630049,-0.480135,0.580268,2.035784
-1.144116,0.605629,-1.572337,0.252445,0.459096,0.290057
-0.920996,0.468637,-0.203176,-0.603675,-0.095890,0.387595
0.555885,-0.070285,-0.012189,0.544101,0.193065,-1.207161
0.143226,-0.286455,-1.117543,-0.049678,0.253857,0.215207
-0.345141,0.806133,0.168443,0.554505,-0.648755,-0.802261
0.247754,0.524262,0.211940,0.521648,-1.809801,-2.103885
0.673583,1.037485,0.614391,1.461099,-1.895497,-2.912045
-0.667466,-1.100830,-0.693410,-1.896206,2.374038,2.663753
-0.055308,-0.182607,0.232054,0.105562,0.992867,1.832166
0.024316,-0.287631,0.348468,0.784767,-1.428667,-0.201268
0.193449,0.323522,0.933425,0.446514,-1.564539,-0.631411
0.406933,-0.599494,0.538058,-1.412668,1.782438,2.704694
-1.243099,-0.510466,0.667142,-1.499235,0.967037,2.113430
0.338676,0.025879,0.096225,-0.761201,0.061906,1.219599
-1.205578,-1.184770,-0.285387,-1.659550,0.347693,-0.211672
-0.023381,-1.270638,0.802047,-1.251518,0.065450,0.228925
-0.666554,-0.072741,-0.801706,-1.330548,1.727664,1.041057
0.124175,1.676483,0.963623,1.365148,-0.769655,-0.482734
0.420440,0.071708,0.500099,-0.072191,-1.083096,-1.313557
0.036120,-0.237841,-0.212412,0.047790,-0.475925,-0.606538
-0.412580,0.272487,-1.003916,-0.488017,1.331092,1.250464
-0.831198,0.365334,-0.044433,0.218231,0.042238,-1.531211
-0.023356,-0.080978,-0.401151,0.462701,-1.196644,-2.485287
-0.257146,-0.427103,-0.999633,-1.165447,0.381111,0.948105
0.212550,-0.990684,-0.361011,-0.584717,0.327925,-0.074973
-0.272022,0.568871,0.570416,1.285242,-0.273131,0.354068
0.885665,-0.297325,-0.006274,0.748853,-0.570806,-0.712187
0.029489,0.299552,-0.152442,0.773767,0.344460,-0.633575
0.580764,0.667437,-0.990593,1.061745,-0.555253,-1.478391
-0.315261,-0.193852,-0.115239,0.740169,-1.950150,-2.509468
0.464304,-0.925638,0.994030,-1.450512,1.322943,0.828610
0.394105,-0.143061,0.023792,-0.119868,-0.033815,-0.092020
-0.429957,-0.098226,-0.228355,0.076455,-0.371276,-0.237752
-0.945885,0.312741,0.472317,-0.662152,0.698785,0.962022
0.801101,-0.361247,0.799307,0.040370,-0.184517,-0.053161
-0.265257,-0.393489,0.871976,-1.626229,1.231547,1.875253
-0.408113,-0.243537,0.217532,-0.988771,0.340924,0.997922
-0.189701,0.234912,-1.037175,1.671622,-1.490897,-2.181320
-0.597994,0.568463,0.626620,0.003136,0.697235,-0.432327
0.397949,1.473859,-0.247907,3.146339,-2.064695,-2.636297
-0.005663,1.218397,-0.332566,1.318769,-0.636946,-0.628386
0.033064,-0.084405,-0.615229,-0.757180,0.149302,-0.172268
0.719080,-0.454045,0.342573,-0.460493,0.984899,1.452961
0.063011,-0.393794,0.604513,-0.015349,0.140469,-0.691262
0.995214,-0.829138,-0.421776,-1.604636,0.876388,1.935329
-0.012510,0.078507,0.406036,1.171177,0.004670,0.500442
-0.951199,-0.625592,0.694360,-1.390271,0.730559,0.537834
-0.560011,-0.699207,0.231213,-1.677254,1.253204,0.857680
-0.459402,-0.657544,0.000350,-1.796387,0.460418,0.396336
0.071238,0.561201,-0.096251,0.489144,-0.727373,-0.052761
0.961431,-0.052162,-0.414500,1.515838,-0.538928,-0.828380
0.119155,-0.860766,0.480776,-2.048134,1.359074,1.085870
-0.144373,0.556603,0.719751,0.584964,-0.339057,-0.365666
-0.191525,0.752437,0.083114,1.554262,-1.112325,-1.982339
0.344533,-0.290401,-0.280953,-1.362523,0.894451,1.635810
0.262442,-0.494935,0.310637,-0.828172,0.221177,0.629003
0.503871,-0.551028,-0.570441,-1.247000,0.549573,1.159741
-0.444488,0.167545,0.794286,-0.985915,0.483874,1.392552
1.421739,0.575793,0.720949,2.181969,-1.665061,-2.279812
-0.217611,0.106463,0.313908,0.358833,0.048308,0.061437
-0.401320,-0.850000,-0.270473,-1.761077,1.467029,1.508867
0.754602,0.672184,-0.121000,0.631597,0.403364,1.432028
0.570088,-0.034301,-1.099173,-0.083524,0.494205,0.266682
-0.406694,-0.126946,-0.483871,-0.283510,-0.367116,-1.523304
0.428162,0.272260,0.464165,0.726407,-0.916458,-1.270525
-0.269097,0.659068,-0.488392,-0.099352,0.655236,1.260269
0.264603,-0.719231,1.507784,-1.039324,1.122805,1.537242
0.148226,-0.847394,-0.313584,-0.514962,1.006112,1.016707
1.608034,-0.030290,-0.585988,1.523192,-1.036997,-1.348933
