X0,X1,X2
0.316199,0.900419,-0.594534
0.711796,1.429336,1.171094
-0.193451,-0.616843,-0.529703
-0.802147,0.909232,-0.630267
-0.122697,0.095787,-0.455183
-0.092006,0.416208,0.680215
0.573618,0.021139,-1.201581
0.531332,0.131922,0.983564
-1.435357,-0.249428,-1.347610
-1.093306,0.912757,0.737564
0.808417,-0.540289,1.189079
-0.821086,0.033766,-1.120424
0.722412,0.504024,1.583490
-1.791804,-0.222210,-1.659877
1.258231,0.714021,1.263821
0.045628,-0.222771,0.346927
0.815304,-0.112306,2.084812
0.129229,0.892027,-0.576054
1.078189,-0.316364,-0.946643
1.046106,0.749774,-0.113255
-0.070061,0.496513,-0.038757
-1.020598,1.443154,-1.432328
-1.193669,-0.362875,-1.788136
-0.656869,-0.188318,-0.677913
-0.614925,0.218722,0.239213
1.082771,-0.182176,-1.299747
-0.363534,0.335139,-0.125076
0.266168,0.139428,0.297784
-1.038846,-0.814478,-0.145834
-0.216797,-0.516864,-0.882870
0.037858,1.229295,1.233895
-0.010065,-0.270052,0.121989
-0.900911,0.320059,-0.317519
0.474279,-0.414495,-0.047474
0.582857,-0.506207,1.184636
-0.188590,0.776901,1.597913
-1.483038,0.204586,-1.228704
0.444810,-0.628655,0.484949
0.205580,0.164241,0.566903
0.965654,0.300547,1.648134
-0.739566,1.214954,0.211592
1.241152,-1.404844,1.203221
-0.363865,0.785214,0.168086
1.575038,-0.247564,1.690091
-0.505062,1.390665,0.377015
0.288666,1.171034,0.937591
-1.236202,1.297921,-1.222280
-0.162094,-0.267311,1.853101
-0.124944,-0.867722,0.142963
0.286545,0.028192,0.587250
-0.251514,-0.594488,0.521031
-0.127122,-0.022059,0.329749
0.790365,-0.898829,1.202118
-0.475693,-0.264129,-0.739541
-0.298369,1.014708,-0.147447
0.288452,0.189207,0.216565
0.061646,-0.726496,0.723320
-0.105175,0.426399,0.010412
0.045457,-0.432115,0.197228
-0.949678,0.841698,-0.445170
1.371509,0.693195,1.906918
-0.371848,0.474609,-2.109680
-0.641622,1.234668,-0.123651
0.157368,-0.125259,-0.145009
-0.817782,1.397213,-1.795713
-0.272672,0.358410,-0.926620
0.856791,0.570621,-0.171896
0.016723,-1.503355,-0.277252
-0.521922,-0.090053,-0.932855
-0.819311,-0.168300,-0.512446
0.236978,-0.784467,0.712640
-0.640515,-0.648038,-0.316065
-0.668971,0.858549,-0.934653
0.234578,0.465745,0.299619
0.595299,0.498683,0.840135
-0.517775,1.481394,0.479689
-1.080407,0.371737,-1.306378
-0.262671,0.991008,1.019709
0.428060,0.226659,0.408395
0.233529,-0.414589,0.258652
-0.489524,0.022357,-0.823700
0.257893,0.491210,-0.752226
-0.492790,-1.089232,-1.320023
-0.769675,0.191077,0.733877
1.013783,0.356235,1.691228
0.819631,-0.492774,0.993129
-0.648303,-0.928280,-1.211703
0.355718,0.388839,0.168347
-0.956375,0.088021,-1.683286
1.013565,0.845094,0.261138
0.449599,0.124176,-0.803133
0.148793,-1.517574,-0.182461
-0.946787,0.023197,-0.888405
0.759044,0.546304,0.060145
0.230637,-0.921831,-0.492808
0.361615,-1.120336,0.133014
0.823457,0.478221,0.928355
0.420069,0.783301,1.181306
