X0,X1,X2,X3,X4
-1.336278,-0.817557,-0.916220,-1.282100,0.409087
0.615562,1.760542,3.516080,0.222252,-1.879067
0.420253,-1.298813,-0.622354,0.503737,0.588044
1.360805,0.813646,1.070337,2.374360,-0.140115
0.333247,0.130187,0.535385,0.399684,-0.766954
-0.590373,-0.274568,-0.150727,-0.734363,-0.247060
0.345449,0.333976,0.952578,1.910668,-0.497735
0.862930,0.394695,-0.963402,-0.046555,-0.822832
-0.312226,0.018507,0.199756,-0.318789,-1.302047
0.572517,0.509922,0.665851,0.962582,0.490620
-1.581654,0.523191,1.072252,-0.997695,-0.375770
0.990716,-1.449393,-1.851316,0.051258,-0.262931
0.537574,1.462006,0.357692,0.661782,0.567388
-1.708904,1.015354,0.068835,-0.439158,0.037521
0.257008,-1.070234,-0.443052,0.616164,-1.047369
-1.334218,-0.517433,-0.023422,-1.242674,0.451878
-0.410430,0.751957,-0.080151,-0.972515,0.996606
0.455956,0.804737,1.882634,0.569956,0.337899
-0.091361,1.088179,0.999514,0.905491,-0.580978
0.843993,0.597460,0.526598,-0.137418,-0.989182
0.042807,-1.347676,-1.139112,1.255040,-0.605413
-0.025153,0.865883,1.267241,0.398025,0.069201
0.737795,0.730716,0.803621,0.009122,0.957933
-0.226744,0.891459,1.930557,0.593852,-0.510016
-0.016903,-1.037254,-1.584705,-1.105144,-0.435836
0.071643,-0.787198,-1.621982,-0.783160,0.686044
-0.045337,-0.007622,-0.502707,-1.230160,-0.291500
0.779250,1.216341,1.273894,0.975470,1.151180
-0.447852,0.897936,0.378536,-1.691250,-0.099472
-0.557668,-0.717149,0.321717,-0.785777,0.784323
-0.713068,-0.566700,-0.684689,-1.427263,0.257092
-1.438543,1.336380,1.717937,-1.015519,0.474911
0.996543,0.039215,-0.528885,0.186975,-0.118926
-0.605006,0.204384,0.946193,-0.184428,-0.074997
-0.160250,-0.369485,0.645508,0.679167,0.281364
1.046408,0.749892,0.176912,1.232716,0.536064
-0.095297,-0.621119,-0.131915,0.742068,0.353325
0.345495,-0.420413,-0.132040,-0.074174,-1.187090
-0.954129,-0.642047,-0.129207,-0.673882,0.173070
0.939193,0.020671,0.878014,1.384268,-0.440991
-0.081670,-0.237898,0.477184,0.867325,-0.366635
-0.683929,0.071468,0.398312,-0.958858,0.307278
-0.684419,0.987739,1.178005,0.332880,1.140393
1.135058,0.070932,-0.799878,0.152937,-0.155855
-0.393701,-0.826063,-0.640230,-0.955406,1.325068
-0.669354,-0.269326,-0.939593,-1.162542,-0.736790
-0.290867,-0.691610,-0.525210,-0.136883,0.827289
0.030474,-1.085671,-0.055219,-0.722276,0.289271
0.101968,0.756807,0.556636,-0.351954,0.140075
0.298449,0.177005,-1.551562,-0.709131,0.928989
0.157675,0.184831,-0.565972,-0.024773,-0.427522
0.434645,-1.115329,-0.437031,-0.395336,0.858068
-0.183188,-0.468207,-0.709392,-0.232574,-0.139913
1.391761,-0.377683,0.246309,1.080923,-0.431265
-0.328057,-0.148878,-0.921245,-0.170427,-0.891039
0.908324,0.464364,0.600828,1.057973,1.064789
-0.402321,-0.075989,0.233745,0.901155,0.766518
-0.958948,-0.842947,-0.094740,-0.802871,-0.321087
-1.119686,-1.034098,-1.207126,-2.232963,0.366326
0.204146,-0.045683,0.489855,0.209048,0.085030
0.780420,0.561246,1.428181,1.204739,-0.237031
-0.773074,-0.707460,-2.051206,-2.011479,0.647972
-0.589362,-0.872364,-0.612365,0.282355,-0.420056
0.259340,-0.494102,-1.579728,-0.528580,-1.471997
-0.001707,-0.442932,-0.906295,-0.750393,0.174517
-0.393345,-0.466040,-0.868616,-0.529983,0.044843
-0.859205,-1.091498,-0.854268,-1.669083,-0.398466
0.207588,-0.213716,0.095044,0.866433,-0.599386
0.438536,1.010876,1.357658,1.376526,-1.047356
0.330279,-0.061758,0.131518,0.426748,-0.243619
0.017808,-0.824728,-0.159319,0.357587,-0.587842
-0.709055,-1.808963,-2.066193,-1.685173,0.647728
0.211268,1.320416,1.689137,-0.233003,0.346905
0.161079,0.831564,-1.596784,-0.632272,-0.325433
-0.882010,-0.172155,0.897691,-0.806868,0.351080
-0.203065,0.697275,1.422051,-1.052415,-0.072184
0.246110,0.455730,0.841813,-0.198621,-0.180973
-0.052549,-0.072469,1.443311,-0.369947,-0.036813
-1.316776,-1.375353,-2.231710,-2.654485,1.189685
-0.430088,1.104760,1.342970,0.981831,0.432549
-0.474768,-0.489096,-0.272052,-0.172415,-0.200473
0.375645,-0.102098,0.088205,1.012303,0.600355
