X0,X1,X2,X3,X4,X5,X6,X7
0.221232,0.798524,1.324369,-0.870808,1.211396,-0.253440,0.270497,0.662057
-1.255802,-0.137022,-0.522681,-0.283926,-0.845239,-0.016936,-1.603259,-0.701470
0.331619,0.354160,-0.686588,0.491715,0.739796,-1.867517,0.520071,-0.287301
-1.913070,-1.640062,-2.658078,0.604964,-0.056327,-0.914571,-1.493892,0.558700
-0.512756,-0.001163,0.156009,0.682503,0.858523,0.080815,1.368426,0.517185
-0.086176,0.007531,-1.547320,-0.860765,1.229678,0.526730,1.421083,1.445212
-0.018939,-0.386662,-0.579866,1.978338,-0.429910,-2.209288,-1.418850,-1.990548
0.202275,1.270617,1.232644,-1.313412,-0.649528,1.090758,-0.747353,0.103494
-1.443426,-0.045476,-0.869674,-0.149451,-1.101330,-2.146458,0.090709,-3.165031
0.144569,-0.137072,-0.187260,-1.997327,-1.252510,1.973869,-1.075954,-0.472754
0.592082,-0.325020,-0.642060,-0.854118,-0.446715,1.410896,-1.458297,0.058354
-0.389351,-0.380832,0.151731,-0.759102,0.027478,1.530369,1.069806,0.105618
-0.209853,-0.128481,-0.112442,1.107049,-0.463264,-1.474576,0.493792,-1.084130
-1.254776,-0.251962,-0.782228,1.475050,0.264281,-0.117956,1.281473,1.272588
0.750023,0.380811,-0.971216,0.208581,0.668209,0.011035,-0.299832,0.963206
-1.105402,0.479749,1.981075,-0.408973,-0.451798,1.237139,2.339002,-1.884633
0.938853,1.267309,0.233642,-2.237393,-0.358131,1.821632,0.008932,1.949262
1.910600,-0.388409,-1.055424,-0.697648,1.080282,1.913655,0.835857,2.348170
-0.434981,-0.872410,0.448811,-1.588428,0.355644,1.061205,0.559839,-0.564314
-0.673002,0.139278,-0.055774,-0.580362,-0.125888,0.856012,0.637958,0.230594
-0.162936,0.160820,0.913550,-0.278361,-0.547901,0.279921,0.901483,-1.719237
0.865452,0.817274,0.509778,0.186008,0.798162,-1.264889,-0.073864,0.103946
-0.795786,-1.205782,-0.579227,-0.165700,-0.205763,1.499478,-0.460108,-0.019645
-1.871564,-0.066262,0.361984,-0.397776,-1.650417,0.077287,-2.050830,-2.884462
0.981262,1.004706,0.595460,-0.436357,-1.748900,-0.646679,-2.887194,-2.510177
0.016970,0.771855,-0.393210,-0.121654,-0.672500,-0.615796,-0.337924,-0.457311
-0.201857,1.025780,0.255449,0.949566,-0.859713,-0.204375,0.104674,0.650998
0.044195,-0.309815,-2.098578,0.592957,0.063169,0.849690,-0.633955,2.507017
-0.718606,-1.920381,-0.676829,-0.578154,-1.604316,-0.236675,-1.907740,-3.397464
-0.172433,0.215976,-0.524445,-0.288989,0.056131,0.660267,-0.522894,2.464229
0.222719,0.406338,-0.829815,1.706904,-0.837724,-2.045109,0.162191,-2.371490
0.417703,-0.576531,0.167288,-0.521902,0.912228,-1.553219,0.301824,1.497509
0.022399,0.308384,0.171105,0.567523,-0.650804,0.080018,-2.470448,1.415713
-2.108155,0.100207,1.039905,0.858847,0.777893,-1.719006,0.716522,0.102445
-0.289896,-1.286255,-2.690748,0.021321,-0.059794,0.581631,-0.429830,1.243822
0.034050,0.897899,0.258683,-0.564186,-0.419583,1.012163,-1.278135,1.303775
0.106963,-1.316545,-1.379600,-1.631841,-1.110804,1.154547,-0.914038,0.272236
-0.384375,0.615256,1.068013,0.527715,-0.701250,-0.175780,-0.427024,-2.315974
1.696273,-0.779932,-0.351768,0.199365,1.193879,0.552779,0.725627,2.490658
-0.400132,0.154216,1.500456,-0.630416,-0.086164,-0.891396,-0.222039,-1.893456
0.377401,0.083231,1.529960,0.473266,-0.752149,-0.174188,-2.111593,-2.998193
-0.415165,0.080442,0.648265,0.122294,0.267949,0.305191,-0.629238,0.436092
0.399104,0.944677,0.853993,-0.671961,-0.421492,0.446147,-0.100610,-0.229132
-1.299438,0.735393,-0.743644,-1.241418,-0.621972,2.548561,0.103993,0.591732
1.302943,-0.677206,0.066638,-0.373469,-0.373099,0.541458,-0.991248,0.491949
0.279543,0.046116,1.874868,1.246379,0.830472,0.762410,2.293073,0.486682
-0.473669,0.522882,1.471952,0.589717,-0.035845,0.723711,-0.225352,0.397386
-0.362545,0.472337,-0.173726,0.335514,0.603142,1.285645,-0.130944,2.954009
-0.655153,0.468621,0.053773,0.374332,-0.384325,0.309642,-0.182953,-0.676965
-0.322254,0.052436,1.588838,-0.737740,-0.544827,1.716217,-0.157324,1.037196
-0.030752,0.749343,-0.498869,-0.417943,1.269322,0.183885,1.090034,4.694969
-0.501686,0.678930,0.667456,0.057241,-0.935004,1.792040,-0.817518,-1.090462
0.626932,0.309109,-0.375928,-0.052480,-0.281541,-0.890962,0.239868,-0.423562
1.922153,-0.184116,-0.527903,-0.922250,0.968099,2.464194,1.969282,3.402184
-0.207622,1.437188,1.279886,-0.970046,-0.406635,0.796911,-1.191723,-0.577327
-1.954029,-0.267332,0.339602,-0.070194,1.611027,-1.104177,0.619523,0.899800
-0.314145,-0.769524,-0.917673,-0.429184,-0.779782,0.955837,-0.577630,1.711449
