X0,X1,X2,X3,X4,X5,X6,X7
-0.637336,-1.470792,-0.393373,-0.118339,-0.268303,1.248371,0.293963,2.896099
0.385912,0.443151,0.137305,0.262062,0.096855,-0.049079,0.659442,0.493982
0.355789,-0.534244,-0.053304,0.066837,-0.958950,0.315216,0.663852,0.966015
0.998536,0.940642,0.796108,-0.023112,-0.139183,-0.509560,-0.119716,-2.269071
-0.313539,-0.542153,-0.137138,0.593953,-0.328221,0.209604,0.701678,0.917296
-1.032348,-1.461597,0.123471,0.483350,-0.045234,0.854260,0.721784,1.948074
0.321533,1.327512,-0.652753,-0.295975,0.168659,-0.837716,-0.146467,-0.340738
-0.393069,0.389779,-0.225815,-0.369951,0.045876,-0.109058,-0.189810,-0.048266
0.380809,0.671552,0.003088,0.169212,0.223685,-0.341704,0.028000,-0.716845
-0.470177,0.224999,0.333083,0.082562,0.096656,-0.183998,-1.023669,-1.915585
0.290580,0.564681,-0.082889,-0.011818,0.135085,-0.560851,-0.264856,-1.634499
-0.179583,0.444281,0.393928,-0.459454,0.374030,-0.039762,-0.792481,-1.009447
0.284609,-0.042212,-0.446520,-0.193978,0.046546,0.476399,-0.671630,0.436838
0.153245,0.231705,0.080994,0.286598,-0.267937,0.456076,-0.390125,0.737861
0.291129,0.610580,-0.094858,0.076133,-0.278296,-0.162494,0.185956,0.170577
0.324760,1.145913,0.089152,-1.158035,0.136483,-0.245469,-0.428239,-0.100663
0.206294,0.778267,-0.015232,-0.612353,0.577891,-0.601903,-0.957243,-1.454264
-0.477013,-0.887164,0.393745,0.061686,-0.294072,0.519108,0.212436,0.478937
0.575248,0.974857,-0.380390,-0.235060,0.471701,-0.424140,-0.423839,-0.129051
0.001741,-0.153991,-0.466794,0.697899,-0.189591,0.359765,0.315109,0.853202
0.211551,0.453609,-0.265328,-0.220445,-0.255500,-0.752267,0.371562,-0.402362
-0.138495,0.066272,-0.192788,0.235946,0.364525,-0.308268,-0.399337,-0.073896
0.359899,0.724341,-0.185245,-0.112147,-0.248633,-0.265566,0.455657,0.664728
0.098359,0.391092,0.736802,0.263601,-0.318571,0.144771,-0.032620,-1.486303
0.201877,0.214311,-0.166108,0.456752,0.159532,0.264563,-0.273198,-0.457457
-0.357778,-0.466086,0.916665,0.153202,0.356874,1.047849,-0.211306,-0.298309
0.387331,0.845299,-0.110156,0.148545,-0.128025,-0.678741,0.392848,-1.183585
0.108003,-0.725451,0.289450,-0.288996,-0.348434,0.786414,0.112009,1.125065
-0.660139,-1.108699,0.062094,-0.096644,-0.496322,0.176481,-0.243802,0.085404
-0.297616,-0.747022,-0.314155,0.196420,-0.708475,0.730188,0.966603,2.204777
0.151994,0.635143,-0.201608,0.205732,-0.357147,-0.052034,-0.064520,0.209971
0.331210,0.450717,0.380553,0.087143,-0.094956,0.099410,0.324001,0.056321
0.320225,0.586379,-0.798386,0.145481,-0.729883,0.032052,0.145163,1.351652
-0.422954,-0.688756,-0.055386,0.456562,0.343599,-0.082900,-1.116491,-0.825933
0.054188,0.294695,-0.589803,-0.078834,-0.050882,0.341263,-0.132738,1.646296
-0.390447,-1.107146,0.380262,0.120823,0.467712,-0.260505,-0.002176,-0.665442
-0.099436,0.398163,-0.694988,-0.036666,0.125706,-0.379071,-0.604543,-0.596344
-0.321142,-1.068356,-0.672093,0.347149,-0.637058,0.738394,0.355038,2.679298
0.168866,0.714937,-0.061217,0.074414,1.113682,-0.322206,-0.516767,-0.236144
0.454173,-0.479274,-0.188989,-0.335659,-1.060990,-0.247900,0.948068,0.767017
0.663343,0.448763,0.186709,0.143687,-0.291410,-0.017022,1.650768,0.750526
0.102542,-0.210292,-0.152993,0.321670,-0.222226,1.063012,0.439564,1.877870
-0.190171,0.316649,-0.836749,-0.185106,0.038888,-0.053030,0.073390,0.940518
-0.719404,-0.425559,-1.326976,0.288233,0.008169,0.248583,-0.146188,2.692656
0.240089,-0.093158,-0.141446,0.140287,-0.262843,-0.390782,-0.052399,-0.940265
0.479410,1.425774,0.981040,0.413865,0.410414,-1.261241,-0.268827,-3.034148
0.579652,0.453913,-0.658256,-0.381273,-0.410261,-0.663361,0.547913,1.165133
-0.180723,0.132143,0.920971,0.768127,0.674651,0.263424,-1.145184,-1.447513
-0.046938,-0.276295,-0.156888,-0.258927,-0.283273,0.366933,0.033170,0.968559
0.152567,0.698154,-0.267194,-0.135842,-0.060155,0.043151,-0.443111,-0.113225
0.025561,-0.122531,0.108900,-0.269608,0.053838,0.095497,-0.470214,-1.207764
-0.467952,-0.615450,0.157444,-0.188929,0.224197,0.162828,0.356624,0.493245
-0.545158,-1.263665,-0.166506,-0.405226,0.037585,0.293585,0.092256,0.827000
0.407764,0.267193,-0.336736,-0.664779,-0.093176,-0.788258,0.547034,-0.197274
0.550246,0.803936,-0.030088,-0.036846,-0.571683,-0.516254,0.835807,-0.065751
-0.248532,-1.206374,-0.240878,0.698654,-0.557012,0.396110,0.123871,0.984951
0.407200,0.378468,0.046602,0.367143,0.005191,0.578079,-0.108092,-0.432473
0.190945,0.475932,-0.313176,-0.122444,-0.376500,0.262060,0.724753,1.789793
-0.070833,0.478537,0.481660,0.414377,0.790603,-0.640240,-1.021076,-2.622276
0.071806,0.251818,-0.432904,-0.209716,0.632078,-0.176761,-0.400115,0.177727
0.471106,0.499495,-0.660722,-0.475702,-0.599690,-1.330807,0.182808,-1.179805
-0.237667,0.166590,0.267471,0.773688,-0.103773,0.007535,-0.194545,-0.665016
-0.069440,-0.305241,0.502934,0.488558,-0.280291,0.312043,0.279179,0.649566
-0.345995,-0.478692,-0.054576,0.924278,-0.557287,0.422452,0.386835,1.183932
-0.646332,-0.768521,-0.282228,-0.917726,-0.208439,0.706677,-0.110165,1.144803
0.373568,0.073994,-0.349186,0.113769,0.094518,-0.015378,0.037631,0.376958
-0.461341,-0.569269,-0.341766,0.669738,0.508205,0.254450,0.133850,0.919206
0.105046,-0.010731,0.272290,0.256651,-0.126128,0.035853,-0.744395,-0.521206
0.279246,0.116858,0.557815,0.017133,-0.483559,-0.463315,-0.026923,-1.569904
-0.098940,-0.315874,0.043179,0.037645,-0.198950,0.106472,-0.221214,0.381236
0.223389,0.912250,-0.347379,0.133535,0.087240,-0.182124,0.306941,0.041874
-0.240035,-0.145614,-0.358137,0.087568,0.089472,-0.103978,0.066106,0.285033
0.738322,0.724024,-0.269780,1.005262,-0.441878,0.209353,0.252165,1.087503
-0.276539,-0.359653,-0.009263,0.425051,0.003665,0.129901,-0.618103,-0.583824
0.998793,0.952051,-0.198703,0.089473,-0.086665,-0.681314,0.758078,-0.579858
-0.494050,-0.378268,-0.210644,-0.023762,0.770312,-0.118232,-0.982712,-0.559803
-0.377630,-0.238355,-0.449428,0.192317,0.111349,0.018094,-0.581299,0.035095
-0.217807,-0.087573,-0.568784,-0.697938,0.508336,-0.253764,-1.544699,-1.363050
0.313865,0.236733,0.330946,-0.008497,0.199870,-0.023766,-0.477713,-0.540625
-0.188993,0.746834,-0.109380,0.243248,0.494670,-0.149768,-0.544475,-0.508486
0.803879,0.815046,-0.014895,0.082693,-0.088486,0.553108,-0.101596,0.113670
-0.034735,-0.406532,0.613688,-0.484953,-0.240938,-0.090733,0.405036,-0.026498
0.266007,0.249372,-0.997740,-0.226304,0.365391,-0.156888,-0.153680,1.104685
-0.052883,0.060513,-0.282664,0.201691,-0.171497,0.161509,0.311558,1.376440
