X0,X1,X2,X3,X4,X5,X6
-0.762722,-0.155861,0.614555,0.725599,1.521730,1.036458,-0.628165
-0.098676,1.119363,-1.427005,-0.359839,-2.744785,-3.823624,1.476582
-0.024069,1.330193,-1.991118,0.089976,-3.008890,-3.808111,3.434731
0.178830,-1.734792,1.533895,-0.483916,2.189807,3.215681,-1.605151
0.202444,0.310664,0.081010,-0.464707,0.269688,2.285874,-0.189823
-0.458947,0.607710,-0.400444,-0.661190,-1.339952,-2.466592,0.763735
0.485967,-0.137507,-0.438565,0.603476,0.210736,0.812166,1.833137
0.332861,0.590616,0.582174,0.757113,1.713114,3.650452,-0.487707
-0.461107,1.052677,-1.015413,0.016504,-1.004228,-1.794368,-0.283819
-0.727188,-0.873011,0.913229,-0.341517,0.186408,-1.299254,-0.742373
-0.412470,0.085123,-0.498287,-1.077433,-0.524057,-1.178172,-0.004441
-0.936525,1.245232,-0.422607,0.506195,-0.314085,0.628403,-0.752643
0.132371,-0.787687,1.076660,-0.430546,1.178977,1.856316,-0.119095
0.753192,-0.073331,0.266600,-0.711001,1.192129,1.903848,0.645772
0.904641,-0.285350,-0.474685,0.018623,-0.669847,-0.464903,-0.047242
-0.693233,0.669402,0.090500,-0.212630,1.452927,0.879493,-0.672685
0.500705,0.758083,-0.204285,-0.966057,0.241836,1.309801,0.329498
0.053775,0.103302,0.552408,-0.878661,0.869355,2.001821,-1.178684
-1.524725,0.020497,0.005017,0.214169,0.592041,-1.360114,-0.091547
-0.211530,-1.094029,0.942307,-0.417268,2.157485,0.115263,-1.503572
-0.282350,0.905568,-0.935296,0.324718,-0.602321,-0.780813,0.787100
0.770538,-0.224747,1.653671,0.093249,2.028269,3.918570,-2.735870
-0.554257,-0.090573,-0.263245,0.666633,-0.750518,-2.247202,0.819472
0.358322,0.618305,-1.314382,-0.529559,-2.364566,-3.375022,2.230271
-0.068149,0.125748,-0.351317,0.148097,-1.994373,-2.402025,0.327595
-0.920082,0.638823,-0.917319,0.406184,-1.041006,-2.647264,0.998818
-0.351399,0.383997,0.454274,-0.398511,0.323731,1.199195,-0.105674
0.974697,0.129686,-0.980272,0.717328,-1.443568,-0.641037,1.093221
-0.110329,0.197559,-0.535957,-1.060383,-0.018263,-0.511478,1.697707
