X0,X1,X2,X3,X4,X5,X6
0.371796,0.064116,-0.248953,0.859261,0.254422,0.502308,1.245626
0.456063,-0.140819,-0.192334,0.810193,0.036182,0.560961,1.709361
0.252270,0.142972,0.052795,0.521659,0.084484,0.269121,0.743855
0.329694,0.079236,-0.219467,0.062430,-0.408827,-0.053138,0.534021
0.304031,0.091475,-0.932674,0.071264,0.163934,-1.156916,-0.262070
0.139173,-0.264629,0.329221,-0.096932,0.071795,0.123799,0.256075
0.082227,-0.014237,-0.127647,-0.130713,-0.015971,-0.199762,-0.486315
0.134911,-0.045024,-0.293153,0.479779,0.090187,0.142474,0.871435
0.183930,0.123778,-0.400092,0.084623,-0.102263,-0.526013,0.057135
-0.185325,0.247225,0.036004,-0.174507,-0.147916,-0.650628,-0.684390
0.182916,0.037604,-0.259151,0.338257,-0.060447,0.179291,1.104737
0.364507,-0.318915,-0.420362,-0.127287,-0.116004,-0.587508,-0.111944
-0.051572,0.026884,-0.137046,-0.027652,0.544913,-0.311925,-0.166549
-0.078280,0.652506,0.183104,-0.336049,0.227876,-0.428607,-0.604635
0.119089,0.411336,0.430223,0.020658,-0.242020,0.503203,0.475099
-0.162349,-0.743301,0.310255,-0.275010,0.508869,0.159365,0.201672
-0.329072,0.015829,0.493760,-0.419819,-0.108171,0.106748,-0.690022
0.286814,0.232936,-0.280157,0.283323,0.007361,0.412649,0.669143
-0.112692,-0.045563,0.099175,-0.033890,0.224264,0.248550,0.441016
0.004610,-0.114976,0.103590,-0.051285,-0.492299,0.031236,-0.102125
-0.152470,-0.066714,-0.066030,-0.028013,-0.059233,0.080223,-0.558165
0.319060,0.137992,-0.313126,0.035400,-0.143276,-0.295865,0.053282
0.213208,-0.287002,0.075403,0.339035,0.051249,0.470651,0.497775
-0.060161,0.297053,0.311445,-0.099133,0.092475,0.559490,-0.309342
-0.294856,-0.013993,0.207898,-0.354181,-0.019307,-0.386384,-0.962040
-0.086698,-0.233662,-0.242493,-0.267212,-0.030899,-0.559237,-0.663585
0.142481,0.280974,-0.166189,0.052417,0.266176,0.171095,0.598182
0.047140,-0.386127,-0.390732,0.504772,0.075341,0.203305,0.785886
0.027264,-0.138747,0.001128,0.005751,0.010352,-0.084602,0.136909
0.052903,-0.142861,0.029546,-0.244124,0.036953,-0.664151,-0.744741
0.189623,0.535770,-0.190517,0.379657,0.458787,-0.357889,0.595693
-0.010461,-0.171186,0.067181,-0.126212,0.043151,0.453467,0.463012
0.112458,-0.538524,0.031316,0.159897,-0.128560,0.289032,0.529933
-0.246630,-0.145395,0.223995,-0.346508,-0.477058,-0.281565,-0.647200
0.638206,0.113842,-0.713789,0.825064,-0.358340,0.210109,1.287292
-0.070936,0.195942,-0.017327,-0.203761,-0.116709,-0.481856,-0.264425
0.050878,0.568906,0.069453,0.389582,-0.027083,0.426010,1.091360
0.141559,0.351583,0.302795,-0.150196,-0.138849,-0.065794,0.068691
-0.102656,0.046962,-0.001438,-0.154427,0.087751,-0.525914,-0.690906
0.001955,-0.222764,0.136388,0.351405,-0.142070,0.014664,0.293666
-0.001081,0.405843,0.220150,0.041171,-0.228530,-0.109478,-0.127165
-0.228418,-0.092104,0.098867,0.386895,0.153099,0.793638,0.432028
0.109603,-0.164473,0.215969,0.019469,0.342211,0.014465,0.312961
-0.412139,-0.104226,0.567469,-0.261883,-0.276680,0.472764,-0.388773
0.438001,-0.312946,0.061154,0.822677,0.060904,1.218614,2.165085
0.198163,-0.116208,-0.013838,-0.221526,-0.476059,-0.256709,-0.022981
0.159716,-0.058254,0.486308,-0.282892,-0.368486,0.151192,-0.212948
-0.433986,0.182591,0.127443,-0.542202,-0.147132,-0.426315,-1.350340
-0.198052,-0.096983,0.659134,0.046546,0.283613,0.678454,0.040430
0.347196,-0.316737,-0.032969,-0.127571,-0.194598,0.122913,0.298753
1.037393,-0.400782,-0.337219,0.970071,-0.203943,1.170044,3.157770
0.298553,0.052371,-0.273425,0.367863,0.009018,0.466760,1.419887
0.259131,0.018149,0.043129,0.708441,0.009267,0.295282,1.317256
0.131191,-0.138522,0.271595,0.365075,-0.196204,0.596579,0.836891
-0.211789,-0.116817,-0.134501,-0.076609,0.496356,-0.233024,-0.778269
0.248693,0.097083,-0.201957,0.536433,-0.066314,0.486247,1.095247
-0.275191,0.347497,-0.356787,-0.083082,0.028385,-0.919408,-1.082718
-0.302524,-0.194958,0.151456,-0.354353,-0.100404,-0.660430,-0.620050
-0.318254,0.022217,0.002294,-0.537865,0.109949,-0.266977,-1.404647
0.243832,0.239471,-0.212412,0.050656,0.308615,-0.319150,0.250051
-0.014348,-0.193950,0.739913,-0.021368,0.415749,0.425185,-0.026092
0.025204,-0.003906,0.412947,0.063681,-0.190490,0.252735,0.220972
-0.003849,-0.009495,-0.357223,-0.536630,0.275088,-0.893300,-0.812823
-0.281316,-0.327692,0.321158,-0.277468,0.137365,-0.156891,-0.406392
-0.167615,0.042108,0.308259,-0.125488,0.243536,0.263171,-0.181084
-0.155044,0.007883,0.016021,0.014146,-0.022961,-0.211139,-0.087445
-0.351176,0.138715,0.272105,0.128657,-0.046741,0.008475,-0.443846
-0.126002,-0.296602,0.150611,-0.053308,0.233834,0.463901,0.117443
-0.270218,0.002492,-0.161429,-0.441117,0.238577,-0.568385,-0.770673
0.144361,0.345294,-0.351267,-0.340107,0.391273,-0.849883,-0.522292
0.165176,0.519166,-0.063970,0.302384,0.049617,0.133886,0.407334
-0.323280,0.319903,0.234310,-0.472989,-0.026718,0.101740,-0.820797
-0.074128,-0.294149,-0.129038,0.157966,-0.614716,0.179784,0.411338
0.463828,0.112718,-0.499053,0.716233,-0.402653,0.526898,1.201010
-0.245092,-0.120738,0.136372,-0.579800,-0.098523,-0.637188,-1.393236
0.106617,0.070947,0.152366,0.222781,-0.275154,0.428532,0.707939
0.026370,-0.192976,-0.036200,0.343891,0.203451,0.441480,0.474753
0.273112,-0.428196,0.228556,0.470766,-0.327373,0.637732,0.725919
0.073837,-0.086095,-0.221728,-0.465458,-0.125276,-0.785613,-0.429391
-0.107780,0.180578,0.118095,-0.298612,-0.115460,-0.345812,-0.859194
0.016684,0.071971,-0.099349,-0.306714,0.301065,-0.350369,-0.501867
0.020334,0.100696,0.133755,0.146906,-0.151998,-0.019073,-0.006357
-0.022915,0.054066,-0.180471,0.085158,0.113058,0.037168,-0.002090
-0.329645,0.101091,0.695250,-0.935043,0.048907,-0.187576,-1.560944
0.310647,0.132325,-0.623768,0.170631,0.225731,-0.553466,0.393566
0.266501,-0.068643,0.256017,0.410977,0.212468,0.851722,1.169036
-0.260942,0.020714,0.191566,-0.169499,-0.008357,-0.066598,-0.244594
-0.075151,0.435639,0.186745,-0.022914,-0.423903,0.014242,-0.251623
-0.056249,0.035493,0.369943,-0.135720,-0.057912,0.395734,0.556245
-0.289013,0.010637,0.401596,-0.493319,-0.004987,0.045347,-1.236911
-0.466511,0.025711,0.119844,-0.373404,0.071474,-0.407682,-1.492864
-0.167581,-0.054455,0.258546,-0.119585,-0.184315,0.005996,0.139459
-0.089065,-0.108795,0.524390,0.083277,0.285110,0.628117,0.430966
-0.360163,0.052149,0.011635,-0.110935,0.003403,-0.247986,-0.562004
0.044227,-0.126378,0.500737,0.056452,-0.230032,0.999009,0.747240
0.290597,-0.036364,-0.091906,0.503561,-0.114511,0.535232,1.226931
0.210444,-0.197549,-0.244621,0.072827,0.481942,-0.186927,0.282207
-0.031659,0.026992,-0.202719,-0.385912,0.166028,-0.885589,-1.109322
-0.459918,0.145990,0.242206,-0.244709,0.262009,0.182083,-0.449138
0.178854,-0.052957,-0.604511,0.173106,-0.260292,-0.631402,0.189897
0.036583,-0.501892,-0.127474,0.153131,-0.172138,-0.134784,0.467561
0.106045,0.147533,-0.134418,-0.232074,-0.170287,-0.213189,0.233559
0.483831,0.030034,-0.581995,0.830365,0.046080,0.371606,1.601106
-0.206120,-0.248208,0.320442,0.014455,-0.043483,-0.254218,-0.665694
-0.718415,0.193240,0.410829,-0.640438,-0.122324,-0.293579,-1.126695
-0.263258,-0.349466,0.011694,-0.442080,-0.090981,-0.445598,-1.202506
0.121462,0.261247,-0.160003,0.365291,-0.198429,0.142524,0.636746
0.006729,-0.014336,0.084381,-0.270007,-0.044942,-0.165581,-0.394420
-0.303787,-0.566988,0.215137,0.324733,0.278192,0.146232,-0.076898
-0.354786,0.044564,0.054712,-0.433975,-0.378133,-1.127746,-1.220813
-0.088617,-0.101507,0.088820,0.359833,0.086585,0.253516,0.427817
-0.311398,-0.139156,0.189107,-0.292503,0.344884,-0.043911,-0.521066
0.130106,-0.184357,-0.369054,0.497978,-0.045778,-0.663315,0.047641
-0.102815,-0.031791,-0.005478,-0.264999,-0.132166,-0.510560,-0.679768
-0.156716,-0.121248,0.246321,-0.119299,0.230965,-0.339539,-0.663941
-0.189493,-0.463986,0.265759,0.051164,-0.245956,0.290799,-0.062938
0.065754,0.317889,-0.100074,0.217483,-0.005671,0.619320,0.578848
0.010648,-0.061065,0.162226,0.283505,-0.259856,0.439830,0.970842
0.050469,-0.182910,-0.277592,-0.081884,-0.467337,-0.425463,-0.311263
0.045014,-0.281992,-0.266319,0.056812,-0.037981,-0.022663,-0.439514
-0.018042,0.192605,-0.051098,0.297696,-0.315722,0.278576,0.752214
-0.258179,-0.324477,0.541528,-0.380535,-0.002916,0.125105,-0.466559
-0.182522,0.033483,0.159062,-0.001348,0.278645,0.406474,-0.024220
-0.098629,-0.145854,-0.004907,-0.132811,0.463377,-0.034705,-0.363134
0.516091,-0.131302,0.051477,0.459821,0.023373,0.638810,1.120675
-0.337073,-0.275779,0.146702,-0.245591,0.254701,-0.144163,-0.204975
-0.104702,-0.155017,0.626300,-0.279840,0.099701,0.297957,-0.204672
0.024557,0.002202,-0.143681,-0.045716,-0.095740,0.019193,-0.438029
-0.075803,0.058804,-0.203714,-0.023763,-0.481000,-0.336336,-0.207412
0.268384,-0.196319,-0.215474,0.186697,0.406459,0.275634,0.928528
-0.077093,-0.022724,-0.012293,0.332023,-0.262170,0.092649,0.306904
-0.058612,0.222024,-0.163871,0.206009,0.345554,0.404877,0.115219
0.203575,-0.415490,0.518325,0.233551,0.134148,0.951619,0.711810
0.452496,-0.001567,-0.213571,0.167341,-0.243905,-0.293432,0.284703
0.351733,-0.237600,-0.111891,0.072397,0.077968,0.083340,0.893925
-0.034150,-0.263065,-0.093296,0.466232,0.533013,0.250724,0.507699
-0.012374,0.065227,-0.136342,-0.262161,0.383759,-0.433388,-0.908293
0.011675,-0.136258,0.248721,0.037692,-0.128127,0.195997,0.249423
0.036735,-0.304078,-0.442594,0.119269,-0.177924,-0.391875,-0.023365
-0.211752,0.330938,-0.148396,-0.245355,0.025042,-0.201222,-0.688641
0.234054,0.229930,-0.213458,-0.065247,-0.041362,-0.179461,-0.144019
0.051631,-0.482882,0.304171,-0.155290,0.299814,-0.116001,-0.412369
-0.011210,-0.368459,-0.086328,-0.145441,0.184823,-0.523840,-0.156879
-0.317658,0.148305,0.309824,-0.428659,-0.422890,-0.063797,-0.730864
0.015565,-0.071190,-0.003156,0.344113,0.114623,0.463624,0.703859
-0.473113,0.374993,0.630489,-0.376645,-0.044755,0.113255,-0.766170
-0.145354,0.154022,-0.301839,-0.245913,0.009273,-0.209604,-0.423683
-0.140718,0.074836,0.275095,-0.084619,0.062211,0.414595,-0.133160
0.071720,-0.255363,-0.096176,0.223672,0.299562,-0.015107,0.228689
0.469773,0.122811,-0.073263,0.285602,0.244350,0.054778,1.120974
0.142919,-0.318813,-0.297343,0.338494,-0.187360,-0.011551,0.822819
0.361955,0.326180,-0.228434,-0.031251,-0.014647,-0.370898,-0.119723
0.161238,0.105492,-0.130091,0.420293,-0.112085,0.635429,0.861314
0.281150,-0.206125,-0.432680,0.220232,-0.420292,0.010258,0.739753
0.464095,0.201088,-0.620686,0.355231,-0.027332,-0.285896,1.174836
-0.182886,0.560156,-0.026543,-0.317898,0.461003,-0.212337,-0.171016
-0.199196,-0.054382,0.161539,-0.464459,-0.427839,-0.129926,-0.924691
0.167135,0.137548,-0.297448,-0.284249,-0.006013,-0.630330,-0.091123
-0.000919,-0.107914,-0.081890,-0.191345,-0.014029,-0.202259,-0.271528
0.055066,0.021329,-0.506940,0.190432,0.071905,-0.202666,0.390644
-0.062142,-0.376657,-0.052360,-0.289394,-0.240584,-0.256936,-0.278978
-0.149005,-0.000132,0.352342,-0.504861,-0.356134,-0.363384,-1.147025
0.405028,0.010890,-0.086215,0.093316,-0.344511,-0.161555,0.599720
-0.274855,0.449568,0.156371,-0.313657,0.332600,-0.246312,-0.484494
0.171529,-0.448570,-0.050254,0.049387,-0.245573,-0.177594,0.141170
0.131004,-0.070193,-0.291866,0.071451,-0.124840,-0.612623,-0.175109
-0.394594,0.321900,0.661625,-0.054187,0.525946,0.842612,-0.441044
