X0,X1,X2,X3
-0.203778,-0.187259,-0.011615,0.668852
-0.013063,-0.346321,0.376244,0.048618
-0.122874,0.548454,-0.387834,0.125763
0.227142,-0.304388,0.041701,0.315650
0.219769,-0.198122,0.371042,-0.680045
-0.066642,0.019321,0.102312,-0.036892
0.191594,-0.075180,-0.543984,0.414262
-0.106609,0.107871,-0.235480,0.129756
0.374700,-0.184292,0.478016,-0.763462
0.475048,-0.069672,0.092026,-0.748512
-0.128239,0.143701,-0.026487,0.192234
-0.360420,0.050848,-0.423671,0.803218
-0.158021,0.293883,0.004565,-0.030548
0.332347,0.026024,0.062875,-0.414969
-0.426811,-0.069224,0.012412,0.414240
0.125620,0.283492,-0.328106,0.352259
-0.239160,-0.167618,0.226576,0.141721
-0.322070,-0.050071,-0.192607,0.799378
0.199607,-0.043943,0.105819,-0.468366
0.013854,0.163149,-0.267797,-0.012217
0.319465,0.234808,-0.303537,-0.364861
0.375717,-0.028067,-0.211352,-0.645254
-0.161532,-0.047313,0.265524,-0.509532
-0.028870,-0.039560,0.182302,-0.209856
0.088789,0.055794,0.198329,-0.326667
-0.154218,0.109953,0.038759,-0.222193
0.235587,0.195218,-0.055262,-0.474301
0.071771,-0.406540,0.694270,-0.385084
-0.067965,-0.145697,0.021850,-0.172928
-0.062516,0.261982,0.280242,-0.671208
0.343629,-0.293578,0.547125,-0.613522
-0.110773,-0.324378,0.508329,0.130289
0.324821,0.114486,0.171191,-1.182219
0.034738,-0.379885,0.726964,-0.530730
-0.444804,0.165098,-0.007873,0.129449
-0.426860,0.234639,-0.230449,0.395117
-0.093590,0.358675,-0.309351,-0.304984
0.121035,0.096234,-0.279392,-0.030808
0.054269,0.083879,0.280208,-0.010473
-0.085437,-0.646649,0.683681,0.262142
0.008012,-0.127865,0.280180,0.157507
0.180911,0.330732,-0.453694,0.130258
-0.674107,-0.285196,0.452051,0.330661
-0.021453,-0.176113,0.029657,-0.139639
-0.050750,0.126203,-0.287196,0.269820
0.241181,0.189151,0.434150,-0.836065
-0.046492,0.146047,-0.231057,0.966139
-0.380427,0.180333,-0.080271,0.240241
0.222746,0.288145,-0.448121,0.369314
-0.249415,0.213911,-0.081433,-0.139775
-0.107273,0.309731,-0.001987,-0.185194
-0.287926,-0.049890,0.371806,-0.324067
-0.067236,-0.140928,-0.074856,0.416419
0.038418,0.421949,-0.169293,0.033504
-0.332474,0.039641,-0.229271,0.960810
0.297245,0.115957,-0.106800,-0.040130
-0.301209,-0.089023,0.236190,-0.219141
0.314227,-0.358466,-0.125555,0.366625
0.102615,0.260223,0.043435,-0.134733
-0.536671,0.212698,-0.496404,0.699137
0.181525,0.188333,-0.055723,-0.361996
-0.048187,-0.327036,0.170425,0.467326
0.289766,0.034363,-0.123926,-0.982788
-0.280371,0.254546,-0.208934,0.087691
-0.068959,-0.285747,0.464168,0.320667
-0.422237,-0.234313,-0.083137,1.423673
0.136255,0.075873,-0.179451,0.363686
0.395454,-0.270930,0.720792,-1.590592
0.137600,-0.617007,0.602999,0.057079
0.139967,-0.119498,0.164087,0.057961
-0.046343,-0.197735,0.384564,-0.284120
-0.008707,0.136371,-0.082452,0.593660
0.143863,0.232661,-0.100437,-0.604686
0.087499,-0.173269,-0.112836,0.536603
0.002828,0.610209,-0.178537,-0.668252
-0.255543,0.084156,-0.200918,0.712569
0.059904,-0.186271,0.499096,-0.151628
-0.262856,0.156605,-0.254464,0.527865
-0.317496,0.108125,-0.008156,-0.303222
0.260728,0.131530,-0.363532,-0.053438
-0.098360,0.406242,-0.458496,0.501443
0.283898,-0.260130,-0.000163,-0.145949
0.011245,0.170094,0.246873,-0.799279
0.309923,0.020159,0.169015,-0.457333
0.141438,-0.451973,0.476531,-0.303240
0.015382,-0.388371,0.611041,-0.603803
0.152980,0.300527,-0.141513,-0.536451
0.004784,0.210603,-0.542186,0.491096
0.212211,0.400999,-0.180390,-0.291719
0.070405,0.069764,0.134583,-0.615754
-0.300651,-0.461696,0.250633,0.690385
-0.394974,-0.064303,0.398241,-0.186231
-0.375803,-0.052953,-0.082039,0.846870
0.276465,-0.021964,-0.379476,0.459760
-0.112955,-0.260167,0.301464,0.101619
0.212614,0.351909,-0.122836,-0.433338
-0.085420,-0.222955,-0.129926,1.002280
0.283575,0.008250,-0.078121,-0.101462
0.117211,-0.198431,0.222351,0.002571
0.449080,0.174250,-0.552661,0.627672
0.003046,-0.329528,0.189191,0.242536
0.306227,-0.347000,0.222063,-0.064942
0.105632,0.258024,0.179164,-0.738424
0.142844,0.115245,0.452286,-1.265692
-0.187757,0.436192,-0.286531,0.040117
-0.220052,0.058466,-0.392140,0.518521
0.292423,0.070176,0.306411,-0.777158
0.137192,-0.238269,-0.087547,0.588970
-0.059328,0.307539,0.059744,-0.583327
0.013185,0.253099,-0.039488,-0.727452
-0.388330,0.259110,0.038074,-0.386371
0.155893,0.083327,0.123575,-0.646595
0.518920,-0.124001,0.048644,-0.768451
-0.553287,0.012311,0.260709,0.176694
-0.286461,0.069488,-0.090678,-0.127588
-0.008795,-0.032034,0.515957,-0.777156
0.270837,-0.070228,0.230176,-0.754715
-0.072746,0.206647,-0.107738,-0.187279
0.278190,0.280623,-0.324083,0.230275
-0.355654,-0.221485,0.401772,0.240385
-0.135843,0.059421,-0.127647,0.616141
0.126688,0.419288,-0.511502,0.216056
0.328414,-0.167099,0.180429,-0.067342
-0.321574,-0.060442,-0.354369,0.618122
0.302960,-0.185971,0.256665,-0.504564
0.611319,-0.012410,-0.091382,-0.351463
0.023207,0.087165,0.400009,-0.757370
-0.193839,0.037235,-0.034518,0.008521
0.081288,0.226969,0.025688,-0.087187
-0.166836,0.036817,0.308829,-0.204056
-0.291619,0.109047,-0.084697,0.403778
-0.330135,-0.101840,0.268237,-0.308398
-0.283784,-0.270626,0.593333,-0.427706
0.172610,0.484215,-0.372218,-0.330217
0.042287,0.177010,-0.022885,-0.343093
-0.009200,-0.176120,0.430595,-0.509624
0.378288,0.008405,-0.026048,-0.571555
-0.003649,0.180417,-0.143586,-0.020421
-0.098104,-0.075620,-0.216608,0.505343
-0.227871,0.010262,-0.398363,0.294039
0.090789,0.143633,-0.227287,-0.035969
0.171522,0.108445,-0.497341,0.570598
-0.088671,-0.379605,0.470271,-0.007879
0.393292,0.002170,-0.208455,0.136082
-0.289895,-0.417004,0.714326,-0.298114
-0.199064,0.079589,0.593548,-0.709038
0.675813,0.080337,-0.055804,-1.066944
0.084228,0.030305,0.074274,-0.248844
-0.355243,0.162630,-0.022316,0.066106
-0.257213,-0.450924,0.087003,0.573055
0.069659,-0.085099,-0.395253,0.267275
-0.068568,-0.151608,-0.184773,0.598877
0.099773,-0.111182,-0.494004,0.651935
0.127723,-0.198119,-0.123281,0.470042
-0.045877,-0.137863,0.488817,-0.777889
-0.684623,-0.317448,0.107570,1.066890
-0.254349,-0.018742,0.056356,0.320633
-0.098531,0.066195,0.373981,-0.917888
-0.065194,0.203777,-0.260845,0.449192
0.195885,-0.063165,-0.007108,0.113700
0.288436,0.186931,-0.208684,0.056377
-0.287010,-0.049572,0.467342,-0.165135
-0.471128,0.296162,-0.061821,0.112179
0.014901,0.086677,0.111033,-0.144165
-0.006936,-0.098344,0.266663,-0.417826
0.095943,0.272234,-0.179053,0.119451
0.064454,-0.162829,0.029786,-0.136871
-0.452821,0.108920,0.032051,0.419002
0.045088,-0.198206,0.079018,-0.057684
-0.213735,0.258782,-0.134436,-0.081595
-0.182548,0.418207,-0.026753,-0.153889
-0.220015,-0.458689,0.334844,0.627276
0.085599,-0.036447,0.175819,-0.457273
0.101633,0.506404,-0.094722,-0.437938
-0.483763,-0.210965,-0.260210,1.371780
-0.383422,-0.079808,-0.315697,0.958098
-0.015636,0.030216,-0.263438,0.572887
0.093441,-0.111490,-0.386055,0.443153
0.303917,0.395371,-0.484381,-0.079039
-0.136156,0.320642,0.242999,-0.529985
0.059595,-0.367661,0.345906,0.218098
0.087707,-0.075131,0.221522,-0.433530
-0.223232,0.429549,-0.182293,0.018554
-0.143764,-0.169716,0.180673,-0.174423
-0.156260,0.053034,0.132943,-0.239000
0.191281,-0.308460,0.288446,0.213439
0.194725,0.197221,0.083111,-0.017118
0.142614,0.106678,-0.392519,0.161491
0.249450,-0.185680,0.318384,-0.612464
0.069745,0.193774,0.182305,-0.136633
-0.234125,-0.252335,-0.154377,0.516342
-0.164001,0.279740,-0.233041,0.154733
0.310963,0.277445,-0.183669,-0.244462
-0.035219,0.176472,-0.135319,0.393341
-0.040545,0.050020,-0.011151,-0.292491
-0.313248,-0.196887,0.428590,-0.177805
-0.241050,-0.264219,0.507960,-0.158731
-0.071894,0.209036,-0.182854,-0.064672
0.198017,-0.522469,-0.175994,1.015931
-0.034570,-0.229884,-0.131568,0.341765
-0.602694,0.086965,0.331689,-0.147065
0.031426,-0.149807,-0.173672,0.049967
0.141311,0.402489,-0.560213,-0.254202
0.213670,-0.220764,0.135227,-0.155299
-0.022551,-0.195258,0.091100,0.231172
-0.148833,-0.147978,-0.267738,0.189744
-0.257484,-0.283412,0.260348,0.214646
0.130603,0.280389,-0.316684,-0.250730
-0.034261,-0.438596,0.511687,-0.188977
-0.327825,0.008967,-0.237185,0.434661
0.063931,0.387608,-0.134042,-0.383906
0.100793,0.170820,-0.374542,-0.175839
0.082028,0.044733,0.203927,-0.310741
0.199675,-0.171172,-0.145878,0.097187
-0.548391,-0.081336,-0.042903,0.951672
-0.041657,0.146786,-0.085985,0.050453
-0.257483,0.471494,-0.001338,-0.491194
-0.068555,-0.085893,-0.116408,0.400971
0.190680,-0.467850,0.289657,0.248234
0.175578,0.293729,-0.295552,-0.219551
0.148745,0.022526,-0.212273,0.185476
-0.595043,0.035838,-0.039745,0.657528
0.239922,-0.140176,-0.130378,0.174210
0.128818,-0.217281,0.097425,0.048780
0.283303,-0.419228,0.339617,-0.570358
0.230734,0.095480,0.144915,-0.835399
-0.344490,0.206896,0.169387,-0.520736
-0.387130,0.133941,0.313307,-0.468393
-0.230813,-0.148901,0.102304,0.312146
-0.107654,0.555848,-0.299433,-0.050126
-0.062167,0.366082,-0.337949,-0.177964
0.520159,0.191370,0.045757,-1.096695
-0.354621,-0.063572,0.086260,0.419248
-0.100128,0.243795,0.233125,-0.565616
0.061511,-0.025995,0.140147,-0.575207
0.055725,0.345032,-0.351479,0.523307
-0.070987,0.015645,0.170885,-0.108359
0.144970,-0.172796,-0.018247,0.156283
0.623399,0.301701,-0.397844,-0.675405
-0.104405,0.349511,-0.198014,0.275140
0.294313,0.078369,-0.546401,0.425988
-0.075035,0.088358,0.121138,0.204944
-0.315114,0.261235,-0.197142,0.043784
0.203721,-0.397896,0.350863,-0.240103
0.212969,0.150880,0.317086,-1.345076
0.175504,0.041325,0.261071,-0.363541
0.542290,-0.142971,0.090251,-0.388718
-0.394061,0.126835,-0.097897,0.721006
0.163439,0.544936,0.014690,-0.992299
-0.253845,-0.279461,-0.071445,0.778195
0.049138,0.109620,-0.017049,-0.188677
-0.128363,-0.084900,0.496717,-0.356906
0.096277,-0.195239,0.184129,-0.185613
0.028229,-0.121199,0.242403,-0.644967
0.070656,0.181603,-0.022511,-0.226306
