X0,X1,X2,X3,X4
-0.776921,-0.112228,-0.611111,-0.360658,0.306956
-0.160086,0.015649,-0.205810,-0.133111,0.756342
-0.384311,-0.165237,-0.870839,-0.214303,0.516274
-0.160197,0.127751,-0.934533,-0.429858,0.126217
0.022767,0.267713,-0.398137,-0.149989,0.261212
-0.703778,-1.250244,-0.069717,1.208691,-0.877115
0.874201,-0.467585,-0.464632,1.761066,-0.524951
0.428680,0.501776,0.224698,0.527367,1.153404
-0.315766,0.694847,0.566851,-1.201441,-0.653617
0.277832,0.514174,-0.162335,-0.553760,0.379032
0.344640,0.247216,-0.031677,-0.234944,0.268794
0.891719,0.814598,0.342699,1.080454,0.286758
0.964462,-0.141602,-0.251863,0.827044,0.380721
-0.451165,0.207060,0.237602,-0.961494,-1.640525
0.133981,0.229489,0.168036,-0.468764,-0.506432
0.615963,0.111569,-0.616396,0.611362,0.132475
0.288386,-0.726993,-0.232323,-0.006093,-0.075141
0.127873,-0.544465,0.091821,0.008994,-0.107644
-0.012998,-0.385302,0.942164,0.740159,-1.643391
0.201693,0.259383,0.311155,0.084289,0.366827
0.261667,0.317328,0.264033,-0.317132,-0.597882
-0.557853,-1.458356,-0.502704,1.355887,-0.566584
-0.363351,0.649535,-0.260494,-0.589021,-0.118542
0.913636,-0.104414,0.251767,0.987942,-0.568569
-0.529146,0.023359,0.775746,-0.852672,0.335373
-0.090540,0.461069,-0.363028,-1.081942,-0.766768
0.161157,-0.895249,-0.062021,0.856418,-0.000403
0.065811,-0.459406,0.173388,0.404483,0.179986
0.693340,-0.188178,-0.112763,0.318283,0.183783
0.337681,0.290579,0.013578,0.388158,0.182090
-0.881186,-0.988959,0.943434,0.656393,-0.411053
0.277092,-0.618492,0.536580,0.863997,-0.472894
-0.796734,-1.275420,0.420959,0.767504,0.107561
-0.273626,-0.145662,-0.523587,0.065162,-0.289521
-1.083265,-1.074975,-0.293205,-0.697098,-1.035347
0.213960,0.229024,-0.225474,0.239151,-0.200318
0.518451,0.804729,-0.058796,-0.337419,-0.547753
0.228284,-0.397216,0.329847,1.766498,1.355650
0.401381,0.444506,0.527123,-1.444918,-0.353158
1.431636,-0.029122,0.085700,1.937620,0.739405
0.492381,0.377833,-0.689150,0.643019,0.852971
-0.629826,0.377167,-0.852764,-0.474032,0.026149
0.558371,0.633749,-0.383549,-1.052149,-0.409705
0.850331,-0.080190,-0.269990,0.593241,-0.982691
-0.859617,0.278455,-0.113705,-1.232883,0.271340
-0.233134,-0.876321,-0.018875,1.295706,-1.186533
0.483489,0.036892,0.227672,0.179419,0.010725
-0.503305,0.162522,0.136068,0.280615,0.446987
-0.325774,0.707763,-0.002090,-0.948183,-0.687119
0.723745,-0.320833,-0.129361,1.031183,0.296466
0.641357,-0.640154,0.716274,0.292586,-1.566486
-0.443486,1.075414,-0.346255,-0.584829,0.296092
-0.834652,-0.650365,1.017810,-0.011596,0.383969
0.640226,0.194535,0.847777,0.425661,0.583296
-0.103375,-0.091278,0.676336,-0.811271,-0.051658
-0.191838,-1.036920,0.565905,1.264251,-0.620213
-1.497252,0.166169,-1.295498,-0.436142,-0.226776
0.192275,-0.634802,0.487459,-0.170750,0.469469
0.558686,-0.648847,-0.713336,1.452415,-0.230284
-0.158217,0.459741,0.443149,-0.484197,0.019251
-0.657548,0.076864,-0.044170,-0.582202,0.485131
-0.367128,0.315733,0.507771,-1.528515,-0.469086
0.257735,-0.918317,-1.667386,1.423369,0.026693
-0.098755,0.647056,0.396610,-0.640252,0.546057
0.828019,-0.765411,-0.952818,1.531430,0.272160
-0.789137,-0.154684,1.066972,-0.772315,1.262130
-1.002567,-0.231592,0.807528,-0.805402,0.070855
-0.311633,0.849071,0.560452,-0.416209,-0.546672
-0.127925,-0.180040,0.878631,0.692737,0.023406
-1.591546,0.210408,0.251804,-0.870511,-1.137180
0.316225,-0.793920,-0.113893,-0.264722,-0.088073
0.388819,0.053061,0.090260,-0.433148,0.109137
-0.128741,-0.262508,0.061406,0.958930,1.356035
0.451663,0.428204,-0.238122,-0.422160,0.794836
-0.454194,0.459778,0.868452,-0.833590,-0.983505
-0.533366,0.048908,-0.057717,-0.582359,-0.474070
0.058411,0.656840,0.483397,-0.243688,-0.091493
-0.009033,-0.572161,0.414057,1.135893,-1.303412
-0.598675,0.397176,-0.047530,-0.730725,1.091305
-0.185894,-0.450303,0.049578,-0.226967,0.465451
-0.699226,0.307877,-0.115451,-0.672938,1.095985
-0.089422,-0.935872,0.245021,-0.566704,-0.352979
-0.351668,-0.471345,-0.247382,0.283594,-0.477828
0.055408,-0.263098,-0.623012,0.176914,-0.957364
-0.899962,-0.718731,0.328164,-0.830661,-0.394946
-0.395546,-0.147537,-0.717338,-0.437088,-0.284605
-0.546737,-0.684605,-0.350006,-0.728924,-0.339294
-0.266467,-0.045343,-0.056974,-0.341843,-0.700312
-0.634400,-0.922476,-0.094032,-0.808766,-0.275869
0.420594,0.221584,-0.053199,-0.072205,-0.731867
-1.097396,-0.009901,0.142101,-1.341638,0.064315
-1.282416,0.595370,0.189620,-2.308219,1.302139
0.198700,-0.693936,0.045944,0.931719,-0.217835
-0.210065,-0.309927,0.419748,-0.847584,-0.384544
1.217679,-0.275112,0.520113,1.974438,1.338542
-0.540992,-0.898698,-0.643475,1.643006,1.036538
0.946987,0.208998,-0.837418,0.471264,-0.519833
0.348973,-0.535774,-0.204169,-0.083835,-0.664972
-0.570586,-0.105822,-0.511092,-0.840078,0.161130
0.459807,-0.307632,0.153181,-0.239397,0.297971
-0.751705,0.713688,0.592669,-0.713991,-0.140848
-0.564049,0.144229,0.404165,-1.997995,-1.503747
-1.039971,-0.626524,-0.283433,-0.307223,-0.292102
-0.872595,-0.534186,-0.188852,0.219988,1.290155
-0.155283,-0.450262,-0.811293,-0.856607,0.414092
-0.300123,-0.513828,0.017878,0.683573,-0.219085
0.673153,0.185817,0.580773,-0.405549,-1.222978
0.341070,-0.623581,-0.083137,1.359968,-0.745212
-0.845388,-0.690674,-0.166181,-0.132343,0.932846
0.490434,-0.910583,0.009395,2.468190,0.217252
0.232235,-0.985879,-0.753156,1.633536,-0.433667
-1.074117,-0.516956,-1.864613,-0.966877,-0.278258
0.573883,-0.489825,-0.144164,1.490448,-0.266739
-0.616955,0.353545,-0.006459,-1.416875,0.330040
0.561345,-0.203928,0.588002,0.444578,0.106118
1.050341,0.016382,0.411701,0.795331,0.110172
1.359762,0.472727,-0.356328,0.546597,0.652013
-0.405118,-0.317941,-1.375728,0.135500,0.335518
0.148965,0.301721,0.707862,0.203557,1.218512
0.729338,0.088595,0.064543,-0.003819,0.138822
0.431818,0.385582,-0.165885,-0.389040,0.419049
-0.066057,1.141908,0.327203,-0.838317,-0.799031
0.046807,0.536922,-0.912088,-0.877422,0.247467
