X0,X1,X2,X3,X4,X5
-0.689021,1.221930,0.167495,2.547309,1.302061,-1.945579
0.970025,-0.305082,-1.870653,0.267715,0.779903,-0.220793
-0.355380,-0.395169,0.000091,0.432642,-0.918079,0.586069
-0.925509,1.585989,0.883456,2.619429,2.227882,0.951992
-0.378153,0.198091,-1.046887,0.445759,0.230375,-0.249012
-2.327780,0.844397,1.295380,2.082465,2.146853,2.654979
-0.107128,0.500210,0.118218,1.471508,1.633071,-0.346566
-0.150905,0.328278,-0.515744,0.764097,0.494983,0.459792
0.731592,-0.860427,0.490035,-0.000790,-1.072049,0.108368
-1.673256,1.472780,-1.340324,-0.149549,1.886157,2.483174
1.030639,-1.565489,-0.070174,-2.310522,-1.687281,-0.871644
0.727917,-0.113937,1.169768,-0.420662,1.379373,-0.996419
1.110632,-1.038160,0.870295,-0.338872,-0.943169,-1.965184
-0.046767,0.189741,0.362919,1.642727,-0.174725,1.403826
0.899382,-0.492679,-0.597205,-1.932451,-0.888336,-0.141414
-1.305074,0.150443,-0.085721,1.449062,-0.929265,1.149527
0.632512,-1.362567,-0.500509,-2.825905,-0.835553,2.402341
-0.684064,-1.344655,0.733076,-2.775601,-2.039173,0.680212
-1.464884,1.819417,-0.179233,2.178024,2.749049,-0.316044
-0.997175,-0.177797,1.037312,-0.515416,-1.320354,0.397473
0.004906,0.113181,1.890433,-1.233985,0.223283,-0.867496
-0.731199,0.987198,0.213069,1.871015,1.983372,0.067724
0.333598,0.234067,-1.314806,0.909606,-1.680817,-0.548227
-1.604006,0.375646,-0.605042,1.427587,2.156774,0.398163
-1.886853,1.640447,1.380332,1.766662,1.223086,-0.154999
1.217383,0.385933,-0.499133,0.470972,0.501656,0.715235
0.801720,0.799108,0.483990,1.020900,1.286476,-0.194186
-0.930784,1.713556,-0.132258,3.744375,2.315775,0.333211
-0.002661,0.301770,0.737784,-2.118413,0.537342,0.673591
0.904359,-1.705547,-0.471841,-3.085390,-0.779110,-0.100217
0.371854,0.302772,-0.786045,0.401948,0.755814,0.031529
0.131482,-0.258513,-0.403892,-1.301955,1.309806,0.532309
0.971462,-0.377139,-1.417865,-0.723696,0.095416,-0.437713
-0.648182,0.022025,2.002211,-0.082954,1.764226,0.965847
0.027657,-0.178294,-0.095631,-0.817205,0.625372,0.652208
-0.015833,0.159858,0.577522,0.266813,-1.445850,0.153411
-0.241955,0.436232,-0.387563,1.129245,2.741758,-0.056894
-0.345779,0.749175,-0.806400,0.772831,0.221383,1.555633
0.064638,-0.571955,-0.231153,-1.152028,0.768660,-0.460954
0.030521,-1.219038,0.965633,-1.745598,-1.165464,0.329632
-0.930013,2.278326,-0.121095,2.981030,3.163865,0.899935
0.711237,1.567961,-1.032857,0.512348,0.918905,-0.948157
-0.866107,1.176421,0.455308,1.952095,1.702727,-0.220417
-0.193585,-1.000219,0.513604,-1.711675,-1.200357,-0.202987
-0.261930,-0.450118,1.553286,0.528800,0.961550,-0.286572
0.317658,0.165710,0.197384,0.741596,0.550781,-1.475418
-1.879762,2.881511,1.260134,4.816512,3.641289,0.498946
0.790286,-1.787193,0.348420,-3.240407,-3.663150,-0.216576
-0.600528,0.430211,-0.802712,0.234706,0.343784,1.466985
1.082175,-0.800202,-1.251114,-2.151454,-0.416454,-0.128169
-0.424159,1.148690,-0.806034,0.880763,1.318962,-2.062943
-0.043327,-0.265797,-1.165809,0.762140,0.593301,0.593692
1.697634,-2.915134,0.083484,-2.503203,-3.168434,-1.467633
-0.246014,0.772460,0.347447,-0.005511,0.796850,0.542841
