X0,X1,X2,X3,X4,X5,X6,X7
-0.069036,0.056502,0.032471,0.248517,0.277156,0.267479,0.002771,0.286825
-0.262769,-0.140114,-0.262082,-0.220479,-0.303092,0.197199,-0.008297,0.348749
-0.239300,-0.271205,0.001512,0.181484,0.086847,0.455000,-0.087774,0.287338
-0.056845,0.214389,-0.259346,-0.285878,-0.127976,-0.684371,-0.018441,-0.168673
0.163630,-0.044702,0.272228,0.295784,-0.054914,0.658302,-0.216028,0.042662
-0.033325,0.100761,-0.327883,-0.518163,-0.665072,-0.650632,-0.061514,-0.192679
0.008058,0.031350,0.295792,-0.368716,-0.442376,-0.484965,-0.071767,0.133967
0.246259,-0.164802,0.407689,0.649927,0.987658,0.724835,0.145872,-0.039230
0.452951,-0.094509,0.834752,0.831794,0.676096,1.189753,-0.055769,-0.069652
0.229569,0.324082,-0.363514,-0.297904,-0.463725,-0.713898,-0.025783,-0.303066
0.213152,-0.303827,0.422957,0.762996,0.871768,1.266618,0.112415,0.173279
0.154559,-0.352265,0.617804,0.799645,0.695653,1.400518,0.104962,0.379886
0.137569,-0.108441,0.148283,0.097165,-0.238417,-0.091944,-0.031501,0.089785
-0.372230,0.167974,-0.594665,-0.875484,-0.886232,-1.426719,-0.466579,0.070064
0.079420,-0.046243,0.087604,-0.132028,-0.176571,0.437598,0.390606,0.139912
-0.026144,0.150357,-0.242093,-0.095304,-0.232318,-0.208653,0.228975,0.518192
-0.028904,0.124234,-0.176548,-0.480131,-0.471380,-0.659588,0.211433,0.551754
0.269138,-0.155752,0.718087,0.244308,0.753438,0.716069,0.015743,0.156195
0.410634,-0.235402,0.680518,0.528685,0.102796,0.896721,0.245386,-0.168681
-0.203758,-0.134652,-0.220347,-0.242736,-0.254589,0.026806,0.260810,-0.187710
-0.230273,0.503759,-1.031535,-0.699397,-0.883416,-1.327683,-0.157171,0.079908
-0.136172,0.235854,-0.137777,0.162643,0.570074,0.321551,-0.062779,0.258559
-0.038373,-0.193633,0.002676,0.188947,0.177890,0.402522,0.036469,0.099623
0.081244,0.088810,0.017420,-0.198466,-0.327108,-0.144356,0.044630,0.204396
-0.160009,0.240535,-0.567472,-0.101804,-0.024205,-0.488611,-0.184677,0.153211
-0.279450,-0.186798,0.068697,0.091639,0.182162,0.146207,-0.126580,-0.404685
-0.215308,0.260001,-0.309661,-0.236040,-0.311199,-0.536523,0.185824,-0.309072
0.212210,0.097887,0.056793,0.300255,0.382287,0.665774,-0.493597,-0.305294
-0.121074,0.162591,-0.539591,-0.758333,-0.985307,-1.263003,-0.076260,-0.188296
-0.056258,0.115608,-0.059109,0.252595,0.713136,0.140241,0.025353,0.243768
-0.187018,0.056418,-0.170383,-0.297897,-0.446315,-0.288539,-0.082904,-0.131981
