X0,X1,X2
-0.296191,-0.548944,-0.152041
0.012659,0.500626,-0.211028
-0.955134,0.456449,-1.983860
0.006320,-0.539369,-0.689304
0.167499,-1.982839,0.050513
-1.196530,0.329078,-0.316419
-0.280208,-0.732263,-1.221718
-0.185524,-0.598027,0.251688
0.372505,1.028977,-1.546974
-0.727309,-0.042696,-0.152338
-0.833827,0.454094,-1.164189
1.476772,1.707109,-1.784740
0.873128,0.441539,-0.421402
1.410469,0.762013,0.178703
0.740473,1.188757,-0.922820
-0.086026,0.550666,0.401180
0.928829,0.981768,0.696726
-0.122889,-0.485251,-1.316585
-0.185641,-0.731543,-0.254472
0.667475,0.254052,0.203953
0.250846,-0.924570,0.133402
0.328869,0.607615,-0.309495
0.895380,0.663238,0.217840
-0.269218,-1.582862,0.543118
-0.618572,-0.725006,-0.890790
-0.753261,-0.196598,0.675428
0.115307,0.468817,0.813934
-0.097124,0.641403,0.010317
0.642723,-1.615725,-0.865639
0.251880,0.490100,1.587499
0.245907,0.879568,-0.639627
-1.041876,-0.584590,0.950265
0.757318,-0.746226,1.139376
-0.382233,-0.418724,-0.854614
0.682658,-1.132436,0.283118
0.124271,0.348686,-0.599235
-0.060108,-0.264814,0.884947
0.335591,0.278055,-0.241170
0.334878,1.787245,-0.849918
0.348009,-0.159909,-0.064203
-0.610654,0.932630,-0.247083
-0.467572,0.081367,-1.152835
0.432716,-0.753773,1.107703
1.146027,-0.146870,-0.648013
-0.431999,0.550377,-0.811151
1.220725,0.924036,0.141888
0.371317,0.069005,0.922518
0.230403,0.072264,-0.606001
0.697517,0.545029,0.404063
0.003180,-1.658397,-0.496331
-0.727526,0.996439,-0.347317
0.346621,0.244857,-0.242614
0.146071,-0.482528,-0.553143
-0.622369,0.175999,-0.933520
-0.490221,-0.496242,0.587226
0.966143,-0.539408,0.189317
-0.581125,-0.065848,0.109557
0.456690,0.232779,0.142920
0.959927,-0.219030,-1.470091
0.732899,1.145328,-0.695517
-0.375980,-1.422196,-0.456043
-0.433822,-0.858931,0.138935
-0.469674,-1.117243,0.736912
0.799702,0.466503,-0.245259
1.036991,-0.405345,-0.219519
0.516223,-0.706898,-0.044226
0.805037,-0.447723,1.130145
-0.065095,-0.784305,1.020108
0.588815,-0.134001,0.956600
0.154527,-0.813149,0.332631
0.222783,0.463571,1.334964
0.436226,-0.169690,-2.162044
-1.643042,-0.186219,-0.997272
-0.592654,-0.827629,-0.605173
0.315206,-0.956527,0.441102
-0.644012,-0.408487,1.510920
0.489078,0.205879,0.863411
1.140744,-0.184220,-0.577256
0.807990,-0.697175,-0.503607
-1.247356,-0.265059,-0.247341
-0.430068,0.392145,0.926164
0.603812,0.612816,1.002863
-0.087454,-0.485946,0.645659
1.063127,0.696882,0.084732
-0.644239,0.846203,0.242189
-0.231359,0.193631,0.523536
-0.000075,-1.027744,0.241807
0.455866,0.329426,-1.098781
-0.943829,-0.789851,0.794621
0.903510,-0.532852,0.632308
0.814843,0.770566,-0.041679
0.271755,0.391518,0.732269
-0.959270,0.487631,0.091435
2.007160,1.001230,0.115310
-0.145227,-0.555383,1.597342
-1.331448,-0.336829,0.109104
-0.645962,1.275953,0.465535
-1.643145,-0.370202,-0.062800
-0.900164,0.768821,-1.123228
-0.155145,0.766195,0.101677
1.736831,0.540255,-0.253687
-0.964166,0.176432,-0.777853
1.040806,1.275791,-1.080615
0.328941,0.335047,0.144542
-0.599272,-0.788433,-0.238511
-2.160691,0.602453,-0.670623
-0.178963,0.335233,0.895610
-0.535218,0.199102,0.092506
1.810748,-0.287177,0.435997
-0.735553,-0.009623,1.113130
0.239090,-0.357266,1.033509
-0.549725,-0.413050,0.524817
0.062399,-0.510652,1.444425
0.582605,-0.832586,1.365219
-0.887592,-0.405222,0.050597
0.361829,-0.344459,-1.570958
-0.345109,-0.471252,-0.056780
-0.271749,1.416271,0.201387
0.163288,0.485111,1.191386
1.144804,1.341596,0.611329
1.081114,-0.475722,-0.092426
-0.863603,-0.526559,-0.204486
-0.147981,-1.332496,0.610551
0.654978,0.205365,-0.261735
0.130301,-0.365710,1.612979
-0.274976,1.231400,0.868019
-0.106325,-0.602260,-1.444971
-0.081502,-0.227790,-1.360159
-0.275017,1.641682,0.036402
-1.385180,-0.132005,-0.660554
-0.800518,-0.464461,-1.280503
-0.555892,0.840811,1.611662
-0.952982,0.236333,-0.171202
1.255119,0.424843,0.120842
0.424160,0.553840,0.282263
0.387090,1.299577,1.144623
-0.079683,-1.093200,-0.530779
0.947303,-0.932865,0.594038
-0.499324,-0.091758,-1.210205
1.107307,0.988745,-0.789121
0.196157,0.279684,-0.112383
0.007452,-1.504834,-0.447730
-0.578208,0.114681,-0.079085
0.975122,1.219179,1.096600
-0.905649,2.195359,-0.535044
1.090516,0.589223,-0.348862
-1.294759,-0.700510,-0.697552
-0.752145,0.218198,-0.983329
-0.534273,0.850507,-0.378871
-0.627985,-0.440218,-0.247907
-0.218570,-0.460690,-0.120801
-0.079414,1.804742,0.073103
-0.492726,0.651181,0.584861
0.001958,1.053223,-0.548634
-0.180293,-1.660336,1.640435
1.450286,-0.882992,0.242178
1.321884,-2.197222,0.866764
-0.487242,-0.100018,1.719158
-0.326171,-0.503970,-0.027784
-1.398410,0.422801,0.022409
-0.909300,0.406004,-0.432722
0.345223,0.996510,0.644678
0.596304,0.820303,0.275299
-1.120398,-0.096790,0.520636
-1.069418,0.955523,-0.641482
-1.074548,-0.699348,-0.118545
-0.056464,0.183760,-0.847385
0.153802,-0.880223,-1.036008
0.037426,-0.025912,0.103354
-1.207268,-0.336878,0.668008
0.391937,1.250698,-0.112969
0.846369,0.655421,0.228655
-0.917654,-0.332226,0.596250
-0.298657,-0.136406,-1.172341
-0.155215,0.054419,0.402448
-0.785123,-0.219293,0.124096
-0.430322,-0.010463,-0.498337
-0.139860,0.506961,0.447218
1.232341,-0.470146,-0.681414
1.649311,-0.191875,-0.177031
0.512541,0.322459,0.487506
-0.809259,1.530673,0.275173
-1.320061,0.354671,-0.184883
-0.192563,0.324283,-0.086276
0.392868,0.411976,0.152306
-1.053065,-0.807673,-0.461959
1.128509,0.034379,-0.264013
0.786340,-0.874611,-1.888540
0.106784,0.044404,0.536710
-1.068683,-1.088173,1.392211
0.302571,-0.352034,0.390974
-0.988722,1.345619,-0.381736
0.800930,0.585558,0.537203
-1.324206,0.615204,1.044399
0.609072,0.324323,-1.613499
-0.228490,1.129859,-0.016453
-1.256814,1.436381,0.958017
0.789251,-0.209106,-0.671335
0.565213,0.774814,-1.078757
-1.078437,0.434771,-0.629162
0.398085,-2.170043,-0.172454
-1.060610,-0.851619,0.395371
0.127874,1.473722,0.130208
-0.159228,1.646699,-0.553032
-0.756732,-0.848594,0.444515
0.561902,-0.164644,0.321554
0.037670,1.690009,0.395662
-1.259953,0.046773,-0.094062
-2.296762,0.573290,0.430693
-0.425376,1.410365,0.716398
-1.372735,-0.334922,0.556073
0.947227,1.355197,0.139865
1.667758,0.927868,0.216714
-0.867899,-0.137073,0.294576
-1.695292,0.507563,1.178224
0.196461,-0.410452,0.457056
-0.402483,0.875608,0.418048
0.646344,0.711099,1.267909
-0.099682,-0.481147,0.452989
-0.428165,1.254980,-0.682291
0.122167,-0.145206,-0.012374
-1.720233,-1.033029,-1.618912
0.213299,-0.768002,-0.945345
-1.122277,-0.085697,-2.271507
-0.312506,0.289647,1.450152
0.160258,0.219874,1.707279
-0.672598,-1.044056,0.987505
0.036759,0.200842,0.634937
-1.203866,-0.469847,-0.346370
-0.562277,-0.391192,-1.425695
-0.469364,-0.090988,-0.433091
1.247883,-0.119569,-0.100665
0.409589,0.937840,-0.776926
-0.735515,1.208874,0.297753
-0.273974,0.482747,-0.328539
-0.489217,-0.695397,-1.263323
0.104486,-0.669413,1.229179
1.289451,0.017073,-1.122186
-1.674701,-0.410012,-1.362512
-2.109719,0.685737,-0.286860
0.234041,-0.404092,0.570693
0.669343,0.153352,0.683933
0.659618,1.292989,0.890855
-0.440504,0.966378,-0.915997
0.060463,-0.866775,0.447845
0.164193,-0.222262,-0.748778
0.586137,0.230620,1.035883
0.507453,0.060560,-0.805231
0.032674,0.097834,0.358199
1.472559,-0.653890,-0.466808
0.547587,0.060360,0.861938
-0.946735,0.366952,-0.650312
0.621879,1.168791,-0.446522
0.136242,1.725887,0.678292
0.945691,1.907661,-1.090102
-0.372800,-0.327695,-0.260721
0.548602,1.006054,0.306640
0.614939,-0.238556,-0.021231
0.966545,0.743870,0.373922
-0.682933,0.675772,0.919063
1.090068,-0.876250,0.027574
-1.637795,1.389840,-0.402320
-1.221861,1.831490,0.355228
-0.203697,-0.265497,0.244820
1.320356,0.378600,0.711033
0.159280,1.828950,0.744732
